EpochTime,3.feed_24.PM10_UG_M3
1492878600,6
1492882200,5
1492885800,3
1492889400,3
1492893000,5
1492896600,3
1492900200,4
1492903800,5
1492907400,6
1492911000,6
1492914600,7
1492918200,9
1492921800,6
1492925400,7
1492929000,8
1492932600,5
1492936200,5
1492939800,5
1492943400,6
1492947000,4
1492950600,1
1492954200,7
1492957800,6
1492961400,6
1492965000,5
1492968600,4
1492972200,4
1492975800,1
1492979400,6
1492983000,4
1492986600,2
1492990200,3
1492993800,2
1492997400,4
1493001000,4
1493004600,4
1493008200,3
1493011800,3
1493015400,10
1493019000,7
1493022600,11
1493026200,7
1493029800,5
1493033400,9
1493037000,14
1493040600,12
1493044200,14
1493047800,7
1493051400,4
1493055000,1
1493058600,7
1493062200,3
1493065800,10
1493069400,8
1493073000,8
1493076600,5
1493080200,4
1493083800,3
1493087400,3
1493091000,1
1493094600,4
1493098200,2
1493101800,4
1493105400,4
1493109000,4
1493112600,5
1493116200,3
1493119800,5
1493123400,6
1493127000,5
1493130600,6
1493134200,9
1493137800,10
1493141400,8
1493145000,5
1493148600,9
1493152200,8
1493155800,7
1493159400,3
1493163000,1
1493166600,2
1493170200,3
1493173800,3
1493177400,3
1493181000,4
1493184600,3
1493188200,2
1493191800,4
1493195400,3
1493199000,2
1493202600,2
1493206200,7
1493209800,41
1493213400,28
1493217000,20
1493220600,16
1493224200,13
1493227800,14
1493231400,15
1493235000,10
1493238600,8
1493242200,12
1493245800,13
1493249400,10
1493253000,7
1493256600,7
1493260200,11
1493263800,14
1493267400,21
1493271000,15
1493274600,14
1493278200,41
1493281800,43
1493285400,10
1493289000,12
1493292600,16
1493296200,36
1493299800,79
1493303400,42
1493307000,24
1493310600,25
1493314200,28
1493317800,18
1493321400,24
1493325000,22
1493328600,28
1493332200,14
1493335800,24
1493339400,33
1493343000,26
1493346600,10
1493350200,14
1493353800,8
1493357400,2
1493361000,9
1493364600,8
1493368200,12
1493371800,11
1493375400,49
1493379000,24
1493382600,22
1493386200,27
1493389800,14
1493393400,17
1493397000,14
1493400600,8
1493404200,10
1493407800,14
1493411400,19
1493415000,14
1493418600,14
1493422200,15
1493425800,10
1493429400,15
1493433000,13
1493436600,19
1493440200,13
1493443800,6
1493447400,9
1493451000,19
1493454600,17
1493458200,17
1493461800,19
1493465400,22
1493469000,11
1493472600,20
1493476200,12
1493479800,14
1493483400,12
1493487000,13
1493490600,7
1493494200,11
1493497800,11
1493501400,8
1493505000,9
1493508600,14
1493512200,13
1493515800,12
1493519400,12
1493523000,8
1493526600,9
1493530200,9
1493533800,8
1493537400,9
1493541000,10
1493544600,10
1493548200,11
1493551800,16
1493555400,44
1493559000,54
1493562600,34
1493566200,31
1493569800,22
1493573400,14
1493577000,15
1493580600,14
1493584200,14
1493587800,14
1493591400,20
1493595000,26
1493598600,42
1493602200,67
1493605800,63
1493609400,95
1493613000,32
1493616600,28
1493620200,18
1493623800,21
1493627400,19
1493631000,13
1493634600,14
1493638200,22
1493641800,22
1493645400,33
1493649000,28
1493652600,36
1493656200,17
1493659800,20
1493663400,60
1493667000,39
1493670600,0
1493674200,10
1493677800,12
1493681400,5
1493685000,6
1493688600,4
1493692200,8
1493695800,10
1493699400,16
1493703000,10
1493706600,8
1493710200,11
1493713800,18
1493717400,5
1493721000,4
1493724600,3
1493728200,8
1493731800,10
1493739000,7
1493742600,6
1493746200,10
1493749800,11
1493753400,12
1493757000,11
1493760600,12
1493764200,8
1493767800,5
1493771400,11
1493775000,6
1493778600,8
1493782200,5
1493785800,4
1493789400,3
1493793000,2
1493796600,2
1493800200,2
1493803800,3
1493807400,4
1493811000,4
1493814600,4
1493818200,5
1493821800,6
1493825400,3
1493829000,5
1493832600,8
1493836200,6
1493839800,4
1493843400,5
1493847000,6
1493850600,7
1493854200,6
1493857800,3
1493861400,4
1493865000,6
1493868600,6
1493872200,8
1493875800,6
1493879400,7
1493883000,4
1493886600,4
1493890200,5
1493893800,6
1493897400,7
1493901000,6
1493904600,3
1493908200,6
1493911800,10
1493915400,10
1493919000,12
1493922600,10
1493926200,8
1493929800,11
1493933400,16
1493937000,14
1493940600,11
1493944200,9
1493947800,8
1493951400,4
1493955000,0
1493958600,0
1493962200,0
1493965800,0
1493969400,0
1493973000,-1
1493976600,-1
1493980200,0
1493983800,0
1493987400,-1
1493991000,3
1493994600,7
1493998200,3
1494001800,9
1494005400,9
1494009000,14
1494012600,8
1494016200,9
1494019800,10
1494023400,9
1494027000,12
1494030600,3
1494034200,1
1494037800,1
1494041400,0
1494045000,0
1494048600,1
1494052200,1
1494055800,1
1494059400,1
1494063000,1
1494066600,2
1494070200,2
1494073800,2
1494077400,2
1494081000,1
1494084600,1
1494088200,2
1494091800,3
1494095400,3
1494099000,3
1494102600,5
1494106200,5
1494109800,6
1494113400,4
1494117000,4
1494120600,3
1494124200,3
1494127800,3
1494131400,3
1494135000,4
1494138600,4
1494142200,5
1494145800,5
1494149400,4
1494153000,5
1494156600,5
1494160200,5
1494163800,6
1494167400,7
1494171000,12
1494174600,5
1494178200,7
1494181800,7
1494185400,5
1494189000,4
1494192600,6
1494196200,5
1494199800,7
1494203400,6
1494207000,6
1494210600,5
1494214200,6
1494217800,6
1494221400,3
1494225000,2
1494228600,6
1494232200,7
1494235800,6
1494239400,7
1494243000,5
1494246600,2
1494250200,8
1494253800,7
1494257400,5
1494261000,6
1494264600,8
1494268200,4
1494271800,8
1494275400,9
1494279000,9
1494282600,8
1494286200,11
1494289800,9
1494293400,8
1494297000,7
1494300600,6
1494304200,4
1494307800,4
1494311400,50
1494315000,68
1494318600,46
1494322200,25
1494325800,25
1494329400,23
1494333000,8
1494336600,15
1494340200,11
1494343800,10
1494347400,11
1494351000,9
1494354600,11
1494358200,9
1494361800,9
1494365400,13
1494369000,12
1494372600,14
1494376200,12
1494379800,37
1494383400,22
1494387000,26
1494390600,21
1494394200,21
1494397800,21
1494401400,60
1494405000,66
1494408600,47
1494412200,27
1494415800,31
1494419400,52
1494423000,35
1494426600,29
1494430200,31
1494433800,22
1494437400,19
1494441000,17
1494444600,21
1494448200,25
1494451800,20
1494455400,20
1494459000,24
1494462600,15
1494466200,10
1494469800,10
1494473400,11
1494477000,12
1494480600,10
1494484200,10
1494487800,12
1494491400,13
1494495000,18
1494498600,16
1494502200,7
1494505800,8
1494509400,9
1494513000,7
1494516600,8
1494520200,9
1494523800,10
1494527400,10
1494531000,10
1494534600,10
1494538200,7
1494541800,5
1494545400,6
1494549000,6
1494552600,5
1494556200,6
1494559800,6
1494563400,5
1494567000,5
1494570600,3
1494574200,4
1494577800,3
1494581400,3
1494585000,5
1494588600,6
1494592200,8
1494595800,10
1494599400,6
1494603000,8
1494606600,7
1494610200,11
1494613800,7
1494617400,9
1494621000,6
1494624600,6
1494628200,5
1494631800,5
1494635400,5
1494639000,4
1494642600,3
1494646200,4
1494649800,5
1494653400,4
1494657000,7
1494660600,6
1494664200,4
1494667800,3
1494671400,4
1494675000,4
1494678600,4
1494682200,4
1494685800,7
1494689400,6
1494693000,6
1494696600,10
1494700200,11
1494703800,9
1494707400,8
1494711000,8
1494714600,11
1494718200,12
1494721800,10
1494725400,11
1494729000,18
1494732600,39
1494736200,30
1494739800,26
1494743400,23
1494747000,73
1494750600,50
1494754200,20
1494757800,13
1494761400,14
1494765000,19
1494768600,20
1494772200,25
1494775800,27
1494779400,24
1494783000,23
1494786600,20
1494790200,22
1494793800,23
1494797400,27
1494801000,24
1494804600,18
1494808200,11
1494811800,4
1494815400,4
1494819000,4
1494822600,3
1494826200,4
1494829800,3
1494833400,4
1494837000,4
1494840600,11
1494844200,10
1494847800,10
1494851400,13
1494855000,15
1494858600,8
1494862200,9
1494865800,8
1494869400,10
1494873000,13
1494876600,11
1494880200,11
1494883800,8
1494887400,11
1494891000,10
1494894600,7
1494898200,6
1494901800,7
1494905400,6
1494909000,14
1494912600,58
1494916200,150
1494919800,261
1494923400,124
1494927000,112
1494930600,112
1494934200,83
1494937800,69
1494941400,92
1494945000,45
1494948600,20
1494952200,15
1494955800,23
1494959400,25
1494963000,22
1494966600,24
1494970200,22
1494973800,21
1494977400,22
1494981000,35
1494984600,53
1494988200,79
1494991800,92
1494995400,84
1494999000,61
1495002600,45
1495006200,64
1495009800,43
1495013400,32
1495017000,28
1495020600,25
1495024200,29
1495027800,35
1495031400,28
1495035000,29
1495038600,23
1495042200,22
1495045800,26
1495049400,33
1495053000,26
1495056600,21
1495060200,23
1495063800,22
1495067400,19
1495071000,21
1495074600,19
1495078200,31
1495081800,76
1495085400,51
1495089000,26
1495092600,25
1495096200,32
1495099800,33
1495103400,56
1495107000,20
1495110600,23
1495114200,32
1495117800,26
1495121400,30
1495125000,29
1495128600,42
1495132200,22
1495135800,21
1495139400,24
1495143000,26
1495146600,20
1495150200,25
1495153800,20
1495157400,22
1495161000,22
1495164600,20
1495168200,17
1495171800,15
1495175400,18
1495179000,15
1495182600,12
1495186200,11
1495189800,12
1495193400,14
1495197000,21
1495200600,25
1495204200,22
1495207800,21
1495211400,20
1495215000,21
1495218600,26
1495222200,26
1495225800,28
1495229400,26
1495233000,20
1495236600,17
1495240200,17
1495243800,17
1495247400,19
1495251000,10
1495254600,9
1495258200,3
1495261800,7
1495265400,11
1495269000,10
1495272600,11
1495276200,11
1495279800,10
1495283400,12
1495287000,15
1495290600,14
1495294200,18
1495297800,18
1495301400,18
1495305000,17
1495308600,19
1495312200,15
1495315800,18
1495319400,18
1495323000,16
1495326600,16
1495330200,10
1495333800,14
1495337400,12
1495341000,8
1495344600,6
1495348200,3
1495351800,3
1495355400,3
1495359000,5
1495362600,5
1495366200,6
1495369800,12
1495373400,15
1495377000,16
1495380600,19
1495384200,26
1495387800,18
1495391400,25
1495395000,11
1495398600,12
1495402200,7
1495405800,9
1495409400,19
1495413000,22
1495416600,22
1495420200,19
1495423800,17
1495427400,18
1495431000,15
1495434600,33
1495438200,21
1495441800,15
1495445400,12
1495449000,12
1495452600,14
1495456200,8
1495459800,11
1495463400,15
1495467000,17
1495470600,11
1495474200,10
1495477800,10
1495481400,7
1495485000,11
1495488600,8
1495492200,8
1495495800,8
1495499400,12
1495503000,7
1495506600,8
1495510200,16
1495513800,12
1495517400,25
1495521000,67
1495524600,68
1495528200,68
1495531800,24
1495535400,9
1495539000,10
1495542600,27
1495546200,10
1495549800,11
1495553400,19
1495557000,13
1495560600,11
1495564200,11
1495567800,14
1495571400,13
1495575000,13
1495578600,12
1495582200,9
1495585800,11
1495589400,9
1495593000,8
1495596600,8
1495600200,7
1495603800,10
1495607400,8
1495611000,8
1495614600,7
1495618200,8
1495621800,8
1495625400,9
1495629000,5
1495632600,8
1495636200,10
1495639800,10
1495643400,7
1495647000,7
1495650600,5
1495654200,14
1495657800,10
1495661400,9
1495665000,9
1495668600,4
1495672200,3
1495675800,4
1495679400,2
1495683000,1
1495686600,1
1495690200,2
1495693800,2
1495697400,0
1495701000,2
1495704600,1
1495708200,1
1495711800,2
1495715400,4
1495719000,5
1495722600,7
1495726200,7
1495729800,7
1495733400,7
1495737000,4
1495740600,11
1495744200,9
1495747800,4
1495751400,10
1495755000,7
1495758600,5
1495762200,9
1495765800,7
1495769400,7
1495773000,6
1495776600,5
1495780200,7
1495783800,0
1495787400,8
1495791000,8
1495794600,10
1495798200,11
1495801800,10
1495805400,10
1495809000,10
1495812600,10
1495816200,9
1495819800,14
1495823400,11
1495827000,9
1495830600,14
1495834200,11
1495837800,11
1495841400,10
1495845000,10
1495848600,8
1495852200,9
1495855800,11
1495859400,11
1495863000,67
1495866600,89
1495870200,54
1495873800,18
1495877400,23
1495881000,13
1495884600,13
1495888200,8
1495891800,17
1495895400,15
1495899000,15
1495902600,16
1495906200,18
1495909800,39
1495913400,31
1495917000,13
1495920600,18
1495924200,19
1495927800,17
1495931400,18
1495935000,23
1495938600,23
1495942200,58
1495945800,59
1495949400,38
1495953000,20
1495956600,21
1495960200,21
1495963800,12
1495967400,14
1495971000,18
1495974600,17
1495978200,34
1495981800,28
1495985400,21
1495989000,14
1495992600,14
1495996200,15
1495999800,15
1496003400,14
1496007000,23
1496010600,18
1496014200,7
1496017800,5
1496021400,6
1496025000,11
1496028600,10
1496032200,9
1496035800,11
1496039400,10
1496043000,3
1496046600,6
1496050200,7
1496053800,8
1496057400,10
1496061000,9
1496064600,8
1496068200,10
1496071800,12
1496075400,9
1496079000,6
1496082600,16
1496086200,11
1496089800,11
1496093400,10
1496097000,15
1496100600,12
1496104200,17
1496107800,10
1496111400,50
1496115000,54
1496118600,59
1496122200,35
1496125800,32
1496129400,36
1496133000,15
1496136600,11
1496140200,17
1496143800,44
1496147400,33
1496151000,21
1496154600,16
1496158200,16
1496161800,16
1496165400,13
1496169000,10
1496172600,19
1496176200,16
1496179800,14
1496183400,17
1496187000,17
1496190600,16
1496194200,29
1496197800,45
1496201400,20
1496205000,27
1496208600,27
1496212200,16
1496215800,21
1496219400,40
1496223000,25
1496226600,21
1496230200,29
1496233800,21
1496237400,21
1496241000,15
1496244600,14
1496248200,17
1496251800,16
1496255400,16
1496259000,23
1496262600,27
1496266200,2
1496269800,3
1496273400,13
1496277000,18
1496280600,12
1496284200,7
1496287800,7
1496291400,10
1496295000,11
1496298600,14
1496302200,15
1496305800,17
1496309400,12
1496313000,17
1496316600,13
1496320200,17
1496323800,13
1496327400,9
1496331000,10
1496334600,13
1496338200,10
1496341800,14
1496345400,14
1496349000,13
1496352600,13
1496356200,14
1496359800,11
1496363400,17
1496367000,14
1496370600,17
1496374200,15
1496377800,13
1496381400,23
1496385000,20
1496388600,22
1496392200,15
1496395800,85
1496399400,69
1496403000,30
1496406600,31
1496410200,32
1496413800,13
1496417400,11
1496421000,13
1496424600,16
1496428200,12
1496431800,12
1496435400,12
1496439000,15
1496442600,16
1496446200,16
1496449800,17
1496453400,16
1496457000,27
1496460600,39
1496464200,51
1496467800,31
1496471400,24
1496475000,16
1496478600,15
1496482200,16
1496485800,17
1496489400,14
1496493000,25
1496496600,23
1496500200,22
1496503800,13
1496507400,15
1496511000,16
1496514600,11
1496518200,16
1496521800,13
1496525400,15
1496529000,17
1496532600,18
1496536200,21
1496539800,17
1496543400,102
1496547000,121
1496550600,110
1496554200,89
1496557800,88
1496561400,103
1496565000,104
1496568600,90
1496572200,83
1496575800,28
1496579400,20
1496583000,19
1496586600,28
1496590200,24
1496593800,26
1496597400,26
1496601000,22
1496604600,39
1496608200,18
1496611800,17
1496615400,36
1496619000,17
1496622600,20
1496626200,15
1496629800,8
1496633400,14
1496637000,14
1496640600,15
1496644200,15
1496647800,16
1496651400,17
1496655000,12
1496658600,14
1496662200,13
1496665800,12
1496669400,12
1496673000,16
1496676600,22
1496680200,21
1496687400,11
1496691000,25
1496694600,16
1496698200,11
1496701800,5
1496705400,9
1496709000,17
1496712600,5
1496716200,5
1496719800,2
1496723400,4
1496727000,6
1496730600,6
1496734200,6
1496737800,8
1496741400,9
1496745000,10
1496748600,9
1496752200,6
1496755800,9
1496759400,10
1496763000,5
1496766600,7
1496770200,5
1496773800,8
1496777400,8
1496781000,8
1496784600,11
1496788200,9
1496791800,10
1496795400,6
1496799000,8
1496802600,7
1496806200,6
1496809800,5
1496813400,7
1496817000,6
1496820600,2
1496824200,9
1496827800,4
1496831400,2
1496835000,3
1496838600,4
1496842200,6
1496845800,5
1496849400,1
1496853000,13
1496856600,13
1496860200,8
1496863800,11
1496867400,10
1496871000,13
1496874600,4
1496878200,3
1496881800,1
1496885400,9
1496889000,4
1496892600,2
1496896200,6
1496899800,4
1496903400,4
1496907000,3
1496910600,1
1496914200,4
1496917800,5
1496921400,14
1496925000,2
1496928600,10
1496932200,7
1496935800,18
1496939400,5
1496943000,2
1496946600,14
1496950200,1
1496953800,6
1496957400,8
1496961000,2
1496964600,8
1496968200,9
1496971800,10
1496975400,10
1496979000,9
1496982600,7
1496986200,7
1496989800,12
1496993400,16
1496997000,17
1497000600,15
1497004200,19
1497007800,14
1497011400,21
1497015000,18
1497018600,17
1497022200,13
1497025800,13
1497029400,17
1497033000,17
1497036600,20
1497040200,21
1497043800,18
1497047400,17
1497051000,22
1497054600,20
1497058200,29
1497061800,28
1497065400,22
1497069000,17
1497072600,15
1497076200,15
1497079800,13
1497083400,15
1497087000,14
1497090600,15
1497094200,16
1497097800,23
1497101400,17
1497105000,23
1497108600,23
1497112200,22
1497115800,21
1497119400,25
1497123000,27
1497126600,23
1497130200,24
1497133800,24
1497137400,23
1497141000,23
1497144600,14
1497148200,15
1497151800,14
1497155400,15
1497159000,14
1497162600,12
1497166200,22
1497169800,15
1497173400,20
1497177000,39
1497180600,19
1497184200,24
1497187800,21
1497191400,13
1497195000,16
1497198600,20
1497202200,15
1497205800,20
1497209400,18
1497213000,19
1497216600,17
1497220200,17
1497223800,19
1497227400,19
1497231000,18
1497234600,26
1497238200,34
1497241800,41
1497245400,31
1497249000,28
1497252600,23
1497256200,33
1497259800,39
1497263400,35
1497267000,32
1497270600,35
1497274200,33
1497288600,12
1497292200,17
1497295800,14
1497299400,27
1497303000,11
1497306600,21
1497310200,22
1497313800,23
1497317400,23
1497321000,26
1497324600,24
1497328200,24
1497331800,22
1497335400,24
1497339000,23
1497342600,27
1497346200,27
1497349800,30
1497353400,29
1497357000,42
1497360600,34
1497364200,27
1497371400,25
1497375000,11
1497378600,10
1497382200,17
1497385800,24
1497393000,53
1497396600,20
1497400200,18
1497403800,26
1497407400,34
1497411000,40
1497414600,16
1497418200,11
1497421800,17
1497425400,16
1497429000,14
1497432600,14
1497436200,17
1497439800,23
1497443400,19
1497447000,26
1497457800,13
1497461400,11
1497465000,17
1497468600,20
1497472200,15
1497475800,12
1497479400,10
1497483000,21
1497486600,21
1497490200,28
1497493800,45
1497497400,18
1497501000,30
1497504600,23
1497508200,14
1497511800,23
1497515400,19
1497519000,15
1497522600,11
1497526200,18
1497529800,14
1497533400,20
1497537000,20
1497540600,16
1497544200,8
1497547800,9
1497551400,15
1497555000,13
1497558600,19
1497562200,9
1497565800,9
1497569400,17
1497573000,-2
1497576600,8
1497580200,10
1497583800,21
1497587400,18
1497591000,20
1497594600,5
1497598200,13
1497601800,9
1497605400,14
1497609000,14
1497612600,18
1497616200,16
1497619800,15
1497623400,12
1497627000,16
1497630600,14
1497634200,6
1497637800,5
1497641400,30
1497645000,10
1497648600,15
1497652200,22
1497655800,-5
1497659400,8
1497663000,25
1497666600,16
1497670200,23
1497673800,12
1497677400,24
1497681000,9
1497684600,9
1497688200,10
1497691800,34
1497695400,39
1497699000,19
1497702600,21
1497706200,21
1497709800,13
1497713400,9
1497717000,6
1497720600,7
1497724200,8
1497727800,10
1497731400,7
1497735000,8
1497738600,8
1497742200,9
1497745800,18
1497749400,43
1497753000,27
1497756600,35
1497760200,42
1497763800,32
1497767400,31
1497771000,19
1497774600,12
1497778200,12
1497781800,12
1497785400,12
1497789000,9
1497792600,12
1497796200,11
1497799800,10
1497803400,11
1497807000,9
1497810600,9
1497814200,16
1497817800,17
1497821400,17
1497825000,20
1497828600,16
1497832200,1
1497835800,9
1497839400,10
1497843000,8
1497846600,7
1497850200,7
1497853800,6
1497857400,8
1497861000,10
1497864600,4
1497868200,4
1497871800,-2
1497875400,-2
1497879000,8
1497882600,3
1497886200,3
1497889800,3
1497893400,2
1497900600,6
1497904200,1
1497907800,7
1497911400,3
1497915000,31
1497918600,11
1497922200,8
1497925800,8
1497929400,7
1497933000,7
1497936600,7
1497940200,5
1497943800,5
1497947400,4
1497951000,6
1497954600,10
1497958200,9
1497961800,9
1497965400,3
1497969000,11
1497972600,1
1497976200,2
1497979800,9
1497983400,7
1497987000,6
1497990600,4
1497994200,5
1497997800,7
1498001400,13
1498005000,13
1498008600,14
1498012200,13
1498015800,14
1498019400,13
1498023000,12
1498026600,14
1498030200,20
1498033800,16
1498037400,43
1498041000,49
1498044600,33
1498048200,23
1498051800,22
1498055400,9
1498059000,7
1498062600,11
1498066200,13
1498069800,26
1498073400,14
1498077000,7
1498080600,17
1498084200,16
1498087800,18
1498091400,21
1498095000,17
1498098600,27
1498102200,21
1498105800,23
1498109400,21
1498113000,53
1498116600,67
1498120200,96
1498123800,41
1498127400,26
1498131000,24
1498134600,24
1498138200,20
1498141800,22
1498145400,28
1498149000,27
1498152600,22
1498156200,28
1498159800,21
1498163400,19
1498167000,18
1498170600,15
1498174200,19
1498177800,18
1498181400,17
1498185000,17
1498188600,15
1498192200,11
1498195800,4
1498199400,0
1498203000,5
1498206600,23
1498210200,16
1498213800,7
1498217400,3
1498221000,5
1498224600,12
1498228200,9
1498231800,15
1498235400,15
1498239000,2
1498242600,5
1498257000,9
1498260600,5
1498264200,5
1498267800,6
1498271400,4
1498275000,7
1498278600,1
1498282200,3
1498285800,3
1498289400,5
1498293000,2
1498296600,6
1498300200,8
1498303800,8
1498307400,6
1498311000,8
1498314600,2
1498318200,5
1498321800,9
1498325400,16
1498329000,12
1498332600,10
1498336200,13
1498339800,11
1498343400,6
1498347000,14
1498350600,14
1498354200,18
1498357800,12
1498361400,17
1498365000,13
1498368600,15
1498372200,19
1498375800,19
1498379400,17
1498383000,15
1498386600,16
1498390200,17
1498393800,11
1498397400,4
1498404600,4
1498408200,7
1498411800,8
1498415400,8
1498419000,11
1498422600,11
1498426200,15
1498429800,13
1498433400,15
1498437000,13
1498440600,11
1498444200,9
1498447800,10
1498451400,11
1498455000,9
1498458600,7
1498462200,10
1498465800,12
1498469400,12
1498473000,9
1498476600,7
1498480200,13
1498483800,7
1498487400,6
1498491000,5
1498494600,8
1498498200,8
1498501800,5
1498505400,6
1498509000,8
1498512600,13
1498516200,13
1498519800,10
1498523400,10
1498527000,9
1498530600,8
1498534200,11
1498537800,9
1498541400,8
1498545000,9
1498548600,5
1498552200,6
1498555800,7
1498559400,8
1498563000,4
1498566600,3
1498570200,2
1498573800,4
1498577400,5
1498581000,5
1498584600,7
1498588200,5
1498591800,6
1498595400,5
1498599000,10
1498602600,9
1498606200,12
1498609800,30
1498613400,11
1498617000,16
1498620600,32
1498624200,43
1498627800,25
1498631400,53
1498635000,45
1498638600,54
1498642200,26
1498645800,51
1498649400,65
1498653000,50
1498656600,19
1498660200,9
1498663800,6
1498674600,0
1498678200,2
1498681800,0
1498685400,2
1498689000,4
1498692600,2
1498696200,5
1498699800,14
1498703400,27
1498707000,43
1498710600,44
1498714200,41
1498717800,43
1498721400,52
1498725000,42
1498728600,22
1498732200,23
1498735800,18
1498739400,17
1498743000,18
1498746600,49
1498753800,7
1498757400,12
1498761000,16
1498764600,17
1498768200,17
1498771800,17
1498775400,19
1498779000,18
1498782600,18
1498786200,16
1498789800,14
1498793400,11
1498797000,10
1498800600,4
1498804200,5
1498807800,19
1498811400,29
1498815000,19
1498818600,11
1498822200,14
1498825800,16
1498829400,14
1498833000,13
1498836600,9
1498840200,13
1498843800,12
1498847400,10
1498851000,10
1498854600,10
1498858200,11
1498861800,10
1498865400,7
1498869000,9
1498872600,17
1498876200,10
1498879800,19
1498883400,47
1498890600,7
1498894200,13
1498897800,8
1498901400,7
1498905000,5
1498908600,7
1498912200,7
1498915800,7
1498919400,6
1498923000,7
1498926600,3
1498930200,6
1498933800,16
1498937400,6
1498941000,7
1498944600,7
1498948200,9
1498951800,10
1498955400,11
1498959000,11
1498962600,14
1498966200,12
1498969800,14
1498973400,13
1498977000,14
1498980600,13
1498984200,13
1498987800,12
1498991400,14
1498995000,12
1498998600,13
1499002200,14
1499005800,9
1499009400,8
1499013000,9
1499016600,10
1499020200,11
1499023800,11
1499027400,11
1499031000,10
1499034600,11
1499038200,11
1499041800,12
1499045400,13
1499049000,14
1499052600,14
1499056200,14
1499059800,17
1499063400,14
1499067000,23
1499070600,26
1499074200,27
1499077800,27
1499081400,17
1499085000,16
1499088600,21
1499092200,26
1499095800,16
1499099400,9
1499103000,12
1499106600,10
1499110200,12
1499113800,15
1499117400,15
1499121000,11
1499124600,11
1499128200,11
1499131800,12
1499135400,20
1499139000,24
1499142600,25
1499146200,23
1499149800,27
1499157000,12
1499160600,20
1499164200,11
1499167800,18
1499171400,20
1499175000,14
1499178600,17
1499182200,14
1499185800,15
1499189400,17
1499193000,11
1499196600,10
1499200200,12
1499203800,9
1499207400,9
1499211000,7
1499214600,6
1499218200,19
1499221800,39
1499225400,35
1499229000,40
1499232600,44
1499236200,52
1499239800,46
1499243400,41
1499247000,31
1499250600,30
1499254200,27
1499257800,21
1499261400,17
1499265000,14
1499268600,14
1499272200,12
1499275800,13
1499279400,12
1499283000,15
1499286600,10
1499290200,10
1499293800,13
1499297400,12
1499301000,10
1499304600,11
1499308200,13
1499311800,8
1499315400,10
1499319000,10
1499322600,10
1499326200,9
1499329800,10
1499333400,11
1499337000,24
1499340600,35
1499344200,25
1499347800,15
1499351400,11
1499355000,13
1499358600,11
1499362200,16
1499365800,17
1499369400,5
1499373000,13
1499376600,16
1499380200,6
1499383800,5
1499455800,8
1499459400,-1
1499463000,2
1499466600,6
1499470200,7
1499473800,4
1499477400,5
1499481000,5
1499484600,5
1499488200,7
1499491800,7
1499495400,7
1499499000,7
1499502600,9
1499506200,8
1499509800,7
1499513400,7
1499517000,9
1499520600,7
1499524200,9
1499527800,8
1499531400,9
1499535000,9
1499538600,11
1499542200,7
1499545800,10
1499549400,7
1499553000,7
1499556600,9
1499560200,8
1499563800,8
1499567400,10
1499571000,9
1499574600,11
1499578200,11
1499581800,12
1499585400,21
1499589000,26
1499592600,29
1499596200,54
1499599800,31
1499603400,33
1499607000,17
1499610600,9
1499614200,6
1499617800,5
1499621400,5
1499625000,8
1499628600,7
1499632200,5
1499635800,7
1499639400,7
1499643000,6
1499646600,7
1499650200,10
1499653800,19
1499657400,22
1499661000,36
1499664600,43
1499668200,38
1499671800,43
1499675400,66
1499679000,50
1499682600,55
1499686200,38
1499689800,22
1499693400,24
1499697000,16
1499700600,12
1499704200,11
1499707800,12
1499711400,18
1499715000,24
1499718600,12
1499722200,10
1499725800,11
1499729400,14
1499733000,9
1499736600,7
1499740200,5
1499743800,6
1499747400,6
1499751000,12
1499754600,11
1499758200,7
1499761800,9
1499765400,10
1499769000,12
1499772600,13
1499776200,20
1499779800,14
1499783400,11
1499787000,13
1499790600,10
1499794200,11
1499797800,14
1499801400,22
1499805000,18
1499808600,13
1499812200,4
1499815800,5
1499819400,9
1499826600,11
1499877000,12
1499880600,15
1499884200,13
1499887800,11
1499891400,17
1499895000,17
1499898600,19
1499902200,17
1499905800,19
1499909400,20
1499913000,20
1499916600,18
1499920200,17
1500053400,14
1500057000,15
1500060600,11
1500064200,12
1500067800,12
1500071400,12
1500075000,12
1500078600,14
1500082200,14
1500085800,23
1500089400,15
1500093000,16
1500096600,14
1500100200,14
1500103800,13
1500107400,12
1500111000,13
1500114600,15
1500118200,14
1500121800,11
1500125400,8
1500129000,7
1500132600,6
1500136200,5
1500139800,5
1500143400,7
1500147000,7
1500150600,11
1500154200,11
1500157800,13
1500161400,11
1500165000,11
1500168600,10
1500172200,10
1500175800,12
1500179400,16
1500183000,19
1500186600,48
1500190200,50
1500193800,37
1500197400,18
1500201000,19
1500204600,38
1500208200,60
1500211800,30
1500215400,12
1500219000,10
1500222600,13
1500226200,9
1500229800,8
1500233400,7
1500237000,8
1500240600,9
1500244200,9
1500247800,10
1500251400,11
1500255000,11
1500258600,21
1500262200,28
1500265800,58
1500269400,65
1500273000,53
1500276600,69
1500280200,43
1500283800,81
1500287400,65
1500291000,30
1500294600,17
1500298200,22
1500301800,21
1500305400,14
1500309000,16
1500312600,13
1500316200,16
1500319800,15
1500323400,15
1500327000,16
1500330600,17
1500334200,19
1500337800,20
1500341400,14
1500345000,19
1500348600,14
1500352200,13
1500355800,12
1500359400,16
1500363000,16
1500366600,17
1500370200,15
1500373800,15
