EpochTime,3.feed_1.PM25B_UG_M3..3.feed_1.PM25T_UG_M3
1576229400,10
1576233000,10
1576236600,12
1576240200,10
1576243800,17
1576247400,14
1576251000,25
1576254600,24
1576258200,12
1576261800,12
1576265400,12
1576269000,9
1576272600,9
1576276200,15
1576279800,16
1576283400,14
1576287000,15
1576290600,22
1576294200,13
1576297800,15
1576301400,17
1576305000,20
1576308600,14
1576312200,14
1576315800,16
1576319400,11
1576323000,4
1576326600,7
1576330200,8
1576333800,4
1576337400,5
1576341000,9
1576344600,5
1576348200,-1
1576351800,2
1576355400,6
1576359000,4
1576362600,0
1576366200,6
1576369800,8
1576373400,15
1576377000,23
1576380600,25
1576384200,22
1576387800,24
1576391400,31
1576395000,33
1576398600,29
1576402200,31
1576405800,19
1576409400,3
1576413000,1
1576416600,4
1576420200,5
1576423800,5
1576427400,11
1576431000,13
1576434600,13
1576438200,19
1576441800,21
1576445400,16
1576449000,18
1576452600,16
1576456200,16
1576459800,18
1576463400,13
1576467000,20
1576470600,19
1576474200,20
1576477800,16
1576481400,17
1576485000,23
1576488600,19
1576492200,18
1576495800,20
1576499400,18
1576503000,17
1576506600,16
1576510200,7
1576513800,12
1576517400,16
1576521000,11
1576524600,10
1576528200,15
1576531800,11
1576535400,11
1576539000,11
1576542600,11
1576546200,12
1576549800,10
1576553400,12
1576557000,7
1576560600,7
1576564200,3
1576567800,7
1576571400,11
1576575000,5
1576578600,0
1576582200,0
1576585800,1
1576589400,8
1576593000,0
1576596600,2
1576600200,8
1576603800,11
1576611000,2
1576614600,8
1576618200,6
1576621800,12
1576625400,10
1576629000,11
1576632600,5
1576636200,7
1576639800,10
1576643400,11
1576647000,13
1576650600,13
1576654200,10
1576657800,15
1576661400,16
1576665000,12
1576668600,15
1576672200,15
1576675800,16
1576679400,15
1576683000,14
1576686600,9
1576690200,10
1576693800,12
1576697400,12
1576701000,11
1576704600,6
1576708200,11
1576711800,9
1576715400,9
1576719000,7
1576722600,8
1576726200,8
1576729800,2
1576733400,10
1576737000,7
1576740600,2
1576744200,7
1576747800,7
1576751400,8
1576755000,8
1576758600,10
1576762200,8
1576765800,16
1576769400,14
1576773000,9
1576776600,5
1576780200,0
1576783800,9
1576787400,8
1576791000,9
1576794600,9
1576798200,7
1576801800,10
1576805400,11
1576809000,9
1576812600,11
1576816200,16
1576819800,11
1576823400,15
1576827000,16
1576830600,15
1576834200,15
1576837800,14
1576841400,10
1576845000,15
1576848600,14
1576852200,18
1576855800,31
1576859400,31
1576863000,23
1576866600,27
1576870200,25
1576873800,26
1576877400,27
1576881000,31
1576884600,27
1576888200,23
1576891800,24
1576895400,21
1576899000,26
1576902600,25
1576906200,25
1576909800,21
1576913400,21
1576917000,25
1576920600,22
1576924200,21
1576927800,23
1576931400,25
1576935000,21
1576938600,27
1576942200,29
1576945800,29
1576949400,30
1576953000,26
1576956600,24
1576960200,22
1576963800,17
1576967400,21
1576971000,23
1576974600,30
1576978200,26
1576981800,26
1576985400,26
1576989000,22
1576992600,24
1576996200,24
1576999800,31
1577003400,30
1577007000,24
1577010600,27
1577014200,26
1577017800,19
1577021400,20
1577025000,30
1577028600,22
1577032200,18
1577035800,13
1577039400,14
1577043000,11
1577046600,11
1577050200,12
1577053800,13
1577057400,17
1577061000,19
1577064600,20
1577068200,15
1577071800,17
1577075400,17
1577079000,18
1577082600,19
1577086200,13
1577089800,18
1577093400,18
1577097000,23
1577100600,19
1577104200,21
1577107800,23
1577111400,28
1577115000,25
1577118600,22
1577122200,22
1577125800,20
1577129400,16
1577133000,13
1577136600,16
1577140200,17
1577143800,24
1577147400,22
1577151000,25
1577154600,21
1577158200,17
1577161800,16
1577165400,16
1577169000,16
1577172600,13
1577176200,13
1577179800,12
1577183400,19
1577187000,21
1577190600,18
1577194200,16
1577197800,20
1577201400,20
1577205000,19
1577208600,24
1577212200,21
1577215800,18
1577219400,31
1577223000,28
1577226600,23
1577230200,25
1577233800,21
1577237400,15
1577241000,9
1577244600,16
1577248200,13
1577251800,6
1577255400,9
1577259000,0
1577262600,10
1577266200,18
1577269800,13
1577273400,12
1577277000,15
1577280600,18
1577284200,16
1577287800,23
1577291400,36
1577295000,42
1577298600,42
1577302200,31
1577305800,32
1577309400,37
1577313000,36
1577316600,44
1577320200,38
1577323800,36
1577327400,29
1577331000,23
1577334600,31
1577338200,28
1577341800,23
1577345400,22
1577349000,27
1577352600,22
1577356200,24
1577359800,30
1577363400,29
1577367000,26
1577370600,29
1577374200,39
1577377800,32
1577381400,22
1577385000,18
1577388600,17
1577392200,9
1577395800,9
1577399400,6
1577403000,8
1577406600,16
1577410200,16
1577413800,11
1577417400,13
1577421000,19
1577424600,14
1577428200,13
1577431800,18
1577435400,12
1577439000,8
1577442600,4
1577446200,3
1577449800,7
1577453400,4
1577457000,2
1577460600,7
1577464200,7
1577467800,10
1577471400,8
1577475000,8
1577478600,9
1577482200,9
1577485800,10
1577489400,13
1577493000,18
1577496600,15
1577500200,20
1577503800,19
1577507400,16
1577511000,20
1577514600,28
1577518200,40
1577521800,40
1577525400,31
1577529000,22
1577532600,18
1577536200,12
1577539800,17
1577543400,20
1577547000,16
1577550600,19
1577554200,18
1577557800,15
1577561400,15
1577565000,16
1577568600,18
1577572200,20
1577575800,29
1577579400,31
1577583000,32
1577586600,30
1577590200,25
1577593800,20
1577597400,29
1577601000,30
1577604600,32
1577608200,28
1577611800,25
1577615400,24
1577619000,21
1577622600,19
1577626200,18
1577629800,21
1577633400,33
1577637000,27
1577640600,27
1577644200,22
1577647800,19
1577651400,14
1577655000,8
1577658600,4
1577662200,4
1577665800,3
1577669400,1
1577673000,8
1577676600,5
1577680200,3
1577683800,2
1577687400,4
1577694600,0
1577698200,1
1577701800,5
1577705400,5
1577709000,4
1577712600,1
1577716200,0
1577719800,2
1577723400,6
1577727000,1
1577730600,1
1577734200,2
1577737800,3
1577741400,5
1577745000,4
1577748600,5
1577752200,9
1577755800,3
1577759400,4
1577763000,5
1577770200,2
1577773800,4
1577777400,7
1577781000,8
1577784600,8
1577788200,2
1577791800,0
1577795400,1
1577799000,6
1577802600,0
1577806200,0
1577809800,3
1577813400,5
1577817000,4
1577820600,4
1577824200,4
1577827800,4
1577831400,0
1577835000,1
1577838600,5
1577842200,4
1577845800,1
1577849400,3
1577853000,4
1577856600,6
1577860200,3
1577863800,1
1577867400,3
1577871000,2
1577874600,1
1577878200,5
1577881800,3
1577885400,8
1577889000,3
1577892600,2
1577896200,5
1577899800,3
1577903400,0
1577907000,4
1577910600,5
1577914200,3
1577917800,9
1577921400,18
1577925000,11
1577928600,6
1577932200,9
1577935800,8
1577939400,10
1577943000,10
1577946600,8
1577950200,12
1577953800,14
1577957400,7
1577961000,7
1577964600,5
1577968200,5
1577971800,5
1577975400,4
1577979000,1
1577982600,8
1577986200,6
1577989800,5
1577993400,3
1577997000,4
1578000600,3
1578004200,5
1578007800,9
1578011400,10
1578015000,8
1578018600,5
1578022200,2
1578025800,7
1578029400,5
1578033000,2
1578036600,16
1578040200,12
1578043800,8
1578047400,9
1578051000,9
1578054600,10
1578058200,10
1578061800,17
1578065400,14
1578069000,10
1578072600,13
1578076200,9
1578079800,7
1578083400,5
1578087000,4
1578090600,5
1578094200,6
1578097800,5
1578101400,4
1578105000,6
1578108600,9
1578112200,8
1578115800,6
1578119400,3
1578123000,8
1578126600,7
1578130200,7
1578133800,8
1578137400,3
1578141000,7
1578144600,11
1578148200,10
1578151800,8
1578155400,11
1578159000,8
1578162600,8
1578166200,3
1578169800,6
1578173400,7
1578177000,4
1578180600,7
1578184200,12
1578187800,3
1578191400,7
1578195000,8
1578198600,5
1578202200,0
1578205800,3
1578209400,0
1578213000,4
1578216600,5
1578220200,1
1578223800,1
1578227400,5
1578231000,3
1578234600,4
1578238200,8
1578241800,5
1578245400,4
1578249000,-1
1578252600,2
1578256200,7
1578259800,8
1578263400,4
1578267000,10
1578270600,5
1578274200,9
1578277800,8
1578281400,4
1578285000,4
1578288600,1
1578292200,8
1578295800,7
1578299400,3
1578303000,11
1578306600,6
1578310200,3
1578313800,3
1578317400,11
1578321000,6
1578324600,4
1578328200,6
1578331800,7
1578335400,4
1578339000,7
1578342600,3
1578346200,3
1578349800,7
1578353400,10
1578357000,11
1578360600,6
1578364200,5
1578367800,8
1578371400,3
1578375000,5
1578378600,5
1578382200,6
1578385800,9
1578389400,8
1578393000,6
1578396600,7
1578400200,11
1578403800,7
1578407400,10
1578411000,18
1578414600,13
1578418200,14
1578421800,6
1578425400,6
1578429000,0
1578432600,3
1578436200,10
1578439800,17
1578443400,11
1578447000,8
1578450600,10
1578454200,9
1578457800,10
1578461400,5
1578465000,1
1578468600,3
1578472200,2
1578475800,2
1578479400,9
1578483000,5
1578486600,8
1578490200,4
1578493800,7
1578497400,6
1578501000,5
1578504600,7
1578508200,10
1578511800,9
1578515400,5
1578519000,5
1578522600,5
1578526200,0
1578529800,7
1578533400,4
1578537000,10
1578540600,8
1578544200,6
1578547800,6
1578551400,7
1578555000,14
1578558600,9
1578562200,3
1578565800,5
1578569400,12
1578573000,8
1578576600,7
1578580200,5
1578583800,14
1578587400,2
1578591000,2
1578594600,7
1578598200,11
1578601800,7
1578605400,12
1578609000,8
1578612600,11
1578616200,12
1578619800,16
1578623400,9
1578627000,3
1578630600,9
1578634200,8
1578637800,4
1578641400,2
1578645000,-1
1578648600,6
1578652200,4
1578655800,8
1578659400,8
1578663000,9
1578666600,7
1578670200,7
1578673800,11
1578677400,9
1578681000,8
1578684600,11
1578688200,14
1578691800,23
1578695400,21
1578699000,19
1578702600,23
1578706200,19
1578709800,18
1578713400,21
1578717000,18
1578720600,5
1578724200,5
1578727800,2
1578731400,6
1578735000,4
1578738600,3
1578742200,1
1578745800,3
1578749400,3
1578753000,-1
1578756600,-2
1578760200,0
1578763800,1
1578767400,1
1578771000,1
1578774600,2
1578778200,4
1578781800,1
1578789000,1
1578792600,1
1578796200,3
1578803400,0
1578807000,0
1578810600,3
1578814200,12
1578817800,7
1578821400,4
1578825000,5
1578828600,5
1578832200,3
1578835800,6
1578839400,5
1578843000,4
1578846600,4
1578850200,1
1578853800,2
1578857400,3
1578861000,2
1578864600,0
1578868200,-1
1578871800,11
1578875400,6
1578879000,2
1578882600,4
1578886200,8
1578889800,0
1578893400,3
1578897000,6
1578900600,14
1578904200,12
1578907800,6
1578911400,6
1578915000,6
1578918600,6
1578922200,10
1578925800,20
1578929400,22
1578933000,17
1578936600,6
1578940200,3
1578943800,5
1578947400,4
1578951000,8
1578954600,5
1578958200,9
1578961800,12
1578965400,13
1578969000,13
1578972600,10
1578976200,6
1578979800,13
1578983400,11
1578987000,5
1578990600,14
1578994200,12
1578997800,13
1579001400,17
1579005000,10
1579008600,13
1579012200,24
1579015800,24
1579019400,25
1579023000,23
1579026600,23
1579030200,18
1579033800,9
1579037400,10
1579041000,12
1579044600,14
1579048200,19
1579051800,18
1579055400,15
1579059000,21
1579062600,14
1579066200,14
1579069800,21
1579073400,23
1579077000,16
1579080600,16
1579084200,16
1579087800,14
1579091400,14
1579095000,17
1579098600,13
1579102200,15
1579105800,16
1579109400,14
1579113000,11
1579116600,15
1579120200,14
1579123800,14
1579127400,17
1579131000,27
1579134600,27
1579138200,14
1579141800,12
1579145400,9
1579149000,6
1579152600,4
1579156200,4
1579159800,13
1579163400,13
1579167000,9
1579170600,6
1579174200,3
1579177800,6
1579181400,6
1579185000,5
1579188600,6
1579192200,4
1579195800,5
1579199400,6
1579203000,7
1579206600,7
1579210200,6
1579213800,7
1579217400,8
1579221000,11
1579224600,10
1579228200,10
1579231800,10
1579235400,7
1579239000,8
1579242600,9
1579246200,4
1579249800,8
1579253400,7
1579257000,3
1579260600,2
1579264200,4
1579267800,6
1579271400,0
1579275000,5
1579278600,0
1579282200,1
1579285800,6
1579289400,2
1579293000,5
1579296600,8
1579300200,2
1579303800,1
1579307400,9
1579311000,8
1579314600,8
1579318200,4
1579321800,2
1579325400,4
1579329000,5
1579332600,2
1579336200,6
1579339800,0
1579343400,7
1579347000,4
1579350600,0
1579354200,1
1579357800,2
1579361400,8
1579365000,6
1579368600,4
1579372200,4
1579375800,6
1579379400,3
1579383000,2
1579386600,5
1579390200,4
1579393800,7
1579397400,6
1579404600,-2
1579408200,0
1579411800,3
1579415400,3
1579419000,-2
1579422600,9
1579426200,11
1579429800,8
1579433400,7
1579437000,6
1579440600,9
1579444200,9
1579447800,15
1579451400,13
1579455000,10
1579458600,13
1579462200,13
1579465800,10
1579469400,16
1579473000,10
1579480200,2
1579483800,10
1579487400,13
1579491000,15
1579494600,12
1579498200,15
1579501800,12
1579505400,9
1579509000,15
1579512600,13
1579516200,17
1579519800,10
1579523400,17
1579527000,14
1579530600,16
1579534200,17
1579537800,3
1579541400,0
1579545000,0
1579548600,4
1579552200,6
1579555800,4
1579559400,3
1579563000,15
1579566600,11
1579570200,9
1579573800,6
1579577400,8
1579581000,0
1579584600,5
1579588200,2
1579591800,8
1579595400,8
1579599000,9
1579602600,9
1579606200,7
1579609800,4
1579613400,5
1579617000,9
1579620600,1
1579624200,3
1579627800,3
1579631400,2
1579635000,4
1579638600,2
1579642200,6
1579645800,10
1579649400,12
1579653000,12
1579656600,15
1579660200,15
1579663800,14
1579667400,15
1579671000,17
1579674600,16
1579678200,20
1579681800,27
1579685400,23
1579689000,19
1579692600,20
1579696200,17
1579699800,29
1579703400,36
1579707000,26
1579710600,17
1579714200,9
1579717800,12
1579721400,13
1579725000,9
1579728600,14
1579732200,14
1579735800,17
1579739400,16
1579743000,19
1579746600,21
1579750200,25
1579753800,21
1579757400,20
1579761000,20
1579764600,28
1579768200,22
1579771800,22
1579775400,18
1579779000,19
1579782600,21
1579786200,21
1579789800,24
1579793400,28
1579797000,35
1579800600,36
1579804200,38
1579807800,41
1579811400,36
1579815000,32
1579818600,33
1579822200,42
1579825800,34
1579829400,29
1579833000,38
1579836600,26
1579840200,23
1579843800,27
1579847400,17
1579851000,20
1579854600,19
1579858200,21
1579861800,11
1579865400,17
1579869000,23
1579872600,22
1579876200,20
1579879800,26
1579883400,26
1579887000,14
1579890600,14
1579894200,7
1579897800,6
1579901400,6
1579905000,-1
1579908600,3
1579912200,13
1579915800,10
1579919400,12
1579923000,9
1579926600,3
1579930200,12
1579933800,6
1579944600,5
1579948200,6
1579951800,9
1579955400,2
1579959000,4
1579962600,4
1579966200,3
1579969800,7
1579973400,5
1579977000,0
1579980600,1
1579984200,2
1579987800,2
1579991400,1
1579995000,9
1579998600,5
1580002200,3
1580005800,4
1580009400,7
1580013000,1
1580016600,1
1580020200,2
1580027400,1
1580031000,3
1580034600,4
1580038200,1
1580041800,2
1580045400,3
1580049000,4
1580056200,1
1580059800,1
1580063400,4
1580067000,3
1580070600,1
1580074200,-1
1580077800,3
1580081400,9
1580085000,6
1580088600,4
1580092200,5
1580095800,10
1580099400,11
1580103000,4
1580106600,7
1580110200,8
1580113800,10
1580117400,15
1580121000,5
1580124600,6
1580128200,9
1580131800,14
1580135400,15
1580139000,3
1580142600,7
1580146200,8
1580149800,14
1580153400,9
1580157000,6
1580160600,6
1580164200,10
1580167800,17
1580171400,6
1580175000,3
1580178600,7
1580182200,6
1580185800,13
1580189400,9
1580193000,5
1580196600,7
1580200200,12
1580203800,16
1580207400,7
1580211000,7
1580214600,10
1580218200,19
1580221800,11
1580225400,13
1580229000,14
1580232600,11
1580236200,5
1580239800,4
1580243400,9
1580247000,11
1580250600,8
1580254200,9
1580257800,7
1580261400,11
1580265000,9
1580268600,4
1580272200,3
1580275800,4
1580279400,3
1580283000,5
1580286600,2
1580290200,5
1580293800,5
1580297400,9
1580301000,6
1580304600,5
1580308200,2
1580315400,1
1580319000,3
1580322600,8
1580326200,1
1580329800,0
1580333400,5
1580337000,10
1580340600,8
1580344200,8
1580347800,6
1580351400,9
1580355000,7
1580358600,7
1580362200,6
1580365800,6
1580369400,9
1580373000,11
1580376600,11
1580380200,8
1580383800,10
1580387400,12
1580391000,9
1580394600,6
1580398200,13
1580401800,19
1580405400,21
1580409000,15
1580412600,13
1580416200,14
1580419800,21
1580423400,13
1580427000,19
1580430600,19
1580434200,9
1580437800,12
1580441400,9
1580445000,12
1580448600,11
1580452200,8
1580455800,6
1580459400,12
1580463000,11
1580466600,15
1580470200,14
1580473800,19
1580477400,19
1580481000,17
1580484600,21
1580488200,25
1580491800,16
1580495400,13
1580499000,21
1580502600,22
1580506200,21
1580509800,15
1580513400,10
1580517000,22
1580520600,24
1580524200,19
1580527800,21
1580531400,20
1580535000,23
1580538600,18
1580542200,21
1580545800,25
1580549400,19
1580553000,21
1580556600,17
1580560200,20
1580563800,7
1580567400,16
1580571000,6
1580574600,17
1580578200,14
1580581800,17
1580585400,19
1580589000,10
1580592600,9
1580596200,12
1580599800,14
1580603400,15
1580607000,17
1580610600,19
1580614200,14
1580617800,14
1580621400,6
1580625000,12
1580628600,22
1580632200,12
1580635800,4
1580639400,3
1580643000,7
1580646600,7
1580650200,7
1580653800,4
1580657400,6
1580661000,7
1580664600,4
1580668200,1
1580671800,3
1580675400,1
1580679000,8
1580682600,2
1580686200,0
1580689800,5
1580693400,8
1580697000,4
1580700600,3
1580704200,7
1580707800,7
1580711400,5
1580715000,7
1580718600,10
1580722200,4
1580725800,8
1580729400,8
1580733000,4
1580736600,9
1580740200,11
1580743800,10
1580747400,8
1580751000,2
1580754600,7
1580758200,8
1580761800,3
1580765400,5
1580769000,6
1580772600,0
1580776200,4
1580779800,5
1580783400,7
1580787000,7
1580790600,6
1580794200,4
1580797800,8
1580801400,1
1580805000,4
1580808600,6
1580812200,4
1580815800,5
1580819400,6
1580823000,7
1580826600,7
1580830200,9
1580833800,10
1580837400,7
1580841000,6
1580844600,4
1580848200,10
1580851800,10
1580855400,14
1580859000,17
1580862600,14
1580866200,5
1580869800,4
1580873400,0
1580877000,1
1580880600,5
1580884200,2
1580887800,6
1580891400,7
1580895000,2
1580898600,7
1580902200,4
1580905800,5
1580909400,1
1580913000,3
1580916600,6
1580920200,7
1580923800,5
1580927400,0
1580934600,6
1580938200,1
1580941800,5
1580945400,3
1580949000,2
1580952600,3
1580956200,6
1580959800,2
1580963400,5
1580967000,-1
1580970600,5
1580974200,5
1580977800,1
1580981400,8
1580985000,9
1580988600,0
1580992200,5
1580995800,14
1580999400,18
1581003000,21
1581006600,19
1581010200,16
1581013800,10
1581017400,3
1581024600,3
1581028200,11
1581031800,5
1581035400,3
1581039000,3
1581042600,2
1581046200,1
1581049800,6
1581053400,0
1581057000,5
1581060600,3
1581064200,0
1581067800,1
1581071400,0
1581075000,1
1581078600,6
1581082200,7
1581085800,6
1581089400,12
1581093000,8
1581096600,5
1581100200,9
1581103800,6
1581107400,2
1581111000,2
1581114600,2
1581118200,6
1581121800,11
1581125400,7
1581129000,7
1581132600,3
1581136200,8
1581139800,10
1581143400,9
1581147000,20
1581150600,20
1581154200,14
1581157800,11
1581161400,12
1581165000,14
1581168600,11
1581172200,10
1581175800,12
1581179400,12
1581183000,1
1581186600,7
1581190200,11
1581193800,8
1581197400,6
1581201000,12
1581204600,14
1581208200,15
1581211800,10
1581215400,13
1581219000,14
1581222600,14
1581226200,17
1581229800,14
1581233400,7
1581237000,10
1581240600,11
1581244200,13
1581247800,11
1581251400,12
1581255000,11
1581258600,14
1581262200,13
1581265800,14
1581269400,12
1581273000,10
1581276600,3
1581280200,2
1581283800,6
1581287400,9
1581291000,12
1581294600,2
1581298200,5
1581301800,6
1581305400,0
1581309000,2
1581312600,8
1581316200,0
1581319800,8
1581323400,10
1581327000,4
1581330600,1
1581334200,1
1581337800,3
1581341400,4
1581345000,6
1581348600,4
1581352200,8
1581355800,6
1581359400,3
1581363000,6
1581366600,6
1581370200,7
1581373800,4
1581377400,8
1581381000,3
1581384600,2
1581388200,5
1581391800,3
1581395400,5
1581399000,7
1581402600,7
1581406200,12
1581409800,9
1581413400,10
1581417000,4
1581420600,10
1581424200,7
1581427800,10
1581431400,9
1581435000,1
1581438600,7
1581442200,17
1581445800,16
1581449400,13
1581453000,5
1581456600,9
1581460200,15
1581463800,23
1581467400,16
1581471000,18
1581474600,18
1581478200,13
1581481800,13
1581485400,15
1581489000,15
1581492600,15
1581496200,15
1581499800,16
1581503400,12
1581507000,12
1581510600,15
1581514200,12
1581517800,12
1581521400,20
1581525000,18
1581528600,15
1581532200,12
1581535800,12
1581539400,15
1581543000,19
1581546600,14
1581550200,15
1581553800,20
1581557400,7
1581561000,6
1581564600,2
1581568200,0
1581571800,4
1581575400,7
1581579000,2
1581582600,11
1581586200,3
1581589800,10
1581593400,4
1581597000,2
1581600600,7
1581604200,11
1581607800,9
1581611400,4
1581615000,4
1581618600,7
1581622200,4
1581625800,6
1581629400,8
1581633000,12
1581636600,7
1581640200,7
1581643800,7
1581647400,8
1581651000,8
1581654600,8
1581658200,6
1581661800,3
1581665400,5
1581669000,5
1581672600,8
1581676200,6
1581679800,2
1581683400,8
1581687000,1
1581690600,3
1581697800,0
1581701400,6
1581705000,2
1581708600,1
1581712200,3
1581715800,7
1581719400,10
1581723000,16
1581726600,15
1581730200,13
1581733800,7
1581737400,11
1581741000,6
1581744600,9
1581748200,7
1581751800,12
1581755400,14
1581759000,8
1581762600,9
1581766200,13
1581769800,14
1581773400,14
1581777000,14
1581780600,12
1581784200,4
1581787800,5
1581791400,1
1581795000,3
1581798600,6
1581802200,9
1581805800,11
1581809400,8
1581813000,2
1581816600,6
1581820200,8
1581823800,6
1581827400,10
1581831000,8
1581834600,3
1581838200,18
1581841800,18
1581845400,8
1581849000,11
1581852600,4
1581856200,3
1581859800,6
1581863400,8
1581867000,0
1581870600,7
1581874200,9
1581877800,7
1581881400,9
1581885000,-1
1581888600,6
1581892200,11
1581895800,21
1581899400,14
1581903000,13
1581906600,15
1581910200,11
1581913800,12
1581917400,15
1581921000,17
1581924600,15
1581928200,16
1581931800,13
1581935400,15
1581939000,14
1581942600,16
1581946200,18
1581949800,24
1581953400,30
1581957000,34
1581960600,26
1581964200,13
1581967800,9
1581971400,6
1581975000,1
1581978600,4
1581982200,13
1581985800,10
1581989400,7
1581993000,7
1581996600,5
1582000200,2
1582003800,2
1582007400,4
1582014600,1
1582018200,7
1582021800,3
1582025400,11
1582029000,7
1582032600,9
1582036200,10
1582039800,14
1582043400,12
1582047000,8
1582050600,7
1582054200,8
1582057800,12
1582061400,12
1582065000,13
1582068600,9
1582072200,6
1582075800,8
1582079400,7
1582083000,12
1582086600,4
1582090200,6
1582093800,12
1582097400,23
1582101000,12
1582104600,14
1582108200,13
1582111800,12
1582115400,13
1582119000,13
1582122600,4
1582126200,6
1582129800,7
1582133400,7
1582137000,8
1582140600,6
1582144200,4
1582147800,4
1582151400,8
1582155000,15
1582158600,9
1582162200,4
1582165800,8
1582169400,8
1582173000,8
1582176600,8
1582180200,3
1582183800,16
1582187400,12
1582191000,9
1582194600,8
1582198200,6
1582201800,9
1582205400,9
1582209000,8
1582212600,6
1582216200,6
1582219800,4
1582223400,4
1582227000,0
1582230600,5
1582234200,8
1582237800,6
1582241400,3
1582245000,9
1582248600,9
1582252200,7
1582255800,8
1582259400,3
1582263000,5
1582266600,3
1582270200,4
1582273800,1
1582277400,4
1582281000,3
1582284600,8
1582288200,9
1582291800,11
1582295400,10
1582299000,12
1582302600,5
1582306200,6
1582309800,6
1582313400,4
1582317000,7
1582320600,4
1582324200,8
1582327800,12
1582331400,13
1582335000,7
1582338600,7
1582342200,11
1582345800,6
1582349400,8
1582353000,9
1582356600,4
1582360200,12
1582363800,10
1582367400,7
1582371000,11
1582374600,9
1582378200,10
1582381800,11
1582385400,9
1582389000,5
1582392600,8
1582396200,6
1582399800,7
1582403400,7
1582407000,7
1582410600,6
1582414200,9
1582417800,18
1582421400,13
1582425000,13
1582428600,15
1582432200,12
1582435800,11
1582439400,16
1582443000,16
1582446600,15
1582450200,15
1582453800,13
1582457400,13
1582461000,14
1582464600,13
1582468200,4
1582471800,5
1582475400,8
1582479000,6
1582482600,5
1582486200,4
1582489800,3
1582493400,5
1582497000,3
1582500600,5
1582504200,7
1582507800,6
1582511400,9
1582515000,9
1582518600,11
1582522200,1
1582525800,6
1582529400,16
1582533000,10
1582536600,14
1582540200,13
1582543800,12
1582547400,15
1582551000,21
1582554600,18
1582558200,17
1582561800,13
1582565400,10
1582569000,8
1582572600,7
1582576200,9
1582579800,8
1582583400,9
1582587000,8
1582590600,10
1582594200,13
1582597800,13
1582601400,10
1582605000,10
1582608600,15
1582612200,10
1582615800,18
1582619400,18
1582623000,15
1582626600,15
1582630200,16
1582633800,17
1582637400,14
1582641000,17
1582644600,17
1582648200,28
1582651800,15
1582655400,7
1582659000,7
1582662600,13
1582666200,9
1582669800,12
1582673400,11
1582677000,13
1582680600,12
1582684200,10
1582687800,13
1582691400,13
1582695000,15
1582698600,14
1582702200,8
1582705800,18
1582709400,15
1582713000,15
1582716600,16
1582720200,10
1582723800,7
1582727400,6
1582731000,5
1582734600,6
1582738200,3
1582741800,3
1582745400,6
1582749000,8
1582752600,8
1582756200,0
1582759800,-1
1582763400,8
1582767000,5
1582770600,2
1582774200,0
1582777800,-1
1582781400,0
1582785000,5
1582788600,8
1582792200,8
1582795800,2
1582799400,4
1582803000,5
1582806600,9
1582810200,4
1582813800,1
1582817400,4
1582821000,4
1582824600,1
1582828200,2
1582831800,1
1582835400,5
1582839000,6
1582842600,4
1582846200,0
1582849800,5
1582853400,6
1582857000,9
1582860600,9
1582864200,6
1582867800,8
1582871400,6
1582875000,10
1582878600,15
1582882200,10
1582885800,9
1582889400,12
1582893000,12
1582896600,13
1582900200,10
1582903800,0
1582907400,2
1582911000,11
1582914600,14
1582918200,0
1582921800,3
1582925400,4
1582929000,5
1582932600,7
1582936200,8
1582939800,8
1582943400,8
1582947000,11
1582950600,6
1582954200,3
1582957800,1
1582961400,9
1582965000,6
1582968600,9
1582972200,5
1582975800,6
1582979400,8
1582983000,2
1582986600,8
1582990200,6
1582993800,6
1582997400,5
1583001000,3
1583004600,4
1583008200,4
1583011800,3
1583015400,5
1583019000,2
1583022600,2
1583026200,6
1583029800,6
1583033400,5
1583037000,6
1583040600,6
1583044200,8
1583047800,-2
1583051400,5
1583055000,6
1583058600,11
1583062200,11
1583065800,12
1583069400,7
1583073000,10
1583076600,9
1583080200,10
1583083800,6
1583087400,2
1583091000,5
1583094600,4
1583098200,4
1583101800,3
1583105400,3
1583109000,3
1583112600,8
1583116200,8
1583119800,6
1583123400,2
1583127000,6
1583130600,5
1583134200,2
1583137800,10
1583141400,9
1583145000,5
1583148600,10
1583152200,10
1583155800,7
1583159400,10
1583163000,14
1583166600,16
1583170200,13
1583173800,16
1583177400,11
1583181000,12
1583184600,11
1583188200,11
1583191800,19
1583195400,16
1583199000,10
1583202600,8
1583206200,7
1583209800,8
1583213400,8
1583217000,3
1583220600,13
1583224200,13
1583227800,12
1583231400,8
1583235000,8
1583238600,8
1583242200,11
1583245800,11
1583249400,0
1583253000,0
1583256600,6
1583260200,2
1583263800,6
1583267400,1
1583271000,5
1583274600,6
1583278200,2
1583281800,1
1583285400,9
1583289000,8
1583292600,6
1583296200,0
1583299800,2
1583303400,4
1583307000,7
1583310600,5
1583314200,5
1583317800,4
1583321400,3
1583325000,6
1583328600,2
1583332200,0
1583335800,1
1583339400,1
1583343000,2
1583346600,1
1583350200,2
1583353800,2
1583357400,6
1583361000,3
1583364600,17
1583368200,11
1583371800,9
1583375400,11
1583379000,7
1583382600,6
1583386200,12
1583389800,10
1583393400,6
1583397000,9
1583400600,11
1583404200,10
1583407800,10
1583411400,12
1583415000,11
1583418600,14
1583422200,10
1583425800,13
1583429400,9
1583433000,5
1583436600,4
1583440200,5
1583443800,4
1583447400,7
1583451000,9
