EpochTime,3.feed_23.PM10_UG_M3
1479619800,2
1479623400,-2
1479627000,2
1479630600,0
1479634200,0
1479637800,3
1479641400,4
1479645000,2
1479648600,1
1479652200,4
1479655800,5
1479659400,2
1479663000,3
1479666600,4
1479670200,5
1479673800,4
1479677400,5
1479681000,4
1479684600,3
1479688200,2
1479691800,5
1479695400,5
1479699000,4
1479702600,5
1479706200,6
1479709800,4
1479713400,13
1479717000,4
1479720600,1
1479724200,1
1479727800,4
1479731400,5
1479735000,6
1479738600,5
1479742200,5
1479745800,6
1479749400,5
1479753000,4
1479756600,4
1479760200,6
1479763800,6
1479767400,6
1479771000,5
1479774600,7
1479778200,6
1479781800,6
1479785400,6
1479789000,7
1479792600,7
1479796200,6
1479799800,6
1479803400,5
1479807000,6
1479810600,6
1479814200,8
1479817800,10
1479821400,9
1479825000,10
1479828600,8
1479832200,6
1479835800,6
1479839400,7
1479843000,10
1479846600,13
1479850200,9
1479853800,9
1479857400,13
1479861000,20
1479864600,23
1479868200,21
1479871800,19
1479875400,18
1479879000,17
1479882600,15
1479886200,17
1479889800,13
1479893400,12
1479897000,13
1479900600,15
1479904200,29
1479907800,46
1479911400,25
1479915000,26
1479918600,25
1479922200,26
1479925800,28
1479929400,29
1479933000,24
1479936600,19
1479940200,21
1479943800,26
1479947400,22
1479951000,22
1479954600,22
1479958200,22
1479961800,24
1479965400,21
1479969000,24
1479972600,28
1479976200,26
1479979800,26
1479983400,25
1479987000,29
1479990600,32
1479994200,31
1479997800,24
1480001400,19
1480005000,15
1480008600,14
1480012200,11
1480015800,13
1480019400,6
1480023000,5
1480026600,4
1480030200,3
1480033800,3
1480037400,-2
1480041000,1
1480044600,1
1480048200,1
1480051800,2
1480055400,2
1480059000,4
1480062600,3
1480066200,3
1480069800,4
1480073400,6
1480077000,5
1480080600,5
1480084200,1
1480087800,4
1480091400,4
1480095000,3
1480098600,5
1480102200,4
1480105800,5
1480109400,4
1480113000,4
1480116600,6
1480120200,5
1480123800,5
1480127400,6
1480131000,4
1480134600,4
1480138200,3
1480141800,2
1480145400,4
1480149000,2
1480152600,3
1480156200,3
1480159800,4
1480163400,6
1480167000,7
1480170600,6
1480174200,7
1480177800,6
1480181400,4
1480185000,4
1480188600,4
1480192200,2
1480195800,6
1480199400,6
1480203000,5
1480206600,7
1480210200,5
1480213800,5
1480217400,7
1480221000,5
1480224600,5
1480228200,5
1480231800,4
1480235400,5
1480239000,6
1480242600,6
1480246200,3
1480249800,6
1480253400,7
1480257000,6
1480260600,4
1480264200,6
1480267800,5
1480271400,4
1480275000,8
1480278600,11
1480282200,8
1480285800,10
1480289400,10
1480293000,13
1480296600,17
1480300200,17
1480303800,15
1480307400,17
1480311000,17
1480314600,17
1480318200,16
1480321800,19
1480325400,20
1480329000,16
1480332600,22
1480336200,29
1480339800,30
1480343400,30
1480354200,28
1480357800,29
1480361400,29
1480365000,24
1480368600,20
1480372200,31
1480375800,26
1480379400,19
1480383000,18
1480386600,18
1480390200,16
1480393800,18
1480397400,12
1480401000,10
1480404600,11
1480408200,10
1480411800,11
1480415400,10
1480419000,17
1480422600,25
1480426200,40
1480429800,44
1480433400,28
1480437000,7
1480440600,10
1480444200,16
1480447800,17
1480451400,16
1480455000,23
1480458600,27
1480462200,21
1480465800,33
1480469400,34
1480473000,33
1480476600,27
1480480200,26
1480483800,24
1480487400,22
1480491000,19
1480494600,23
1480498200,21
1480501800,26
1480505400,25
1480509000,32
1480512600,27
1480516200,22
1480519800,13
1480523400,15
1480527000,7
1480530600,15
1480534200,8
1480537800,10
1480541400,5
1480545000,8
1480548600,5
1480552200,5
1480555800,7
1480559400,7
1480563000,7
1480566600,6
1480570200,9
1480573800,7
1480577400,7
1480581000,6
1480584600,7
1480588200,7
1480591800,9
1480595400,10
1480599000,8
1480606200,6
1480609800,5
1480613400,7
1480617000,7
1480620600,8
1480624200,9
1480627800,10
1480631400,11
1480635000,8
1480638600,8
1480642200,6
1480645800,5
1480649400,8
1480653000,7
1480656600,15
1480660200,5
1480663800,6
1480667400,5
1480671000,5
1480674600,6
1480678200,9
1480681800,12
1480685400,13
1480689000,9
1480692600,7
1480696200,5
1480699800,5
1480703400,9
1480707000,7
1480710600,8
1480714200,8
1480717800,10
1480721400,8
1480725000,8
1480728600,9
1480732200,11
1480735800,6
1480739400,6
1480743000,5
1480746600,4
1480750200,5
1480753800,4
1480757400,5
1480761000,5
1480764600,6
1480768200,7
1480771800,7
1480775400,9
1480779000,7
1480782600,7
1480786200,7
1480789800,10
1480793400,10
1480797000,10
1480800600,9
1480804200,11
1480807800,13
1480811400,8
1480815000,8
1480818600,6
1480822200,7
1480825800,6
1480829400,5
1480833000,6
1480836600,6
1480840200,6
1480843800,6
1480847400,6
1480851000,5
1480854600,7
1480858200,8
1480861800,8
1480865400,14
1480869000,15
1480872600,11
1480876200,5
1480879800,4
1480883400,5
1480887000,4
1480890600,6
1480894200,4
1480897800,5
1480901400,9
1480905000,8
1480908600,9
1480912200,8
1480915800,8
1480919400,7
1480923000,6
1480926600,4
1480930200,3
1480933800,5
1480937400,6
1480941000,7
1480944600,10
1480948200,11
1480951800,8
1480955400,9
1480959000,8
1480962600,8
1480966200,10
1480969800,10
1480973400,12
1480977000,10
1480980600,10
1480984200,13
1480987800,16
1480991400,19
1480995000,20
1480998600,16
1481002200,13
1481005800,12
1481009400,11
1481013000,4
1481016600,6
1481020200,6
1481023800,10
1481027400,11
1481031000,18
1481034600,13
1481038200,17
1481041800,5
1481045400,4
1481049000,4
1481052600,4
1481056200,4
1481059800,5
1481063400,5
1481067000,5
1481070600,4
1481074200,4
1481077800,5
1481081400,5
1481085000,6
1481088600,6
1481092200,8
1481095800,9
1481099400,10
1481103000,11
1481106600,12
1481110200,14
1481113800,17
1481117400,16
1481121000,14
1481124600,11
1481128200,11
1481131800,13
1481135400,14
1481139000,28
1481142600,15
1481146200,18
1481149800,12
1481153400,9
1481157000,12
1481160600,10
1481164200,15
1481167800,9
1481171400,7
1481175000,7
1481178600,7
1481182200,6
1481185800,7
1481189400,7
1481193000,10
1481196600,24
1481200200,24
1481203800,20
1481207400,17
1481211000,12
1481214600,8
1481218200,8
1481221800,12
1481225400,12
1481229000,13
1481232600,13
1481236200,12
1481239800,15
1481243400,10
1481247000,11
1481250600,8
1481254200,7
1481257800,7
1481261400,10
1481265000,9
1481268600,7
1481272200,6
1481275800,6
1481279400,7
1481283000,8
1481286600,10
1481290200,11
1481293800,10
1481297400,10
1481301000,8
1481304600,9
1481308200,9
1481311800,9
1481315400,9
1481319000,9
1481322600,9
1481326200,8
1481329800,6
1481333400,7
1481337000,7
1481340600,7
1481344200,6
1481347800,6
1481351400,6
1481355000,6
1481358600,6
1481362200,7
1481365800,7
1481369400,9
1481373000,12
1481376600,11
1481380200,10
1481383800,13
1481387400,11
1481391000,9
1481394600,11
1481398200,13
1481401800,10
1481405400,10
1481409000,10
1481412600,11
1481416200,11
1481419800,9
1481423400,9
1481427000,10
1481430600,10
1481434200,9
1481437800,9
1481441400,10
1481445000,11
1481448600,7
1481452200,9
1481455800,8
1481459400,6
1481463000,10
1481466600,11
1481470200,10
1481473800,12
1481477400,13
1481481000,11
1481484600,9
1481488200,9
1481491800,10
1481495400,11
1481499000,18
1481502600,16
1481506200,17
1481509800,17
1481513400,11
1481517000,8
1481520600,6
1481524200,8
1481527800,8
1481531400,7
1481535000,5
1481538600,3
1481542200,6
1481545800,7
1481549400,7
1481553000,7
1481556600,7
1481560200,5
1481563800,4
1481567400,8
1481571000,10
1481574600,14
1481578200,11
1481581800,14
1481585400,13
1481589000,12
1481592600,12
1481596200,10
1481599800,13
1481603400,12
1481607000,10
1481610600,9
1481614200,10
1481617800,9
1481621400,9
1481625000,11
1481628600,16
1481632200,28
1481635800,22
1481639400,20
1481643000,20
1481646600,26
1481650200,15
1481653800,13
1481657400,10
1481661000,11
1481664600,14
1481668200,11
1481671800,10
1481675400,12
1481679000,10
1481682600,12
1481686200,10
1481689800,9
1481693400,8
1481697000,9
1481700600,9
1481704200,8
1481707800,10
1481711400,10
1481715000,9
1481718600,9
1481722200,10
1481725800,11
1481729400,19
1481733000,14
1481736600,13
1481740200,16
1481743800,19
1481747400,23
1481751000,21
1481754600,22
1481758200,18
1481761800,13
1481765400,9
1481769000,10
1481772600,14
1481776200,16
1481779800,13
1481783400,12
1481787000,10
1481790600,9
1481794200,9
1481797800,12
1481801400,14
1481805000,16
1481808600,16
1481812200,14
1481815800,13
1481819400,11
1481823000,12
1481826600,11
1481830200,11
1481833800,11
1481837400,16
1481841000,21
1481844600,16
1481848200,13
1481851800,14
1481855400,11
1481859000,11
1481862600,12
1481866200,12
1481869800,9
1481873400,9
1481877000,7
1481880600,8
1481884200,9
1481887800,12
1481891400,18
1481895000,20
1481898600,18
1481902200,15
1481905800,14
1481909400,13
1481913000,18
1481916600,20
1481920200,22
1481923800,22
1481927400,28
1481931000,27
1481934600,21
1481938200,22
1481941800,26
1481945400,26
1481949000,21
1481952600,17
1481956200,26
1481959800,22
1481963400,11
1481967000,8
1481970600,7
1481974200,7
1481977800,7
1481981400,6
1481985000,5
1481988600,7
1481992200,9
1481995800,14
1481999400,20
1482003000,30
1482006600,29
1482010200,30
1482013800,33
1482017400,24
1482021000,16
1482024600,12
1482028200,10
1482031800,7
1482035400,8
1482039000,9
1482042600,6
1482046200,2
1482049800,-2
1482053400,-1
1482057000,2
1482060600,3
1482064200,6
1482067800,10
1482071400,12
1482075000,11
1482078600,8
1482082200,7
1482085800,7
1482089400,7
1482093000,9
1482096600,13
1482100200,10
1482103800,12
1482107400,12
1482111000,10
1482114600,10
1482118200,9
1482121800,11
1482125400,6
1482129000,5
1482132600,11
1482136200,5
1482139800,5
1482143400,8
1482147000,11
1482150600,13
1482154200,9
1482157800,17
1482161400,16
1482165000,14
1482168600,17
1482172200,22
1482175800,20
1482179400,17
1482183000,19
1482186600,19
1482190200,18
1482193800,18
1482197400,24
1482201000,26
1482204600,23
1482208200,21
1482211800,19
1482215400,17
1482219000,17
1482222600,18
1482226200,19
1482229800,24
1482233400,30
1482237000,28
1482240600,39
1482244200,44
1482247800,30
1482251400,18
1482255000,23
1482258600,23
1482262200,26
1482265800,28
1482269400,30
1482273000,31
1482276600,28
1482280200,25
1482283800,14
1482287400,21
1482291000,18
1482294600,18
1482298200,15
1482301800,15
1482305400,14
1482309000,11
1482312600,11
1482316200,11
1482319800,14
1482323400,16
1482327000,20
1482330600,21
1482334200,36
1482337800,20
1482341400,22
1482345000,26
1482348600,23
1482352200,32
1482355800,29
1482359400,31
1482363000,28
1482366600,24
1482370200,22
1482373800,19
1482377400,17
1482381000,14
1482384600,12
1482388200,15
1482391800,15
1482395400,12
1482399000,13
1482402600,15
1482406200,24
1482409800,25
1482413400,25
1482417000,20
1482420600,18
1482424200,16
1482427800,17
1482431400,18
1482435000,16
1482438600,15
1482442200,15
1482445800,14
1482449400,12
1482453000,12
1482456600,9
1482460200,11
1482463800,8
1482467400,9
1482471000,10
1482474600,10
1482478200,7
1482481800,7
1482485400,7
1482489000,9
1482492600,14
1482496200,14
1482499800,14
1482503400,13
1482507000,12
1482510600,14
1482514200,19
1482517800,15
1482521400,21
1482525000,22
1482528600,25
1482532200,26
1482535800,29
1482539400,28
1482543000,33
1482546600,33
1482550200,40
1482553800,33
1482557400,23
1482561000,11
1482564600,5
1482568200,4
1482571800,4
1482575400,6
1482579000,8
1482582600,8
1482586200,7
1482589800,7
1482593400,6
1482597000,6
1482600600,5
1482604200,4
1482607800,4
1482611400,6
1482615000,7
1482618600,10
1482622200,10
1482625800,11
1482629400,11
1482633000,11
1482636600,13
1482640200,11
1482643800,10
1482647400,9
1482651000,10
1482654600,10
1482658200,7
1482661800,6
1482665400,7
1482669000,9
1482672600,7
1482676200,8
1482679800,6
1482683400,9
1482687000,12
1482690600,16
1482694200,14
1482697800,13
1482701400,10
1482705000,10
1482708600,8
1482712200,11
1482715800,15
1482719400,13
1482723000,13
1482726600,11
1482730200,12
1482733800,10
1482737400,9
1482741000,10
1482744600,13
1482748200,9
1482751800,7
1482755400,5
1482759000,5
1482762600,6
1482766200,10
1482769800,7
1482773400,6
1482777000,8
1482780600,14
1482784200,11
1482787800,6
1482791400,4
1482795000,6
1482798600,5
1482802200,6
1482805800,6
1482809400,7
1482813000,7
1482816600,9
1482820200,10
1482823800,-1
1482827400,1
1482831000,3
1482834600,7
1482838200,1
1482841800,9
1482845400,10
1482849000,11
1482852600,5
1482856200,8
1482859800,5
1482863400,6
1482867000,9
1482870600,10
1482874200,9
1482877800,10
1482881400,10
1482885000,9
1482888600,8
1482892200,9
1482895800,8
1482899400,6
1482903000,5
1482906600,6
1482910200,6
1482913800,5
1482917400,5
1482921000,8
1482924600,7
1482928200,10
1482931800,11
1482935400,9
1482939000,8
1482942600,9
1482946200,9
1482949800,8
1482953400,14
1482957000,32
1482960600,22
1482964200,16
1482967800,19
1482971400,16
1482975000,14
1482978600,23
1482982200,27
1482985800,28
1482989400,22
1482993000,19
1482996600,12
1483000200,9
1483003800,6
1483007400,4
1483011000,5
1483014600,6
1483018200,9
1483021800,8
1483025400,8
1483029000,6
1483032600,9
1483036200,10
1483039800,11
1483043400,9
1483047000,9
1483050600,10
1483054200,11
1483057800,12
1483061400,7
1483065000,2
1483068600,9
1483072200,5
1483075800,7
1483079400,9
1483083000,6
1483086600,4
1483090200,6
1483093800,1
1483097400,4
1483101000,10
1483104600,4
1483108200,6
1483111800,6
1483115400,12
1483119000,14
1483122600,11
1483126200,11
1483129800,11
1483133400,10
1483137000,14
1483140600,11
1483144200,9
1483147800,10
1483151400,9
1483155000,8
1483158600,8
1483162200,5
1483165800,6
1483169400,6
1483173000,5
1483176600,3
1483180200,3
1483183800,3
1483187400,3
1483191000,4
1483194600,5
1483198200,7
1483201800,8
1483205400,10
1483209000,8
1483212600,13
1483216200,19
1483219800,8
1483223400,7
1483227000,7
1483230600,5
1483234200,5
1483237800,7
1483241400,8
1483245000,6
1483248600,7
1483252200,8
1483255800,8
1483259400,8
1483263000,7
1483266600,10
1483270200,10
1483273800,9
1483277400,11
1483281000,10
1483284600,10
1483288200,13
1483291800,17
1483295400,9
1483299000,11
1483302600,11
1483306200,13
1483309800,17
1483313400,22
1483317000,25
1483320600,19
1483324200,16
1483327800,15
1483331400,14
1483335000,12
1483338600,13
1483342200,13
1483345800,12
1483349400,13
1483353000,11
1483356600,13
1483360200,9
1483363800,10
1483367400,9
1483371000,7
1483374600,5
1483378200,4
1483381800,6
1483385400,6
1483389000,5
1483392600,7
1483396200,7
1483399800,5
1483403400,3
1483407000,4
1483410600,3
1483414200,2
1483417800,4
1483421400,2
1483425000,3
1483428600,1
1483432200,2
1483435800,3
1483439400,4
1483443000,10
1483446600,8
1483450200,5
1483453800,6
1483457400,4
1483461000,1
1483464600,1
1483468200,3
1483471800,7
1483475400,8
1483479000,8
1483482600,8
1483486200,10
1483489800,16
1483493400,9
1483497000,7
1483500600,7
1483504200,0
1483507800,0
1483511400,3
1483515000,5
1483518600,4
1483522200,0
1483525800,2
1483529400,2
1483533000,4
1483536600,4
1483547400,0
1483551000,6
1483554600,14
1483558200,3
1483561800,5
1483565400,5
1483569000,8
1483572600,6
1483576200,7
1483579800,6
1483583400,4
1483587000,5
1483590600,6
1483594200,7
1483597800,9
1483601400,5
1483605000,6
1483608600,4
1483612200,8
1483615800,23
1483619400,31
1483623000,23
1483626600,24
1483630200,22
1483633800,23
1483637400,36
1483641000,15
1483644600,14
1483648200,12
1483651800,16
1483655400,5
1483659000,7
1483662600,6
1483666200,9
1483669800,14
1483673400,9
1483677000,8
1483680600,8
1483684200,7
1483687800,5
1483691400,7
1483695000,6
1483698600,8
1483702200,10
1483705800,10
1483709400,12
1483713000,10
1483716600,11
1483720200,11
1483723800,15
1483727400,19
1483731000,21
1483734600,28
1483738200,28
1483741800,25
1483745400,26
1483749000,26
1483752600,23
1483756200,24
1483759800,27
1483763400,22
1483767000,18
1483770600,17
1483774200,16
1483777800,15
1483781400,13
1483785000,15
1483788600,17
1483792200,17
1483795800,21
1483799400,22
1483803000,23
1483806600,26
1483810200,32
1483813800,28
1483817400,28
1483821000,22
1483824600,21
1483828200,21
1483831800,18
1483835400,19
1483839000,20
1483842600,20
1483846200,13
1483849800,13
1483853400,11
1483857000,11
1483860600,12
1483864200,11
1483867800,10
1483871400,10
1483875000,10
1483878600,10
1483882200,11
1483885800,9
1483889400,11
1483893000,18
1483896600,16
1483900200,13
1483903800,12
1483907400,12
1483911000,16
1483914600,15
1483918200,14
1483921800,16
1483925400,19
1483929000,16
1483932600,17
1483936200,17
1483939800,13
1483943400,12
1483947000,13
1483950600,10
1483954200,7
1483957800,10
1483961400,20
1483965000,31
1483968600,36
1483972200,28
1483975800,24
1483979400,46
1483983000,23
1483986600,40
1483990200,30
1483993800,34
1483997400,48
1484001000,33
1484004600,23
1484008200,24
1484011800,21
1484015400,18
1484019000,19
1484022600,14
1484026200,12
1484029800,11
1484033400,8
1484037000,10
1484040600,13
1484044200,22
1484047800,6
1484051400,8
1484055000,7
1484058600,5
1484062200,5
1484065800,10
1484069400,16
1484073000,12
1484076600,12
1484080200,7
1484083800,4
1484087400,6
1484091000,4
1484094600,4
1484098200,6
1484101800,10
1484105400,5
1484109000,12
1484112600,9
1484116200,2
1484119800,7
1484123400,5
1484127000,0
1484130600,4
1484134200,6
1484137800,6
1484141400,8
1484145000,10
1484148600,11
1484152200,11
1484155800,18
1484159400,12
1484163000,10
1484166600,18
1484170200,23
1484173800,23
1484177400,15
1484181000,8
1484184600,7
1484188200,5
1484191800,6
1484195400,3
1484199000,4
1484202600,5
1484206200,5
1484209800,6
1484213400,7
1484217000,8
1484220600,8
1484224200,9
1484227800,11
1484231400,10
1484235000,12
1484238600,6
1484242200,8
1484245800,10
1484249400,10
1484253000,20
1484256600,9
1484260200,0
1484263800,7
1484267400,2
1484271000,4
1484274600,4
1484278200,4
1484281800,6
1484285400,6
1484289000,6
1484292600,7
1484296200,5
1484299800,5
1484303400,7
1484307000,9
1484310600,11
1484314200,13
1484317800,10
1484321400,10
1484325000,8
1484328600,9
1484332200,10
1484335800,10
1484339400,14
1484343000,14
1484346600,14
1484350200,12
1484353800,12
1484357400,10
1484361000,10
1484364600,10
1484368200,6
1484371800,6
1484375400,6
1484379000,6
1484382600,7
1484386200,7
1484389800,9
1484393400,10
1484397000,11
1484400600,16
1484404200,13
1484407800,15
1484411400,20
1484415000,18
1484418600,22
1484422200,21
1484425800,16
1484429400,21
1484433000,16
1484436600,16
1484440200,15
1484443800,17
1484447400,16
1484451000,16
1484454600,16
1484458200,15
1484461800,14
1484465400,17
1484469000,15
1484472600,16
1484476200,13
1484479800,14
1484483400,14
1484487000,12
1484490600,9
1484494200,13
1484497800,15
1484501400,16
1484505000,18
1484508600,14
1484512200,18
1484515800,18
1484519400,17
1484523000,19
1484526600,23
1484530200,24
1484533800,27
1484537400,30
1484541000,27
1484544600,24
1484548200,24
1484551800,24
1484555400,20
1484559000,20
1484562600,21
1484566200,21
1484569800,22
1484573400,26
1484577000,32
1484580600,35
1484584200,42
1484587800,42
1484591400,38
1484595000,50
1484598600,39
1484602200,28
1484605800,24
1484609400,20
1484613000,24
1484616600,20
1484620200,23
1484623800,24
1484627400,22
1484631000,22
1484634600,22
1484638200,22
1484641800,21
1484645400,23
1484649000,21
1484652600,26
1484656200,30
1484659800,24
1484663400,33
1484667000,20
1484670600,5
1484674200,6
1484677800,5
1484681400,4
1484685000,6
1484688600,10
1484692200,7
1484695800,10
1484699400,10
1484703000,5
1484706600,3
1484710200,6
1484713800,6
1484717400,3
1484721000,3
1484724600,4
1484728200,4
1484731800,3
1484735400,6
1484739000,2
1484742600,1
1484746200,2
1484749800,1
1484753400,2
1484757000,3
1484760600,5
1484764200,5
1484767800,7
1484771400,8
1484775000,10
1484778600,11
1484782200,10
1484785800,9
1484789400,7
1484793000,9
1484796600,8
1484800200,4
1484803800,3
1484807400,6
1484811000,4
1484814600,4
1484818200,4
1484821800,6
1484825400,11
1484829000,14
1484832600,14
1484836200,13
1484839800,10
1484843400,11
1484847000,29
1484850600,40
1484854200,22
1484857800,23
1484861400,33
1484865000,25
1484868600,24
1484872200,28
1484875800,26
1484879400,25
1484883000,24
1484886600,22
1484890200,19
1484893800,17
1484897400,19
1484901000,14
1484904600,16
1484908200,15
1484911800,17
1484915400,21
1484919000,23
1484922600,30
1484926200,27
1484929800,17
1484933400,21
1484937000,13
1484940600,8
1484944200,8
1484947800,10
1484951400,13
1484955000,11
1484958600,10
1484962200,9
1484965800,9
1484969400,10
1484973000,15
1484976600,18
1484980200,16
1484983800,11
1484987400,8
1484991000,15
1484994600,18
1484998200,27
1485001800,32
1485005400,33
1485009000,32
1485012600,27
1485016200,24
1485019800,10
1485023400,12
1485027000,13
1485030600,12
1485034200,14
1485037800,16
1485041400,27
1485045000,48
1485048600,30
1485052200,41
1485055800,28
1485059400,23
1485063000,23
1485066600,21
1485070200,18
1485073800,19
1485077400,18
1485081000,10
1485084600,18
