EpochTime,3.feed_24.PM10_UG_M3
1503721800,19
1503725400,15
1503729000,17
1503732600,18
1503736200,17
1503739800,16
1503743400,16
1503747000,14
1503750600,22
1503754200,40
1503757800,27
1503761400,14
1503765000,6
1503768600,11
1503772200,11
1503775800,12
1503779400,11
1503783000,13
1503786600,13
1503790200,14
1503793800,15
1503797400,18
1503801000,33
1503804600,34
1503808200,38
1503811800,25
1503815400,21
1503819000,19
1503822600,16
1503826200,15
1503829800,15
1503833400,14
1503837000,14
1503840600,12
1503844200,13
1503847800,13
1503851400,11
1503855000,11
1503858600,15
1503862200,14
1503865800,10
1503869400,13
1503873000,11
1503876600,13
1503880200,11
1503883800,13
1503887400,13
1503891000,10
1503894600,10
1503898200,9
1503901800,9
1503905400,9
1503909000,10
1503912600,10
1503916200,11
1503919800,11
1503923400,12
1503927000,13
1503930600,15
1503934200,12
1503937800,14
1503941400,17
1503945000,14
1503948600,14
1503952200,15
1503955800,15
1503959400,14
1503963000,14
1503966600,14
1503970200,16
1503973800,14
1503977400,15
1503981000,15
1503984600,13
1503988200,14
1503991800,13
1503995400,12
1503999000,13
1504002600,12
1504006200,13
1504009800,13
1504013400,13
1504017000,13
1504020600,11
1504024200,11
1504027800,12
1504031400,12
1504035000,17
1504038600,15
1504042200,10
1504045800,8
1504049400,6
1504053000,6
1504056600,4
1504060200,5
1504063800,4
1504067400,6
1504071000,6
1504074600,7
1504078200,6
1504081800,7
1504085400,7
1504089000,8
1504092600,10
1504096200,17
1504099800,34
1504103400,14
1504107000,8
1504110600,12
1504114200,12
1504117800,11
1504121400,16
1504125000,16
1504128600,21
1504132200,22
1504135800,23
1504139400,18
1504143000,20
1504146600,25
1504150200,18
1504153800,23
1504157400,24
1504161000,20
1504164600,18
1504168200,19
1504171800,17
1504175400,22
1504179000,23
1504182600,30
1504186200,19
1504189800,21
1504193400,19
1504197000,16
1504200600,23
1504204200,19
1504207800,23
1504211400,6
1504215000,13
1504218600,9
1504222200,7
1504225800,9
1504229400,13
1504233000,13
1504236600,16
1504240200,15
1504243800,11
1504247400,10
1504251000,10
1504254600,10
1504258200,10
1504261800,9
1504265400,8
1504269000,10
1504272600,7
1504276200,7
1504279800,7
1504283400,9
1504287000,5
1504290600,6
1504294200,9
1504297800,7
1504301400,7
1504305000,6
1504308600,6
1504312200,9
1504315800,9
1504319400,8
1504323000,6
1504326600,6
1504330200,5
1504333800,4
1504337400,5
1504341000,5
1504344600,6
1504348200,7
1504351800,7
1504355400,14
1504359000,6
1504362600,7
1504366200,7
1504369800,6
1504373400,6
1504377000,5
1504380600,7
1504384200,8
1504387800,5
1504391400,5
1504395000,5
1504398600,2
1504402200,1
1504405800,5
1504409400,7
1504413000,23
1504416600,12
1504420200,7
1504423800,5
1504427400,6
1504431000,4
1504434600,4
1504438200,4
1504441800,7
1504445400,8
1504449000,9
1504452600,10
1504456200,11
1504459800,13
1504463400,11
1504467000,13
1504470600,15
1504474200,13
1504477800,15
1504481400,17
1504485000,17
1504488600,18
1504492200,19
1504495800,21
1504499400,21
1504503000,27
1504506600,23
1504510200,28
1504513800,20
1504517400,19
1504521000,17
1504524600,22
1504528200,25
1504531800,14
1504535400,19
1504539000,17
1504542600,21
1504546200,24
1504549800,22
1504553400,21
1504557000,25
1504560600,29
1504564200,26
1504567800,24
1504571400,23
1504575000,21
1504578600,17
1504582200,16
1504585800,17
1504589400,18
1504593000,20
1504596600,36
1504600200,24
1504603800,17
1504607400,23
1504611000,27
1504614600,36
1504618200,36
1504621800,35
1504625400,24
1504629000,18
1504632600,17
1504636200,8
1504639800,13
1504643400,11
1504647000,29
1504650600,29
1504654200,26
1504657800,25
1504661400,24
1504665000,22
1504668600,24
1504672200,25
1504675800,24
1504679400,32
1504683000,25
1504686600,27
1504690200,26
1504693800,26
1504697400,24
1504701000,22
1504704600,26
1504708200,29
1504711800,15
1504715400,13
1504719000,11
1504722600,14
1504726200,11
1504729800,11
1504733400,11
1504737000,4
1504740600,17
1504744200,20
1504747800,5
1504751400,8
1504755000,9
1504758600,9
1504762200,9
1504765800,11
1504769400,8
1504773000,8
1504776600,8
1504780200,8
1504783800,9
1504787400,10
1504791000,10
1504794600,6
1504798200,5
1504801800,3
1504805400,4
1504809000,5
1504812600,4
1504816200,6
1504819800,8
1504823400,9
1504827000,6
1504830600,9
1504834200,7
1504837800,13
1504841400,9
1504845000,5
1504848600,4
1504852200,5
1504855800,6
1504859400,6
1504863000,8
1504866600,7
1504870200,10
1504873800,10
1504877400,10
1504881000,8
1504884600,9
1504888200,8
1504891800,5
1504895400,4
1504899000,20
1504902600,-2
1504906200,10
1504909800,8
1504913400,11
1504917000,8
1504920600,7
1504924200,7
1504927800,8
1504931400,6
1504935000,9
1504938600,16
1504942200,15
1504945800,15
1504949400,9
1504953000,8
1504956600,11
1504960200,17
1504963800,5
1504967400,7
1504971000,4
1504974600,0
1504978200,8
1504981800,2
1504985400,2
1504989000,7
1504992600,4
1504996200,7
1504999800,8
1505003400,10
1505007000,10
1505010600,11
1505014200,16
1505017800,13
1505021400,11
1505025000,7
1505028600,6
1505032200,7
1505035800,7
1505039400,7
1505043000,6
1505046600,7
1505050200,9
1505053800,7
1505057400,3
1505061000,7
1505064600,4
1505068200,2
1505071800,2
1505075400,3
1505079000,2
1505082600,8
1505086200,7
1505089800,6
1505093400,7
1505097000,6
1505100600,7
1505104200,10
1505107800,6
1505111400,10
1505115000,8
1505118600,5
1505122200,4
1505125800,6
1505129400,7
1505133000,4
1505136600,10
1505140200,6
1505143800,5
1505147400,5
1505151000,8
1505154600,5
1505158200,8
1505161800,7
1505165400,9
1505169000,7
1505172600,10
1505176200,10
1505179800,11
1505183400,9
1505187000,8
1505190600,9
1505194200,6
1505197800,5
1505201400,7
1505205000,7
1505208600,6
1505212200,6
1505215800,9
1505219400,6
1505223000,11
1505226600,11
1505230200,8
1505233800,9
1505237400,13
1505241000,14
1505244600,17
1505248200,3
1505251800,9
1505255400,11
1505259000,9
1505262600,11
1505266200,10
1505269800,10
1505273400,9
1505277000,10
1505280600,10
1505284200,11
1505287800,8
1505291400,10
1505295000,11
1505298600,10
1505302200,11
1505305800,13
1505309400,38
1505313000,32
1505316600,8
1505320200,7
1505323800,4
1505327400,4
1505331000,3
1505334600,6
1505338200,9
1505341800,16
1505345400,7
1505349000,16
1505352600,20
1505356200,12
1505359800,8
1505363400,3
1505367000,6
1505370600,10
1505374200,4
1505377800,4
1505381400,6
1505385000,7
1505388600,9
1505392200,9
1505395800,7
1505399400,7
1505403000,5
1505406600,5
1505410200,3
1505413800,3
1505417400,6
1505421000,2
1505424600,10
1505428200,5
1505431800,10
1505435400,17
1505439000,8
1505442600,13
1505446200,10
1505449800,11
1505453400,15
1505457000,3
1505460600,5
1505464200,2
1505467800,13
1505471400,8
1505475000,11
1505478600,18
1505482200,74
1505485800,109
1505489400,27
1505493000,2
1505496600,17
1505500200,16
1505503800,17
1505507400,22
1505511000,15
1505514600,20
1505518200,23
1505521800,28
1505525400,61
1505529000,21
1505532600,32
1505536200,25
1505539800,25
1505543400,32
1505547000,32
1505550600,33
1505554200,25
1505557800,27
1505561400,23
1505565000,30
1505568600,30
1505572200,29
1505575800,21
1505579400,15
1505583000,20
1505586600,13
1505590200,15
1505593800,18
1505597400,18
1505601000,22
1505604600,23
1505608200,18
1505611800,47
1505615400,44
1505619000,50
1505622600,53
1505626200,28
1505629800,22
1505633400,20
1505637000,18
1505640600,38
1505644200,43
1505647800,14
1505651400,23
1505655000,17
1505658600,17
1505662200,23
1505665800,12
1505669400,15
1505673000,10
1505676600,12
1505680200,14
1505683800,15
1505687400,19
1505691000,18
1505694600,28
1505698200,45
1505701800,44
1505705400,25
1505709000,37
1505712600,91
1505716200,77
1505719800,70
1505723400,30
1505727000,17
1505730600,36
1505734200,27
1505737800,36
1505741400,41
1505745000,40
1505748600,57
1505752200,21
1505755800,14
1505759400,13
1505763000,11
1505766600,10
1505770200,22
1505773800,17
1505777400,19
1505781000,19
1505784600,15
1505788200,16
1505791800,15
1505795400,19
1505799000,31
1505802600,11
1505806200,15
1505809800,12
1505813400,11
1505817000,10
1505820600,15
1505824200,13
1505827800,12
1505831400,16
1505835000,11
1505838600,11
1505842200,3
1505845800,5
1505849400,9
1505853000,13
1505856600,19
1505860200,18
1505863800,16
1505867400,12
1505871000,51
1505874600,37
1505878200,51
1505881800,75
1505885400,35
1505889000,49
1505892600,44
1505896200,27
1505899800,55
1505903400,18
1505907000,34
1505910600,19
1505914200,19
1505917800,28
1505921400,21
1505925000,26
1505928600,24
1505932200,27
1505935800,28
1505939400,28
1505943000,25
1505946600,27
1505950200,20
1505953800,24
1505957400,23
1505961000,34
1505964600,86
1505968200,111
1505971800,68
1505975400,27
1505979000,64
1505982600,25
1505986200,26
1505989800,18
1505993400,26
1505997000,60
1506000600,82
1506004200,42
1506007800,35
1506011400,29
1506015000,22
1506018600,24
1506022200,30
1506025800,23
1506029400,25
1506033000,25
1506036600,16
1506040200,14
1506043800,17
1506047400,31
1506051000,53
1506054600,59
1506058200,43
1506061800,80
1506065400,66
1506069000,37
1506072600,32
1506076200,34
1506079800,23
1506083400,28
1506087000,29
1506090600,83
1506094200,29
1506097800,18
1506101400,13
1506105000,6
1506108600,17
1506112200,18
1506115800,25
1506119400,19
1506123000,25
1506126600,8
1506130200,24
1506133800,24
1506137400,22
1506141000,19
1506144600,25
1506148200,64
1506151800,50
1506155400,45
1506159000,41
1506162600,56
1506166200,36
1506169800,33
1506173400,19
1506177000,18
1506180600,19
1506184200,4
1506187800,7
1506191400,7
1506195000,7
1506198600,11
1506202200,15
1506205800,17
1506209400,25
1506213000,94
1506216600,82
1506220200,41
1506223800,60
1506227400,107
1506231000,88
1506234600,63
1506238200,56
1506241800,77
1506245400,61
1506249000,39
1506252600,30
1506256200,28
1506259800,12
1506263400,17
1506267000,25
1506270600,15
1506274200,16
1506277800,15
1506281400,13
1506285000,15
1506288600,17
1506292200,18
1506295800,17
1506299400,17
1506303000,27
1506306600,18
1506310200,20
1506313800,24
1506317400,25
1506321000,23
1506324600,19
1506328200,19
1506331800,25
1506335400,20
1506339000,24
1506342600,18
1506346200,18
1506349800,24
1506357000,24
1506360600,40
1506364200,21
1506367800,24
1506371400,21
1506375000,12
1506378600,15
1506382200,17
1506385800,44
1506389400,41
1506393000,80
1506396600,134
1506400200,95
1506403800,108
1506407400,43
1506411000,55
1506414600,42
1506418200,35
1506421800,50
1506425400,35
1506429000,38
1506432600,42
1506436200,38
1506439800,23
1506443400,24
1506447000,18
1506450600,18
1506454200,18
1506457800,18
1506461400,16
1506465000,15
1506468600,17
1506472200,19
1506475800,22
1506479400,30
1506483000,58
1506486600,92
1506490200,85
1506493800,82
1506497400,124
1506501000,80
1506504600,104
1506508200,130
1506511800,104
1506515400,91
1506519000,100
1506522600,33
1506526200,31
1506529800,27
1506533400,24
1506537000,26
1506540600,20
1506544200,22
1506547800,23
1506551400,34
1506555000,30
1506558600,32
1506562200,39
1506565800,27
1506569400,20
1506573000,14
1506576600,10
1506580200,7
1506583800,8
1506587400,6
1506591000,4
1506594600,6
1506598200,7
1506601800,4
1506605400,2
1506609000,5
1506612600,9
1506616200,8
1506619800,7
1506623400,10
1506627000,10
1506630600,11
1506634200,11
1506637800,9
1506641400,9
1506645000,6
1506648600,6
1506652200,5
1506655800,5
1506659400,5
1506663000,5
1506666600,22
1506670200,10
1506673800,12
1506677400,13
1506681000,25
1506684600,33
1506688200,59
1506691800,51
1506695400,11
1506699000,9
1506702600,8
1506706200,8
1506709800,9
1506713400,11
1506717000,16
1506720600,16
1506724200,29
1506727800,13
1506731400,12
1506735000,9
1506738600,7
1506742200,5
1506745800,6
1506749400,4
1506753000,4
1506756600,3
1506760200,3
1506763800,2
1506767400,1
1506771000,2
1506774600,3
1506778200,3
1506781800,3
1506785400,2
1506789000,3
1506792600,2
1506796200,3
1506799800,3
1506803400,3
1506807000,4
1506810600,6
1506814200,9
1506817800,10
1506821400,12
1506825000,11
1506828600,11
1506832200,11
1506835800,12
1506839400,11
1506843000,8
1506846600,11
1506850200,5
1506853800,9
1506857400,9
1506861000,4
1506864600,6
1506868200,4
1506871800,3
1506875400,2
1506879000,2
1506882600,2
1506886200,3
1506889800,4
1506893400,5
1506897000,8
1506900600,7
1506904200,12
1506907800,8
1506911400,5
1506915000,7
1506918600,6
1506922200,11
1506925800,8
1506929400,8
1506933000,8
1506936600,8
1506940200,31
1506943800,70
1506947400,40
1506951000,14
1506954600,12
1506958200,23
1506961800,23
1506965400,13
1506969000,6
1506972600,5
1506976200,8
1506979800,8
1506983400,11
1506987000,13
1506990600,12
1506994200,11
1506997800,10
1507001400,9
1507005000,9
1507008600,9
1507012200,8
1507015800,27
1507019400,17
1507023000,84
1507026600,53
1507030200,60
1507033800,20
1507037400,54
1507041000,68
1507044600,31
1507048200,16
1507051800,20
1507055400,16
1507059000,16
1507062600,16
1507066200,16
1507069800,15
1507073400,13
1507077000,32
1507080600,67
1507084200,33
1507087800,46
1507091400,44
1507095000,57
1507098600,97
1507102200,90
1507105800,96
1507109400,77
1507113000,67
1507116600,52
1507120200,58
1507123800,37
1507127400,17
1507131000,15
1507134600,16
1507138200,16
1507141800,16
1507145400,14
1507149000,13
1507152600,15
1507156200,14
1507159800,14
1507163400,15
1507167000,15
1507170600,15
1507174200,14
1507177800,14
1507181400,20
1507185000,30
1507188600,20
1507192200,15
1507195800,16
1507199400,17
1507203000,22
1507206600,28
1507210200,22
1507213800,21
1507217400,24
1507221000,18
1507224600,17
1507228200,10
1507231800,7
1507235400,6
1507239000,9
1507242600,14
1507246200,11
1507249800,12
1507253400,16
1507257000,17
1507260600,19
1507264200,27
1507267800,14
1507271400,9
1507275000,9
1507278600,11
1507282200,12
1507285800,12
1507289400,13
1507293000,14
1507296600,20
1507300200,22
1507303800,18
1507307400,17
1507311000,13
1507314600,15
1507318200,16
1507321800,15
1507325400,19
1507329000,21
1507332600,23
1507336200,23
1507339800,33
1507343400,24
1507347000,18
1507350600,23
1507354200,21
1507357800,19
1507361400,32
1507365000,54
1507368600,77
1507372200,60
1507375800,40
1507379400,54
1507383000,28
1507386600,13
1507390200,15
1507393800,14
1507397400,13
1507401000,11
1507404600,7
1507408200,5
1507411800,9
1507415400,22
1507419000,15
1507422600,11
1507426200,26
1507429800,41
1507433400,16
1507437000,22
1507440600,25
1507444200,17
1507447800,13
1507451400,9
1507455000,3
1507458600,4
1507462200,5
1507465800,1
1507469400,4
1507473000,7
1507476600,7
1507480200,8
1507483800,5
1507487400,7
1507491000,7
1507494600,9
1507498200,10
1507501800,10
1507505400,7
1507509000,7
1507512600,9
1507516200,8
1507519800,8
1507523400,5
1507527000,6
1507530600,9
1507534200,5
1507537800,5
1507541400,10
1507545000,4
1507548600,3
1507552200,4
1507555800,3
1507559400,5
1507563000,4
1507566600,2
1507570200,2
1507573800,1
1507577400,4
1507581000,3
1507584600,4
1507588200,7
1507591800,8
1507595400,10
1507599000,9
1507602600,12
1507606200,9
1507609800,8
1507613400,8
1507617000,10
1507620600,11
1507624200,9
1507627800,10
1507631400,13
1507635000,10
1507638600,10
1507642200,17
1507645800,11
1507649400,8
1507653000,8
1507656600,7
1507660200,11
1507663800,14
1507667400,20
1507671000,14
1507674600,14
1507678200,15
1507681800,21
1507685400,17
1507689000,13
1507692600,12
1507696200,12
1507699800,11
1507703400,10
1507707000,11
1507710600,10
1507714200,10
1507717800,12
1507721400,15
1507725000,19
1507728600,15
1507732200,17
1507735800,26
1507739400,14
1507743000,15
1507746600,15
1507750200,10
1507753800,15
1507757400,18
1507761000,15
1507764600,8
1507768200,10
1507771800,18
1507775400,16
1507779000,17
1507782600,11
1507786200,15
1507789800,17
1507793400,14
1507797000,15
1507800600,14
1507804200,13
1507807800,14
1507811400,19
1507815000,19
1507818600,14
1507822200,13
1507825800,12
1507829400,12
1507833000,9
1507836600,2
1507840200,0
1507843800,3
1507847400,3
1507851000,3
1507854600,2
1507858200,2
1507861800,1
1507865400,1
1507869000,1
1507872600,2
1507876200,2
1507879800,1
1507883400,2
1507887000,3
1507890600,3
1507894200,4
1507897800,4
1507901400,4
1507905000,7
1507908600,4
1507912200,4
1507915800,7
1507919400,7
1507923000,7
1507926600,8
1507930200,10
1507933800,12
1507937400,9
1507941000,9
1507944600,9
1507948200,10
1507951800,10
1507955400,8
1507959000,7
1507962600,12
1507966200,50
1507969800,17
1507973400,81
1507977000,97
1507980600,76
1507984200,91
1507987800,100
1507991400,61
1507995000,13
1507998600,21
1508002200,11
1508005800,7
1508009400,7
1508013000,10
1508016600,10
1508020200,14
1508023800,11
1508027400,13
1508031000,34
1508034600,29
1508038200,85
1508041800,134
1508045400,112
1508049000,109
1508052600,76
1508056200,64
1508059800,35
1508063400,14
1508067000,14
1508070600,14
1508074200,14
1508077800,15
1508081400,16
1508085000,17
1508088600,19
1508092200,18
1508095800,20
1508099400,13
1508103000,10
1508106600,15
1508110200,0
1508113800,5
1508117400,5
1508121000,1
1508124600,4
1508128200,4
1508131800,5
1508135400,5
1508139000,3
1508142600,2
1508146200,2
1508149800,3
1508153400,4
1508157000,3
1508160600,1
1508164200,6
1508171400,5
1508175000,0
1508178600,6
1508182200,0
1508185800,4
1508189400,6
1508193000,6
1508196600,7
1508200200,5
1508203800,4
1508207400,4
1508211000,4
1508214600,4
1508218200,54
1508221800,98
1508225400,44
1508229000,88
1508232600,87
1508236200,82
1508239800,54
1508243400,67
1508247000,86
1508250600,20
1508254200,4
1508257800,4
1508261400,4
1508265000,6
1508268600,7
1508272200,8
1508275800,8
1508279400,10
1508283000,11
1508286600,11
1508290200,14
1508293800,18
1508297400,29
1508301000,46
1508304600,49
1508308200,39
1508311800,47
1508315400,102
1508319000,89
1508322600,102
1508326200,103
1508329800,115
1508333400,102
1508337000,97
1508340600,46
1508344200,33
1508347800,13
1508351400,17
1508355000,9
1508358600,6
1508362200,8
1508365800,10
1508369400,13
1508373000,103
1508376600,68
1508380200,97
1508383800,81
1508387400,75
1508391000,53
1508394600,34
1508398200,46
1508401800,77
1508405400,105
1508409000,78
1508412600,58
1508416200,83
1508419800,23
1508423400,10
1508427000,8
1508430600,9
1508434200,11
1508437800,9
1508441400,10
1508445000,11
1508448600,13
1508452200,14
1508455800,15
1508459400,15
1508463000,14
1508466600,14
1508470200,15
1508473800,15
1508477400,15
1508481000,15
1508484600,17
1508488200,25
1508491800,23
1508495400,34
1508499000,59
1508502600,39
1508506200,28
1508509800,16
1508513400,10
1508517000,6
1508520600,6
1508524200,9
1508527800,12
1508531400,14
1508535000,14
1508538600,17
1508542200,38
1508545800,102
1508549400,125
1508553000,117
1508556600,95
1508560200,81
1508563800,133
1508567400,87
1508571000,39
1508574600,116
1508578200,55
1508581800,28
1508585400,17
1508589000,29
1508592600,20
1508596200,29
1508599800,46
1508603400,48
1508607000,22
1508610600,20
1508614200,17
1508617800,19
1508621400,17
1508625000,18
1508628600,61
1508632200,57
1508635800,81
1508639400,65
1508643000,47
1508646600,60
1508650200,35
1508653800,92
1508657400,65
1508661000,75
1508664600,94
1508668200,50
1508671800,28
1508675400,27
1508679000,34
1508682600,38
1508686200,49
1508689800,11
1508693400,7
1508697000,11
1508700600,15
1508704200,18
1508707800,13
1508711400,14
1508715000,13
1508718600,14
1508722200,14
1508725800,16
1508729400,14
1508733000,13
1508736600,12
1508740200,14
1508743800,10
1508747400,12
1508751000,11
1508754600,12
1508758200,11
1508761800,16
1508765400,15
1508776200,-1
1508779800,0
1508783400,2
1508787000,1
1508790600,1
1508794200,3
1508797800,6
1508801400,2
1508805000,8
1508808600,-4
1508812200,1
1508815800,14
1508819400,6
1508823000,1
1508826600,1
1508830200,2
1508833800,2
1508837400,3
1508841000,4
1508844600,5
1508848200,3
1508851800,2
1508855400,6
1508859000,2
1508862600,5
1508866200,5
1508869800,4
1508873400,6
1508877000,7
1508880600,6
1508884200,7
1508887800,6
1508891400,6
1508895000,7
1508898600,5
1508902200,4
1508905800,5
1508909400,6
1508913000,8
1508916600,8
1508920200,7
1508923800,6
1508927400,8
1508931000,7
1508934600,7
1508938200,7
1508941800,8
1508945400,9
1508949000,6
1508952600,5
1508956200,5
1508959800,6
1508963400,5
1508967000,5
1508970600,3
1508974200,4
1508977800,4
1508981400,5
1508985000,5
1508988600,5
1508992200,5
1508995800,6
1508999400,6
1509003000,9
1509006600,9
1509010200,10
1509013800,11
1509017400,11
1509021000,11
1509024600,12
1509028200,11
1509031800,11
1509035400,14
1509039000,11
1509042600,6
1509046200,8
1509049800,6
1509053400,8
1509057000,8
1509060600,7
1509064200,13
1509067800,29
1509071400,45
1509075000,53
1509078600,82
1509082200,58
1509085800,68
1509089400,37
1509093000,73
1509096600,49
1509100200,13
1509103800,67
1509107400,45
1509111000,55
1509114600,37
1509118200,11
1509121800,12
1509125400,15
1509129000,16
1509132600,14
1509136200,16
1509139800,20
1509143400,17
1509147000,15
1509150600,10
1509154200,10
1509157800,17
1509161400,34
1509165000,38
1509168600,28
1509172200,29
1509175800,24
1509179400,18
1509183000,41
1509186600,26
1509190200,26
1509193800,21
1509197400,12
1509201000,12
1509204600,14
1509208200,14
1509211800,11
1509215400,5
1509219000,2
1509222600,3
1509226200,4
1509229800,2
1509233400,4
1509237000,4
1509240600,1
1509244200,1
1509247800,3
1509251400,1
1509255000,2
1509258600,3
1509262200,0
1509265800,2
1509269400,3
1509273000,1
1509276600,2
1509280200,1
1509283800,3
1509287400,2
1509291000,1
1509294600,1
1509298200,2
1509301800,5
1509305400,5
1509309000,7
1509312600,3
1509316200,2
1509319800,2
1509323400,4
1509327000,4
1509330600,8
1509334200,7
1509337800,5
1509341400,5
1509345000,6
1509348600,6
1509352200,6
1509355800,5
1509359400,5
1509363000,6
1509366600,6
1509370200,4
1509373800,7
1509377400,8
1509381000,13
1509384600,12
1509388200,11
1509391800,14
1509395400,12
1509399000,12
1509402600,11
1509406200,12
1509409800,13
1509413400,8
1509417000,6
1509420600,7
1509424200,7
1509427800,6
1509431400,8
1509435000,7
1509438600,7
1509442200,6
1509445800,8
1509449400,9
1509453000,9
1509456600,6
1509460200,7
1509463800,8
1509467400,8
1509471000,9
1509474600,12
1509478200,11
1509481800,8
1509485400,10
1509489000,9
1509492600,9
1509496200,10
1509499800,11
1509503400,11
1509507000,11
1509510600,9
1509514200,7
1509517800,8
1509521400,8
1509525000,8
1509528600,9
1509532200,13
1509535800,13
1509539400,9
1509543000,7
1509546600,7
1509550200,9
1509553800,8
1509557400,9
1509561000,9
1509564600,9
1509568200,12
1509571800,12
1509575400,11
1509579000,11
1509582600,11
1509586200,17
1509589800,13
1509593400,31
1509597000,56
1509600600,34
1509604200,23
1509607800,30
1509611400,15
1509615000,15
1509618600,12
1509622200,13
1509625800,40
1509629400,30
1509633000,16
1509636600,14
1509640200,18
