EpochTime,3.feed_3.PM10B_UG_M3..3.feed_3.PM10_640_UG_M3
1492230600,48.0
1492234200,35.0
1492237800,32.0
1492241400,29.0
1492245000,25.0
1492248600,17.0
1492252200,26.0
1492255800,31.0
1492259400,42.0
1492263000,57.0
1492266600,72.0
1492270200,74.0
1492273800,53.0
1492277400,65.0
1492281000,36.0
1492284600,34.0
1492288200,17.0
1492291800,21.0
1492295400,29.0
1492299000,27.0
1492302600,50.0
1492306200,85.0
1492309800,70.0
1492313400,42.0
1492317000,40.0
1492320600,60.0
1492324200,47.0
1492327800,47.0
1492331400,37.0
1492335000,31.0
1492338600,30.0
1492342200,37.0
1492345800,57.0
1492349400,40.0
1492353000,41.0
1492356600,24.0
1492360200,29.0
1492363800,25.0
1492367400,13.0
1492371000,9.0
1492374600,25.0
1492378200,14.0
1492381800,31.0
1492385400,6.0
1492389000,4.0
1492392600,13.0
1492396200,10.0
1492399800,15.0
1492403400,9.0
1492407000,4.0
1492410600,3.0
1492414200,9.0
1492417800,12.0
1492421400,10.0
1492425000,9.0
1492428600,9.0
1492432200,7.0
1492435800,8.0
1492439400,8.0
1492443000,15.0
1492446600,20.0
1492450200,20.0
1492453800,13.0
1492457400,12.0
1492461000,7.0
1492464600,3.0
1492475400,-1.0
1492479000,1.0
1492482600,4.0
1492486200,11.0
1492489800,12.0
1492493400,13.0
1492497000,7.0
1492500600,3.0
1492504200,6.0
1492507800,8.0
1492511400,9.0
1492515000,18.0
1492518600,38.0
1492522200,26.0
1492525800,23.0
1492529400,30.0
1492533000,24.0
1492536600,20.0
1492540200,18.0
1492543800,19.0
1492547400,20.0
1492551000,15.0
1492554600,12.0
1492558200,6.0
1492561800,-1.0
1492569000,4.0
1492572600,7.0
1492576200,9.0
1492579800,46.0
1492583400,20.0
1492587000,36.0
1492590600,55.0
1492594200,37.0
1492597800,20.0
1492601400,42.0
1492605000,33.0
1492608600,61.0
1492612200,41.0
1492615800,28.0
1492619400,40.0
1492623000,47.0
1492626600,24.0
1492630200,26.0
1492633800,25.0
1492637400,19.0
1492641000,14.0
1492644600,8.0
1492648200,12.0
1492651800,22.0
1492655400,8.0
1492659000,4.0
1492662600,0.0
1492666200,0.0
1492669800,10.0
1492673400,12.0
1492677000,16.0
1492680600,15.0
1492684200,14.0
1492687800,36.0
1492691400,33.0
1492695000,32.0
1492698600,60.0
1492702200,33.0
1492705800,35.0
1492709400,31.0
1492713000,11.0
1492716600,20.0
1492720200,27.0
1492723800,19.0
1492727400,25.0
1492731000,40.0
1492734600,18.0
1492738200,18.0
1492741800,23.0
1492745400,40.0
1492749000,26.0
1492752600,19.0
1492756200,26.0
1492759800,22.0
1492763400,17.0
1492767000,21.0
1492770600,22.0
1492774200,21.0
1492777800,26.0
1492781400,14.0
1492785000,16.0
1492788600,26.0
1492792200,38.0
1492795800,15.0
1492799400,13.0
1492803000,16.0
1492806600,18.0
1492810200,13.0
1492813800,6.0
1492817400,0.0
1492831800,1.0
1492835400,1.0
1492839000,5.0
1492842600,4.0
1492846200,4.0
1492849800,7.0
1492853400,7.0
1492857000,10.0
1492860600,7.0
1492864200,6.0
1492867800,6.0
1492871400,11.0
1492875000,15.0
1492878600,11.0
1492882200,7.0
1492885800,9.0
1492889400,10.0
1492893000,10.0
1492896600,9.0
1492900200,3.0
1492903800,0.0
1492907400,5.0
1492911000,8.0
1492914600,7.0
1492918200,6.0
1492921800,7.0
1492925400,7.0
1492929000,6.0
1492932600,9.0
1492936200,6.0
1492939800,6.0
1492943400,11.0
1492947000,10.0
1492950600,8.0
1492954200,17.0
1492957800,10.0
1492961400,25.0
1492965000,12.0
1492968600,9.0
1492972200,9.0
1492975800,10.0
1492979400,9.0
1492983000,6.0
1492986600,1.0
1492990200,1.0
1492993800,0.0
1492997400,-2.0
1493001000,0.0
1493011800,7.0
1493015400,6.0
1493019000,17.0
1493022600,21.0
1493026200,21.0
1493029800,13.0
1493033400,13.0
1493037000,17.0
1493040600,18.0
1493044200,21.0
1493047800,29.0
1493051400,15.0
1493055000,9.0
1493058600,7.0
1493062200,6.0
1493065800,5.0
1493069400,3.0
1493080200,2.0
1493083800,3.0
1493087400,3.0
1493091000,3.0
1493094600,4.0
1493098200,4.0
1493101800,4.0
1493105400,2.0
1493109000,5.0
1493112600,4.0
1493116200,1.0
1493119800,4.0
1493123400,7.0
1493127000,10.0
1493130600,9.0
1493134200,20.0
1493137800,39.0
1493141400,11.0
1493145000,15.0
1493148600,13.0
1493152200,8.0
1493155800,3.0
1493159400,0.0
1493163000,0.0
1493166600,0.0
1493170200,-1.0
1493177400,-1.0
1493181000,5.0
1493184600,11.0
1493188200,3.0
1493191800,0.0
1493195400,6.0
1493199000,13.0
1493202600,18.0
1493206200,31.0
1493209800,110.0
1493213400,42.0
1493217000,27.0
1493220600,35.0
1493227800,25.0
1493231400,38.0
1493235000,40.0
1493238600,39.0
1493242200,18.0
1493245800,17.0
1493249400,-2.0
1493260200,23.0
1493263800,41.0
1493267400,9.0
1493271000,18.0
1493274600,15.0
1493278200,11.0
1493281800,13.0
1493285400,8.0
1493289000,33.0
1493292600,48.0
1493296200,79.0
1493299800,98.0
1493303400,69.0
1493307000,91.0
1493310600,73.0
1493314200,89.0
1493317800,60.0
1493321400,76.0
1493325000,33.0
1493328600,16.0
1493332200,37.0
1493335800,54.0
1493339400,6.0
1493343000,9.0
1493346600,7.0
1493350200,29.0
1493353800,13.0
1493357400,17.0
1493361000,14.0
1493364600,15.0
1493368200,8.0
1493371800,6.0
1493375400,16.0
1493379000,28.0
1493382600,84.0
1493386200,41.0
1493389800,45.0
1493393400,31.0
1493397000,52.0
1493400600,30.0
1493404200,23.0
1493407800,27.0
1493411400,30.0
1493415000,16.0
1493418600,14.0
1493422200,7.0
1493425800,16.0
1493429400,15.0
1493433000,12.0
1493436600,13.0
1493440200,11.0
1493443800,16.0
1493447400,4.0
1493451000,20.0
1493454600,17.0
1493458200,37.0
1493461800,27.0
1493465400,55.0
1493469000,40.0
1493472600,26.0
1493476200,19.0
1493479800,22.0
1493483400,11.0
1493487000,6.0
1493490600,5.0
1493494200,27.0
1493497800,44.0
1493501400,30.0
1493505000,15.0
1493508600,10.0
1493512200,2.0
1493519400,1.0
1493523000,9.0
1493526600,15.0
1493530200,21.0
1493533800,14.0
1493537400,10.0
1493541000,8.0
1493544600,13.0
1493548200,13.0
1493551800,12.0
1493555400,42.0
1493559000,59.0
1493562600,75.0
1493566200,58.0
1493569800,49.0
1493573400,65.0
1493577000,35.0
1493580600,30.0
1493584200,37.0
1493587800,30.0
1493591400,30.0
1493595000,20.0
1493598600,19.0
1493602200,35.0
1493605800,29.0
1493609400,27.0
1493613000,61.0
1493616600,55.0
1493620200,44.0
1493623800,44.0
1493627400,24.0
1493631000,24.0
1493634600,28.0
1493638200,29.0
1493641800,33.0
1493645400,52.0
1493649000,66.0
1494271800,22.0
1494275400,26.0
1494279000,17.0
1494282600,8.0
1494286200,9.0
1494289800,9.0
1494293400,8.0
1494297000,4.0
1494300600,4.0
1494304200,7.0
1494307800,35.0
1494311400,23.0
1494315000,34.0
1494318600,40.0
1494322200,64.0
1494325800,55.0
1494329400,74.0
1494333000,73.0
1494336600,40.0
1494340200,48.0
1494343800,22.0
1494347400,14.0
1494351000,22.0
1494354600,20.0
1494358200,15.0
1494361800,11.0
1494365400,15.0
1494369000,21.0
1494372600,11.0
1494376200,5.0
1494379800,2.0
1494383400,-2.0
1494387000,26.0
1494390600,38.0
1494394200,59.0
1494397800,49.0
1494401400,19.0
1494405000,30.0
1494408600,31.0
1494412200,34.0
1494415800,44.0
1494419400,91.0
1494423000,69.0
1494426600,63.0
1494430200,35.0
1494433800,30.0
1494437400,33.0
1494441000,35.0
1494444600,23.0
1494448200,24.0
1494451800,22.0
1494455400,24.0
1494459000,9.0
1494462600,5.0
1494466200,-1.0
1494469800,-2.0
1494473400,3.0
1494477000,11.0
1494480600,29.0
1494484200,25.0
1494487800,21.0
1494491400,26.0
1494495000,29.0
1494498600,17.0
1494502200,6.0
1494505800,12.0
1494509400,12.0
1494513000,17.0
1494516600,9.0
1494520200,13.0
1494523800,16.0
1494527400,16.0
1494531000,21.0
1494534600,33.0
1494538200,5.0
1494541800,6.0
1494545400,6.0
1494549000,13.0
1494552600,9.0
1494556200,8.0
1494559800,7.0
1494563400,9.0
1494567000,12.0
1494570600,7.0
1494574200,0.0
1494577800,1.0
1494581400,3.0
1494585000,6.0
1494588600,10.0
1494592200,10.0
1494595800,16.0
1494599400,15.0
1494603000,9.0
1494606600,12.0
1494610200,17.0
1494613800,14.0
1494617400,15.0
1494621000,9.0
1494624600,10.0
1494628200,6.0
1494631800,5.0
1494635400,4.0
1494639000,2.0
1494642600,6.0
1494646200,5.0
1494649800,4.0
1494653400,11.0
1494657000,7.0
1494660600,4.0
1494664200,5.0
1494667800,4.0
1494671400,2.0
1494675000,4.0
1494678600,6.0
1494682200,6.0
1494685800,8.0
1494689400,5.0
1494693000,7.0
1494696600,22.0
1494700200,37.0
1494703800,15.0
1494707400,19.0
1494711000,16.0
1494714600,7.0
1494718200,9.0
1494721800,6.0
1494725400,1.0
1494729000,4.0
1494732600,24.0
1494736200,32.0
1494739800,28.0
1494743400,17.0
1494747000,42.0
1494750600,32.0
1494754200,42.0
1494757800,35.0
1494761400,32.0
1494765000,29.0
1494768600,27.0
1494772200,31.0
1494775800,41.0
1494779400,43.0
1494783000,42.0
1494786600,33.0
1494790200,30.0
1494793800,16.0
1494797400,34.0
1494801000,33.0
1494804600,9.0
1494808200,4.0
1494811800,0.0
1494815400,3.0
1494819000,6.0
1494822600,3.0
1494826200,0.0
1494829800,5.0
1494833400,6.0
1494837000,3.0
1494840600,2.0
1494844200,11.0
1494847800,9.0
1494851400,21.0
1494855000,22.0
1494858600,23.0
1494862200,26.0
1494865800,21.0
1494869400,18.0
1494873000,18.0
1494876600,22.0
1494880200,19.0
1494883800,13.0
1494887400,10.0
1494891000,5.0
1494894600,0.0
1494898200,2.0
1494901800,2.0
1494909000,14.0
1494912600,53.0
1494916200,55.0
1494919800,8.0
1494923400,7.0
1494927000,17.0
1494930600,13.0
1494934200,46.0
1494937800,73.0
1494941400,78.0
1494945000,74.0
1494948600,44.0
1494952200,37.0
1494955800,45.0
1494959400,46.0
1494963000,31.0
1494966600,35.0
1494970200,19.0
1494973800,25.0
1494977400,17.0
1494981000,32.0
1494984600,37.0
1494988200,40.0
1494991800,74.0
1494995400,71.0
1494999000,86.0
1495002600,66.0
1495006200,77.0
1495009800,61.0
1495013400,64.0
1495017000,66.0
1495020600,133.0
1495024200,122.0
1495027800,67.0
1495031400,107.0
1495035000,75.0
1495038600,40.0
1495042200,30.0
1495045800,33.0
1495049400,25.0
1495053000,39.0
1495056600,22.0
1495060200,10.0
1495063800,6.0
1495067400,26.0
1495071000,42.0
1495074600,42.0
1495078200,86.0
1495081800,89.0
1495085400,128.0
1495089000,78.0
1495092600,107.0
1495096200,66.0
1495099800,79.0
1495103400,83.0
1495107000,89.0
1495110600,54.0
1495114200,64.0
1495117800,76.0
1495121400,78.0
1495125000,42.0
1495128600,30.0
1495132200,51.0
1495135800,28.0
1495139400,24.0
1495143000,-2.0
1495146600,12.0
1495150200,25.0
1495153800,25.0
1495157400,17.0
1495161000,35.0
1495164600,54.0
1495168200,42.0
1495171800,51.0
1495175400,54.0
1495179000,39.0
1495182600,30.0
1495186200,20.0
1495189800,15.0
1495193400,18.0
1495197000,28.0
1495200600,34.0
1495204200,52.0
1495211400,28.0
1495215000,41.0
1495218600,23.0
1495222200,32.0
1495225800,35.0
1495229400,7.0
1495233000,3.0
1495236600,17.0
1495240200,19.0
1495243800,17.0
1495247400,18.0
1495251000,6.0
1495254600,5.0
1495258200,3.0
1495261800,2.0
1495265400,10.0
1495269000,9.0
1495272600,9.0
1495276200,9.0
1495279800,10.0
1495283400,9.0
1495287000,17.0
1495290600,16.0
1495294200,20.0
1495297800,25.0
1495301400,28.0
1495305000,46.0
1495308600,23.0
1495312200,26.0
1495315800,22.0
1495319400,13.0
1495323000,7.0
1495326600,4.0
1495333800,3.0
1495337400,9.0
1495341000,10.0
1495344600,11.0
1495348200,9.0
1495351800,7.0
1495355400,6.0
1495359000,5.0
1495362600,1.0
1495366200,4.0
1495369800,12.0
1495373400,37.0
1495377000,71.0
1495380600,38.0
1495384200,38.0
1495387800,19.0
1495391400,24.0
1495395000,0.0
1495398600,19.0
1495402200,18.0
1495405800,9.0
1495452600,24.0
1495456200,18.0
1495467000,19.0
1495470600,35.0
1495474200,44.0
1495477800,16.0
1495481400,21.0
1495485000,21.0
1495488600,12.0
1495492200,9.0
1495495800,8.0
1495499400,4.0
1495503000,-2.0
1495506600,-1.0
1495510200,5.0
1495513800,27.0
1495517400,14.0
1495521000,8.0
1495524600,9.0
1495528200,17.0
1495531800,12.0
1495535400,17.0
1495539000,15.0
1495542600,27.0
1495546200,27.0
1495549800,45.0
1495553400,30.0
1495557000,28.0
1495560600,29.0
1495564200,25.0
1495567800,32.0
1495571400,14.0
1495575000,13.0
1495578600,7.0
1495582200,24.0
1495585800,37.0
1495589400,6.0
1495593000,8.0
1495596600,6.0
1495600200,5.0
1495603800,17.0
1495607400,1.0
1495611000,1.0
1495614600,4.0
1495618200,13.0
1495621800,12.0
1495625400,13.0
1495629000,13.0
1495632600,26.0
1495636200,17.0
1495639800,25.0
1495643400,20.0
1495647000,4.0
1495650600,0.0
1495654200,14.0
1495657800,11.0
1495661400,7.0
1495665000,8.0
1495668600,1.0
1495675800,0.0
1495679400,5.0
1495683000,2.0
1495686600,1.0
1495690200,0.0
1495693800,1.0
1495697400,8.0
1495701000,5.0
1495704600,1.0
1495708200,0.0
1495711800,5.0
1495715400,0.0
1495719000,0.0
1495722600,13.0
1495726200,15.0
1495729800,30.0
1495733400,24.0
1495737000,17.0
1495740600,21.0
1495744200,14.0
1495747800,9.0
1495751400,4.0
1495755000,0.0
1495758600,-2.0
1495773000,3.0
1495776600,8.0
1495780200,5.0
1495783800,4.0
1495787400,7.0
1495791000,9.0
1495794600,9.0
1495798200,9.0
1495801800,5.0
1495805400,1.0
1495809000,6.0
1495812600,7.0
1495816200,12.0
1495819800,10.0
1495823400,10.0
1495827000,8.0
1495830600,27.0
1495834200,27.0
1495837800,9.0
1495841400,4.0
1495845000,-1.0
1495852200,5.0
1495855800,7.0
1495859400,9.0
1495863000,34.0
1495866600,41.0
1495870200,21.0
1495873800,9.0
1495877400,16.0
1495881000,2.0
1495884600,22.0
1495888200,12.0
1495891800,16.0
1495895400,18.0
1495899000,12.0
1495902600,12.0
1495906200,28.0
1495909800,36.0
1495913400,19.0
1495917000,12.0
1495920600,17.0
1495924200,20.0
1495927800,8.0
1495931400,9.0
1495935000,18.0
1495938600,8.0
1495942200,18.0
1495945800,30.0
1495949400,41.0
1495953000,32.0
1495956600,26.0
1495960200,36.0
1495963800,26.0
1495967400,27.0
1495971000,29.0
1495974600,20.0
1495978200,57.0
1495981800,37.0
1495985400,36.0
1495989000,17.0
1495992600,24.0
1495996200,26.0
1495999800,23.0
1496003400,38.0
1496007000,22.0
1496010600,12.0
1496014200,39.0
1496017800,13.0
1496021400,12.0
1496025000,37.0
1496028600,30.0
1496032200,13.0
1496035800,5.0
1496046600,1.0
1496050200,13.0
1496053800,9.0
1496057400,20.0
1496061000,10.0
1496064600,17.0
1496068200,35.0
1496071800,22.0
1496075400,18.0
1496079000,21.0
1496082600,14.0
1496086200,15.0
1496089800,24.0
1496093400,23.0
1496097000,17.0
1496100600,-1.0
1496104200,7.0
1496107800,4.0
1496111400,3.0
1496115000,28.0
1496118600,44.0
1496122200,33.0
1496125800,47.0
1496129400,38.0
1496133000,9.0
1496136600,13.0
1496140200,21.0
1496143800,56.0
1496147400,76.0
1496151000,45.0
1496154600,27.0
1496158200,30.0
1496165400,23.0
1496169000,40.0
1496172600,26.0
1496176200,29.0
1496179800,26.0
1496183400,27.0
1496187000,14.0
1496190600,13.0
1496194200,23.0
1496197800,35.0
1496201400,5.0
1496205000,3.0
1496208600,33.0
1496212200,31.0
1496215800,13.0
1496219400,27.0
1496223000,31.0
1496226600,29.0
1496230200,46.0
1496233800,56.0
1496237400,59.0
1496241000,56.0
1496244600,37.0
1496248200,19.0
1496251800,17.0
1496255400,31.0
1496259000,27.0
1496262600,33.0
1496269800,28.0
1496273400,31.0
1496277000,19.0
1496280600,11.0
1496284200,18.0
1496287800,28.0
1496291400,24.0
1496295000,36.0
1496298600,29.0
1496302200,18.0
1496305800,37.0
1496309400,29.0
1496313000,41.0
1496316600,25.0
1496320200,22.0
1496323800,22.0
1496327400,25.0
1496331000,35.0
1496334600,24.0
1496338200,25.0
1496341800,19.0
1496345400,12.0
1496349000,16.0
1496352600,11.0
1496356200,12.0
1496359800,11.0
1496363400,8.0
1496367000,9.0
1496370600,0.0
1496374200,4.0
1496377800,9.0
1496381400,23.0
1496385000,21.0
1496388600,9.0
1496392200,21.0
1496395800,69.0
1496399400,101.0
1496403000,57.0
1496406600,47.0
1496410200,53.0
1496413800,51.0
1496417400,30.0
1496421000,26.0
1496424600,15.0
1496428200,18.0
1496431800,29.0
1496435400,17.0
1496439000,9.0
1496442600,21.0
1496446200,9.0
1496449800,5.0
1496453400,8.0
1496457000,19.0
1496460600,69.0
1496464200,52.0
1496467800,68.0
1496471400,87.0
1496475000,135.0
1496478600,96.0
1496482200,69.0
1496485800,37.0
1496489400,39.0
1496493000,37.0
1496496600,43.0
1496500200,39.0
1496503800,27.0
1496507400,13.0
1496511000,20.0
1496514600,23.0
1496518200,15.0
1496521800,23.0
1496525400,7.0
1496529000,14.0
1496532600,10.0
1496536200,6.0
1496539800,1.0
1496543400,0.0
1496547000,11.0
1496550600,24.0
1496554200,58.0
1496557800,28.0
1496561400,31.0
1496565000,37.0
1496568600,38.0
1496572200,35.0
1496575800,61.0
1496579400,60.0
1496583000,49.0
1496586600,45.0
1496590200,83.0
1496593800,59.0
1496597400,43.0
1496601000,22.0
1496604600,4.0
1496608200,4.0
1496611800,0.0
1496615400,13.0
1496619000,24.0
1496622600,26.0
1496626200,18.0
1496629800,26.0
1496633400,30.0
1496637000,27.0
1496640600,44.0
1496644200,58.0
1496647800,58.0
1496651400,81.0
1496655000,52.0
1496658600,54.0
1496662200,35.0
1496665800,37.0
1496669400,15.0
1496673000,31.0
1496676600,33.0
1496680200,31.0
1496683800,34.0
1496687400,52.0
1496691000,37.0
1496694600,10.0
1496698200,9.0
1496701800,13.0
1496705400,9.0
1496709000,0.0
1496712600,0.0
1496716200,1.0
1496719800,1.0
1496723400,6.0
1496727000,15.0
1496730600,5.0
1496734200,2.0
1496737800,7.0
1496741400,17.0
1496745000,7.0
1496748600,10.0
1496752200,10.0
1496755800,14.0
1496759400,13.0
1496763000,11.0
1496766600,13.0
1496770200,16.0
1496773800,19.0
1496777400,15.0
1496781000,17.0
1496784600,14.0
1496788200,8.0
1496791800,5.0
1496795400,4.0
1496799000,2.0
1496802600,5.0
1496806200,4.0
1496809800,6.0
1496813400,13.0
1496817000,8.0
1496820600,7.0
1496824200,1.0
1496827800,0.0
1496831400,2.0
1496835000,7.0
1496838600,8.0
1496842200,6.0
1496845800,3.0
1496849400,6.0
1496853000,9.0
1496856600,18.0
1496860200,13.0
1496863800,6.0
1496867400,16.0
1496871000,15.0
1496874600,0.0
1496878200,0.0
1496889000,0.0
1496892600,7.0
1496896200,6.0
1496899800,9.0
1496903400,2.0
1496907000,1.0
1496910600,3.0
1496914200,8.0
1496917800,7.0
1496921400,7.0
1496925000,15.0
1496928600,10.0
1496932200,12.0
1496935800,39.0
1496939400,19.0
1496943000,12.0
1496946600,8.0
1496950200,8.0
1496953800,4.0
1496957400,6.0
1496961000,10.0
1496964600,4.0
1496968200,0.0
1496971800,5.0
1496975400,6.0
1496979000,4.0
1496982600,4.0
1496986200,23.0
1496989800,12.0
1496993400,14.0
1496997000,11.0
1497000600,14.0
1497004200,22.0
1497007800,19.0
1497011400,31.0
1497015000,45.0
1497018600,12.0
1497022200,18.0
1497025800,20.0
1497029400,24.0
1497033000,27.0
1497036600,19.0
1497040200,15.0
1497043800,17.0
1497047400,9.0
1497051000,17.0
1497054600,15.0
1497058200,31.0
1497061800,40.0
1497065400,68.0
1497069000,30.0
1497072600,33.0
1497076200,33.0
1497079800,18.0
1497083400,29.0
1497087000,25.0
1497090600,37.0
1497094200,37.0
1497097800,25.0
1497101400,43.0
1497105000,50.0
1497108600,41.0
1497112200,34.0
1497115800,23.0
1497119400,33.0
1497123000,32.0
1497126600,37.0
1497130200,33.0
1497133800,20.0
1497137400,24.0
1497141000,17.0
1497144600,11.0
1497148200,30.0
1497151800,23.0
1497155400,32.0
1497159000,39.0
1497162600,49.0
1497166200,99.0
1497169800,58.0
1497173400,66.0
1497177000,54.0
1497180600,49.0
1497184200,48.0
1497187800,59.0
1497191400,28.0
1497195000,30.0
1497198600,33.0
1497202200,26.0
1497205800,20.0
1497209400,18.0
1497213000,15.0
1497216600,17.0
1497220200,12.0
1497223800,9.0
1497227400,12.0
1497231000,7.0
1497234600,31.0
1497241800,82.0
1497245400,70.0
1497249000,85.0
1497252600,59.0
1497256200,68.0
1497259800,47.0
1497263400,45.0
1497267000,79.0
1497270600,79.0
1497274200,79.0
1497277800,47.0
1497281400,34.0
1497285000,25.0
1497288600,29.0
1497292200,29.0
1497295800,30.0
1497299400,14.0
1497303000,18.0
1497306600,17.0
1497310200,3.0
1497313800,9.0
1497317400,7.0
1497321000,38.0
1497324600,36.0
1497328200,42.0
1497331800,97.0
1497335400,72.0
1497339000,49.0
1497342600,47.0
1497346200,53.0
1497349800,33.0
1497353400,70.0
1497357000,80.0
1497360600,81.0
1497364200,44.0
1497367800,37.0
1497371400,35.0
1497375000,32.0
1497378600,31.0
1497382200,34.0
1497443400,43.0
1497540600,33.0
1497544200,30.0
1497547800,29.0
1497551400,29.0
1497555000,38.0
1497565800,14.0
1497569400,21.0
1497573000,12.0
1497576600,9.0
1497580200,17.0
1497583800,24.0
1497587400,36.0
1497591000,38.0
1497594600,34.0
1497598200,42.0
1497601800,35.0
1497605400,44.0
1497609000,42.0
1497612600,33.0
1497616200,53.0
1497619800,39.0
1497623400,37.0
1497627000,51.0
1497630600,21.0
1497634200,32.0
1497637800,0.0
1497641400,0.0
1497648600,28.0
1497652200,27.0
1497655800,20.0
1497659400,26.0
1497663000,31.0
1497666600,26.0
1497670200,31.0
1497673800,50.0
1497677400,52.0
1497681000,24.0
1497684600,19.0
1497688200,20.0
1497691800,17.0
1497695400,17.0
1497699000,19.0
1497702600,26.0
1497706200,40.0
1497709800,34.0
1497713400,28.0
1497717000,28.0
1497720600,26.0
1497724200,21.0
1497727800,22.0
1497731400,25.0
1497735000,20.0
1497738600,7.0
1497742200,9.0
1497745800,6.0
1497749400,10.0
1497753000,17.0
1497756600,23.0
1497760200,17.0
1497763800,34.0
1497767400,40.0
1497771000,29.0
1497774600,39.0
1497778200,23.0
1497781800,25.0
1497785400,41.0
1497789000,37.0
1497792600,39.0
1497796200,60.0
1497799800,48.0
1497803400,50.0
1497807000,30.0
1497810600,46.0
1497814200,26.0
1497817800,35.0
1497828600,18.0
1497832200,31.0
1497835800,40.0
1497839400,23.0
1497843000,26.0
1497846600,31.0
1497850200,41.0
1497853800,32.0
1497857400,34.0
1497861000,16.0
1497864600,3.0
1497868200,7.0
1497871800,6.0
1497875400,5.0
1497879000,9.0
1497882600,8.0
1497886200,15.0
1497889800,12.0
1497893400,18.0
1497897000,27.0
1497900600,34.0
1497904200,20.0
1497907800,13.0
1497911400,8.0
1497925800,2.0
1497929400,40.0
1497933000,25.0
1497936600,16.0
1497940200,7.0
1497943800,35.0
1497947400,18.0
1497951000,6.0
1497954600,9.0
1497958200,28.0
1497961800,17.0
1497965400,16.0
1497969000,19.0
1497972600,35.0
1497976200,12.0
1497979800,13.0
1497983400,15.0
1497987000,15.0
1497990600,14.0
1497994200,7.0
1497997800,4.0
1498001400,6.0
1498005000,4.0
1498008600,9.0
1498012200,23.0
1498015800,39.0
1498019400,63.0
1498023000,57.0
1498026600,39.0
1498030200,34.0
1498033800,55.0
1498037400,33.0
1498041000,53.0
1498044600,44.0
1498048200,54.0
1498051800,40.0
1498055400,54.0
1498059000,25.0
1498062600,13.0
1498066200,11.0
1498069800,4.0
1498073400,13.0
1498077000,18.0
1498080600,19.0
1498084200,16.0
1498087800,9.0
1498091400,14.0
1498095000,12.0
1498098600,18.0
1498102200,37.0
1498105800,20.0
1498109400,29.0
1498113000,23.0
1498116600,46.0
1498120200,31.0
1498123800,40.0
1498127400,44.0
1498131000,63.0
1498134600,37.0
1498138200,49.0
1498141800,55.0
1498145400,43.0
1498149000,47.0
1498152600,40.0
1498156200,37.0
1498159800,40.0
1498163400,26.0
1498167000,31.0
1498170600,25.0
1498174200,23.0
1498177800,37.0
1498181400,24.0
1498185000,32.0
1498188600,41.0
1498192200,43.0
1498195800,32.0
1498199400,28.0
1498203000,27.0
1498206600,26.0
1498210200,20.0
1498213800,17.0
1498217400,24.0
1498221000,10.0
1498224600,43.0
1498228200,65.0
1498231800,22.0
1498235400,22.0
1498239000,7.0
1498242600,1.0
1498246200,6.0
1498249800,5.0
1498253400,-2.0
1498257000,0.0
1498260600,16.0
1498264200,7.0
1498267800,19.0
1498271400,22.0
1498275000,25.0
1498278600,12.0
1498282200,16.0
1498285800,3.0
1498289400,6.0
1498293000,7.0
1498296600,11.0
1498300200,12.0
1498303800,9.0
1498307400,14.0
1498311000,20.0
1498314600,40.0
1498318200,23.0
1498321800,20.0
1498325400,21.0
1498329000,13.0
1498332600,17.0
1498336200,14.0
1498339800,9.0
1498343400,16.0
1498347000,13.0
1498350600,9.0
1498354200,-2.0
1498357800,6.0
1498361400,9.0
1498365000,16.0
1498368600,28.0
1498372200,49.0
1498375800,40.0
1498379400,34.0
1498383000,21.0
1498386600,13.0
1498390200,15.0
1498393800,27.0
1498397400,18.0
1498401000,18.0
1498404600,17.0
1498408200,31.0
1498411800,9.0
1498415400,12.0
1498419000,21.0
1498422600,15.0
1498426200,17.0
1498433400,14.0
1498437000,10.0
1498440600,6.0
1498444200,4.0
1498447800,9.0
1498451400,8.0
1498455000,8.0
1498458600,24.0
1498462200,43.0
1498465800,34.0
1498469400,53.0
1498476600,51.0
1498480200,59.0
1498483800,26.0
1498487400,33.0
1498491000,10.0
1498494600,7.0
1498498200,10.0
1498501800,8.0
1498505400,15.0
1498509000,14.0
1498512600,7.0
1498516200,1.0
1498519800,2.0
1498523400,0.0
1498527000,-2.0
1498530600,7.0
1498534200,15.0
1498537800,37.0
1498541400,15.0
1498545000,11.0
1498548600,8.0
1498552200,17.0
1498555800,16.0
1498559400,9.0
1498563000,9.0
1498566600,15.0
1498570200,24.0
1498573800,12.0
1498584600,14.0
1498588200,21.0
1498591800,31.0
1498595400,27.0
1498599000,-1.0
1498602600,3.0
1498606200,4.0
1498609800,0.0
1498613400,-2.0
1498617000,3.0
1498620600,40.0
1498624200,26.0
1498627800,86.0
1498631400,164.0
1498635000,59.0
1498638600,88.0
1498642200,48.0
1498645800,30.0
1498649400,57.0
1498653000,64.0
1498656600,76.0
1498660200,42.0
1498663800,21.0
1498667400,21.0
1498671000,9.0
1498674600,16.0
1498678200,13.0
1498681800,12.0
1498685400,15.0
1498689000,19.0
1498692600,8.0
1498696200,8.0
1498699800,13.0
1498703400,18.0
1498707000,33.0
1498710600,12.0
1498714200,15.0
1498717800,33.0
1498721400,21.0
1498725000,15.0
1498728600,44.0
1498732200,49.0
1498735800,63.0
1498739400,46.0
1498743000,66.0
1498746600,51.0
1498750200,35.0
1498753800,44.0
1498757400,28.0
1498761000,26.0
1498764600,33.0
1498768200,23.0
1498771800,39.0
