EpochTime,3.feed_1.PM25B_UG_M3..3.feed_1.PM25T_UG_M3..3.feed_1.PM25_640_UG_M3
1525919400,14.0
1525923000,12.0
1525926600,12.0
1525930200,11.0
1525933800,10.0
1525937400,12.0
1525941000,7.0
1525944600,1.0
1525948200,7.0
1525951800,11.0
1525955400,14.0
1525959000,11.0
1525962600,10.0
1525966200,20.0
1525969800,21.0
1525973400,19.0
1525977000,15.0
1525980600,17.0
1525984200,18.0
1525987800,15.0
1525991400,9.0
1525995000,14.0
1525998600,10.0
1526002200,8.0
1526005800,10.0
1526009400,12.0
1526013000,13.0
1526016600,12.0
1526020200,9.0
1526023800,9.0
1526027400,12.0
1526031000,10.0
1526034600,9.0
1526038200,11.0
1526041800,8.0
1526045400,4.0
1526049000,2.0
1526052600,3.0
1526056200,13.0
1526059800,6.0
1526063400,5.0
1526067000,0.0
1526070600,5.0
1526074200,5.0
1526077800,6.0
1526081400,7.0
1526085000,7.0
1526088600,8.0
1526092200,6.0
1526095800,7.0
1526099400,8.0
1526103000,7.0
1526106600,7.0
1526110200,3.0
1526113800,10.0
1526117400,6.0
1526121000,9.0
1526124600,9.0
1526128200,10.0
1526131800,11.0
1526135400,15.0
1526139000,2.0
1526142600,16.0
1526146200,18.0
1526149800,15.0
1526153400,14.0
1526157000,16.0
1526160600,20.0
1526164200,16.0
1526167800,17.0
1526171400,18.0
1526175000,16.0
1526178600,17.0
1526182200,14.0
1526185800,20.0
1526189400,16.0
1526193000,16.0
1526196600,14.0
1526200200,13.0
1526203800,16.0
1526207400,15.0
1526211000,13.0
1526214600,17.0
1526218200,8.0
1526221800,6.0
1526225400,0.0
1526229000,1.0
1526232600,10.0
1526236200,16.0
1526239800,16.0
1526243400,15.0
1526247000,18.0
1526250600,20.0
1526254200,18.0
1526257800,22.0
1526261400,18.0
1526265000,19.0
1526268600,16.0
1526272200,15.0
1526275800,17.0
1526279400,15.0
1526283000,16.0
1526286600,19.0
1526290200,18.0
1526293800,15.0
1526297400,15.0
1526301000,21.0
1526304600,19.0
1526308200,15.0
1526311800,1.0
1526315400,10.0
1526319000,7.0
1526322600,17.0
1526326200,13.0
1526329800,10.0
1526333400,11.0
1526337000,7.0
1526340600,4.0
1526344200,7.0
1526347800,11.0
1526351400,9.0
1526355000,10.0
1526358600,9.0
1526362200,10.0
1526365800,8.0
1526369400,6.0
1526373000,9.0
1526376600,8.0
1526380200,11.0
1526383800,11.0
1526387400,8.0
1526391000,15.0
1526394600,19.0
1526398200,14.0
1526401800,21.0
1526405400,17.0
1526409000,9.0
1526412600,8.0
1526416200,11.0
1526419800,9.0
1526423400,6.0
1526427000,11.0
1526430600,12.0
1526434200,9.0
1526437800,7.0
1526441400,10.0
1526445000,9.0
1526448600,13.0
1526452200,5.0
1526455800,8.0
1526459400,7.0
1526463000,9.0
1526466600,9.0
1526470200,6.0
1526473800,5.0
1526477400,7.0
1526481000,10.0
1526484600,10.0
1526488200,13.0
1526491800,13.0
1526495400,9.0
1526499000,10.0
1526502600,13.0
1526506200,10.0
1526509800,12.0
1526513400,19.0
1526517000,13.0
1526520600,10.0
1526524200,10.0
1526527800,10.0
1526531400,10.0
1526535000,11.0
1526538600,9.0
1526542200,18.0
1526545800,16.0
1526549400,13.0
1526553000,9.0
1526556600,5.0
1526560200,9.0
1526563800,5.0
1526567400,8.0
1526571000,8.0
1526574600,6.0
1526578200,10.0
1526581800,17.0
1526585400,15.0
1526589000,12.0
1526592600,13.0
1526596200,15.0
1526599800,15.0
1526603400,14.0
1526607000,9.0
1526610600,6.0
1526614200,8.0
1526617800,6.0
1526621400,7.0
1526625000,8.0
1526628600,7.0
1526632200,12.0
1526635800,9.0
1526639400,10.0
1526643000,13.0
1526646600,8.0
1526650200,10.0
1526653800,12.0
1526657400,12.0
1526661000,10.0
1526664600,12.0
1526668200,12.0
1526671800,6.0
1526675400,6.0
1526679000,5.0
1526682600,6.0
1526686200,10.0
1526689800,10.0
1526693400,6.0
1526697000,0.0
1526700600,3.0
1526704200,4.0
1526707800,2.0
1526711400,0.0
1526715000,6.0
1526718600,8.0
1526722200,6.0
1526725800,0.0
1526729400,3.0
1526733000,1.0
1526736600,0.0
1526740200,-1.0
1526743800,0.0
1526747400,3.0
1526751000,0.0
1526754600,5.0
1526761800,6.0
1526765400,9.0
1526769000,1.0
1526772600,4.0
1526776200,11.0
1526779800,9.0
1526783400,9.0
1526787000,10.0
1526790600,7.0
1526794200,7.0
1526797800,4.0
1526801400,7.0
1526805000,7.0
1526808600,13.0
1526812200,16.0
1526815800,7.0
1526819400,10.0
1526823000,11.0
1526826600,10.0
1526830200,11.0
1526833800,9.0
1526837400,7.0
1526841000,8.0
1526844600,5.0
1526848200,7.0
1526851800,6.0
1526855400,4.0
1526859000,3.0
1526862600,9.0
1526866200,6.0
1526869800,6.0
1526873400,9.0
1526877000,9.0
1526880600,8.0
1526884200,7.0
1526887800,9.0
1526891400,10.0
1526895000,8.0
1526898600,12.0
1526902200,8.0
1526905800,7.0
1526909400,5.0
1526913000,9.0
1526916600,14.0
1526920200,10.0
1526923800,10.0
1526927400,6.0
1526931000,7.0
1526934600,11.0
1526938200,11.0
1526941800,10.0
1526945400,18.0
1526949000,14.0
1526952600,14.0
1526956200,20.0
1526959800,16.0
1526963400,16.0
1526967000,12.0
1526970600,11.0
1526974200,2.0
1526977800,4.0
1526981400,11.0
1526985000,11.0
1526988600,13.0
1526992200,9.0
1526995800,10.0
1526999400,7.0
1527003000,7.0
1527006600,8.0
1527010200,10.0
1527013800,9.0
1527017400,12.0
1527021000,10.0
1527024600,12.0
1527028200,9.0
1527031800,13.0
1527035400,22.0
1527039000,9.0
1527042600,3.0
1527046200,9.0
1527049800,7.0
1527053400,8.0
1527057000,7.0
1527060600,18.0
1527064200,12.0
1527067800,11.0
1527071400,20.0
1527075000,14.0
1527078600,12.0
1527082200,9.0
1527085800,5.0
1527089400,-1.0
1527093000,5.0
1527096600,3.0
1527100200,0.0
1527103800,7.0
1527107400,9.0
1527111000,5.0
1527114600,3.0
1527118200,13.0
1527121800,11.0
1527125400,10.0
1527129000,11.0
1527132600,13.0
1527136200,13.0
1527139800,11.0
1527143400,11.0
1527147000,7.0
1527150600,10.0
1527154200,12.0
1527157800,12.0
1527161400,12.0
1527165000,12.0
1527168600,16.0
1527172200,21.0
1527175800,19.0
1527179400,16.0
1527183000,15.0
1527186600,18.0
1527190200,15.0
1527193800,17.0
1527197400,16.0
1527201000,20.0
1527204600,28.0
1527208200,27.0
1527211800,32.0
1527215400,23.0
1527219000,25.0
1527222600,19.0
1527226200,18.0
1527229800,23.0
1527233400,24.0
1527237000,24.0
1527240600,27.0
1527244200,27.0
1527247800,27.0
1527251400,29.0
1527255000,28.0
1527258600,18.0
1527262200,8.0
1527265800,11.0
1527269400,17.0
1527273000,16.0
1527276600,19.0
1527280200,14.0
1527283800,14.0
1527287400,15.0
1527291000,11.0
1527294600,9.0
1527298200,27.0
1527301800,40.0
1527305400,42.0
1527309000,25.0
1527312600,12.0
1527316200,18.0
1527319800,22.0
1527323400,25.0
1527327000,19.0
1527330600,21.0
1527334200,14.0
1527337800,12.0
1527341400,14.0
1527345000,19.0
1527348600,22.0
1527352200,18.0
1527355800,15.0
1527359400,7.0
1527363000,11.0
1527366600,0.0
1527370200,8.0
1527373800,12.0
1527377400,21.0
1527381000,23.0
1527384600,11.0
1527388200,18.0
1527391800,18.0
1527395400,20.0
1527399000,16.0
1527402600,11.0
1527406200,15.0
1527409800,10.0
1527413400,4.0
1527417000,5.0
1527420600,10.0
1527424200,4.0
1527427800,6.0
1527431400,6.0
1527435000,17.0
1527438600,16.0
1527453000,9.0
1527456600,14.0
1527460200,12.0
1527463800,8.0
1527467400,6.0
1527471000,18.0
1527474600,25.0
1527478200,25.0
1527481800,20.0
1527485400,16.0
1527489000,17.0
1527492600,23.0
1527496200,29.0
1527499800,25.0
1527503400,23.0
1527507000,22.0
1527510600,25.0
1527514200,21.0
1527517800,19.0
1527521400,28.0
1527525000,27.0
1527528600,14.0
1527532200,16.0
1527535800,14.0
1527539400,12.0
1527543000,10.0
1527546600,11.0
1527550200,16.0
1527553800,16.0
1527557400,18.0
1527561000,22.0
1527564600,23.0
1527568200,26.0
1527571800,23.0
1527575400,24.0
1527579000,27.0
1527582600,23.0
1527586200,22.0
1527589800,17.0
1527593400,18.0
1527597000,17.0
1527600600,17.0
1527604200,17.0
1527607800,14.0
1527611400,17.0
1527615000,23.0
1527618600,21.0
1527622200,20.0
1527625800,18.0
1527629400,10.0
1527633000,3.0
1527636600,3.0
1527640200,16.0
1527643800,20.0
1527647400,17.0
1527651000,12.0
1527654600,13.0
1527658200,12.0
1527661800,12.0
1527665400,10.0
1527669000,13.0
1527672600,11.0
1527676200,14.0
1527679800,7.0
1527683400,7.0
1527687000,9.0
1527690600,5.0
1527694200,3.0
1527697800,8.0
1527701400,6.0
1527705000,7.0
1527708600,7.0
1527712200,5.0
1527715800,1.0
1527719400,9.0
1527723000,11.0
1527726600,10.0
1527730200,6.0
1527733800,7.0
1527737400,8.0
1527741000,7.0
1527744600,3.0
1527748200,7.0
1527751800,0.0
1527755400,7.0
1527759000,10.0
1527762600,8.0
1527766200,9.0
1527769800,7.0
1527773400,10.0
1527777000,6.0
1527780600,6.0
1527784200,9.0
1527787800,15.0
1527791400,16.0
1527795000,19.0
1527798600,18.0
1527802200,21.0
1527805800,11.0
1527809400,16.0
1527813000,19.0
1527816600,18.0
1527820200,19.0
1527823800,17.0
1527827400,17.0
1527831000,19.0
1527834600,13.0
1527838200,4.0
1527841800,7.0
1527845400,9.0
1527849000,7.0
1527852600,7.0
1527856200,7.0
1527859800,8.0
1527863400,14.0
1527867000,7.0
1527870600,12.0
1527874200,14.0
1527877800,16.0
1527881400,13.0
1527885000,13.0
1527888600,16.0
1527892200,17.0
1527895800,9.0
1527899400,13.0
1527903000,12.0
1527906600,7.0
1527910200,6.0
1527913800,5.0
1527917400,5.0
1527921000,8.0
1527924600,13.0
1527928200,10.0
1527931800,9.0
1527935400,10.0
1527939000,7.0
1527942600,14.0
1527946200,12.0
1527949800,9.0
1527953400,9.0
1527957000,10.0
1527960600,8.0
1527964200,11.0
1527967800,8.0
1527971400,8.0
1527975000,10.0
1527978600,4.0
1527982200,2.0
1527985800,6.0
1527989400,8.0
1527993000,7.0
1527996600,8.0
1528000200,9.0
1528003800,8.0
1528007400,8.0
1528011000,8.0
1528014600,6.0
1528018200,10.0
1528021800,9.0
1528025400,6.0
1528029000,8.0
1528032600,8.0
1528036200,8.0
1528039800,9.0
1528043400,16.0
1528047000,14.0
1528050600,13.0
1528054200,8.0
1528057800,11.0
1528061400,4.0
1528065000,3.0
1528068600,17.0
1528072200,16.0
1528075800,15.0
1528079400,15.0
1528083000,13.0
1528086600,13.0
1528090200,14.0
1528093800,11.0
1528097400,16.0
1528101000,15.0
1528104600,15.0
1528108200,12.0
1528111800,5.0
1528115400,9.0
1528119000,6.0
1528122600,7.0
1528126200,7.0
1528129800,6.0
1528133400,4.0
1528137000,4.0
1528140600,8.0
1528144200,4.0
1528147800,4.0
1528151400,1.0
1528155000,11.0
1528158600,12.0
1528162200,10.0
1528165800,7.0
1528169400,9.0
1528173000,3.0
1528176600,8.0
1528180200,7.0
1528183800,10.0
1528187400,11.0
1528191000,12.0
1528194600,12.0
1528198200,3.0
1528201800,4.0
1528205400,8.0
1528209000,9.0
1528212600,1.0
1528216200,4.0
1528219800,8.0
1528223400,8.0
1528227000,7.0
1528230600,4.0
1528234200,6.0
1528237800,7.0
1528241400,3.0
1528245000,6.0
1528248600,18.0
1528252200,16.0
1528255800,7.0
1528259400,6.0
1528263000,5.0
1528266600,4.0
1528270200,7.0
1528273800,6.0
1528277400,6.0
1528281000,9.0
1528284600,7.0
1528288200,5.0
1528291800,4.0
1528295400,4.0
1528299000,12.0
1528302600,6.0
1528306200,4.0
1528309800,3.0
1528313400,4.0
1528317000,3.0
1528320600,9.0
1528324200,7.0
1528327800,18.0
1528331400,14.0
1528335000,5.0
1528338600,7.0
1528342200,9.0
1528345800,10.0
1528349400,9.0
1528353000,10.0
1528356600,10.0
1528360200,10.0
1528363800,14.0
1528367400,13.0
1528371000,12.0
1528374600,16.0
1528378200,16.0
1528381800,16.0
1528385400,9.0
1528389000,4.0
1528392600,10.0
1528396200,9.0
1528399800,8.0
1528403400,11.0
1528407000,9.0
1528410600,11.0
1528414200,11.0
1528417800,12.0
1528421400,9.0
1528425000,15.0
1528428600,13.0
1528432200,18.0
1528435800,25.0
1528439400,20.0
1528443000,23.0
1528446600,21.0
1528450200,22.0
1528453800,19.0
1528457400,20.0
1528461000,25.0
1528464600,25.0
1528468200,22.0
1528471800,15.0
1528475400,16.0
1528479000,14.0
1528482600,16.0
1528486200,16.0
1528489800,15.0
1528493400,14.0
1528497000,18.0
1528500600,26.0
1528504200,21.0
1528507800,22.0
1528511400,13.0
1528515000,16.0
1528518600,14.0
1528522200,16.0
1528525800,20.0
1528529400,17.0
1528533000,18.0
1528536600,19.0
1528540200,21.0
1528543800,23.0
1528547400,24.0
1528551000,25.0
1528554600,24.0
1528558200,28.0
1528561800,29.0
1528565400,20.0
1528569000,22.0
1528572600,10.0
1528576200,7.0
1528579800,15.0
1528583400,22.0
1528587000,20.0
1528590600,26.0
1528594200,26.0
1528597800,20.0
1528601400,24.0
1528605000,14.0
1528608600,17.0
1528612200,16.0
1528615800,21.0
1528619400,23.0
1528623000,19.0
1528626600,11.0
1528630200,6.0
1528633800,5.0
1528637400,7.0
1528641000,9.0
1528644600,4.0
1528648200,8.0
1528651800,10.0
1528655400,12.0
1528659000,11.0
1528662600,12.0
1528666200,10.0
1528669800,18.0
1528673400,16.0
1528677000,8.0
1528680600,4.0
1528684200,7.0
1528687800,7.0
1528691400,9.0
1528695000,8.0
1528698600,11.0
1528702200,12.0
1528705800,8.0
1528709400,1.0
1528713000,1.0
1528716600,2.0
1528720200,3.0
1528723800,3.0
1528727400,3.0
1528731000,5.0
1528734600,3.0
1528738200,8.0
1528741800,3.0
1528745400,6.0
1528749000,3.0
1528752600,7.0
1528756200,3.0
1528759800,13.0
1528763400,11.0
1528767000,8.0
1528770600,4.0
1528774200,4.0
1528777800,1.0
1528781400,5.0
1528785000,2.0
1528788600,6.0
1528792200,3.0
1528795800,6.0
1528799400,0.0
1528803000,2.0
1528806600,4.0
1528810200,8.0
1528813800,1.0
1528817400,5.0
1528821000,5.0
1528824600,3.0
1528828200,7.0
1528831800,6.0
1528835400,5.0
1528839000,9.0
1528842600,5.0
1528846200,0.0
1528849800,1.0
1528853400,9.0
1528857000,7.0
1528860600,6.0
1528864200,6.0
1528867800,6.0
1528871400,5.0
1528875000,9.0
1528878600,7.0
1528882200,6.0
1528885800,3.0
1528889400,2.0
1528893000,4.0
1528914600,9.0
1528918200,15.0
1528921800,17.0
1528925400,15.0
1528929000,15.0
1528932600,19.0
1528936200,21.0
1528939800,15.0
1528943400,12.0
1528947000,22.0
1528950600,14.0
1528954200,5.0
1528957800,6.0
1528961400,10.0
1528965000,8.0
1528968600,8.0
1528972200,11.0
1528975800,10.0
1528979400,12.0
1528983000,19.0
1528986600,14.0
1528990200,9.0
1528993800,6.0
1528997400,4.0
1529001000,5.0
1529004600,2.0
1529008200,4.0
1529011800,5.0
1529015400,6.0
1529019000,11.0
1529022600,32.0
1529026200,35.0
1529029800,14.0
1529033400,8.0
1529037000,12.0
1529040600,9.0
1529044200,10.0
1529047800,3.0
1529051400,11.0
1529055000,12.0
1529058600,12.0
1529062200,10.0
1529065800,17.0
1529069400,25.0
1529073000,15.0
1529076600,8.0
1529080200,1.0
1529083800,4.0
1529087400,5.0
1529091000,5.0
1529094600,2.0
1529098200,3.0
1529101800,4.0
1529105400,5.0
1529109000,8.0
1529112600,11.0
1529116200,16.0
1529119800,13.0
1529123400,16.0
1529127000,17.0
1529130600,15.0
1529134200,16.0
1529137800,14.0
1529141400,18.0
1529145000,18.0
1529148600,17.0
1529152200,22.0
1529155800,26.0
1529159400,28.0
1529163000,29.0
1529166600,21.0
1529170200,20.0
1529173800,9.0
1529177400,10.0
1529181000,5.0
1529184600,10.0
1529188200,7.0
1529191800,8.0
1529195400,16.0
1529199000,13.0
1529202600,15.0
1529206200,14.0
1529209800,14.0
1529213400,14.0
1529217000,10.0
1529220600,13.0
1529224200,17.0
1529227800,16.0
1529231400,19.0
1529235000,20.0
1529238600,18.0
1529242200,14.0
1529245800,15.0
1529249400,13.0
1529253000,14.0
1529256600,11.0
1529260200,11.0
1529263800,13.0
1529267400,12.0
1529271000,21.0
1529274600,13.0
1529278200,9.0
1529281800,11.0
1529285400,11.0
1529289000,13.0
1529292600,16.0
1529296200,19.0
1529299800,19.0
1529303400,22.0
1529307000,29.0
1529310600,23.0
1529314200,22.0
1529317800,28.0
1529321400,27.0
1529325000,21.0
1529328600,21.0
1529332200,18.0
1529335800,8.0
1529339400,19.0
1529343000,22.0
1529346600,21.0
1529350200,21.0
1529353800,14.0
1529357400,20.0
1529361000,19.0
1529364600,16.0
1529368200,12.0
1529371800,14.0
1529375400,17.0
1529379000,16.0
1529382600,17.0
1529386200,19.0
1529389800,13.0
1529393400,12.0
1529397000,15.0
1529400600,16.0
1529404200,9.0
1529407800,16.0
1529411400,14.0
1529415000,8.0
1529418600,7.0
1529422200,0.0
1529425800,2.0
1529429400,5.0
1529433000,1.0
1529436600,0.0
1529440200,7.0
1529443800,6.0
1529447400,5.0
1529454600,9.0
1529458200,3.0
1529461800,6.0
1529465400,6.0
1529469000,7.0
1529472600,4.0
1529476200,9.0
1529479800,3.0
1529483400,7.0
1529487000,8.0
1529490600,8.0
1529494200,11.0
1529497800,12.0
1529501400,12.0
1529505000,6.0
1529508600,0.0
1529512200,9.0
1529515800,10.0
1529519400,17.0
1529523000,7.0
1529526600,5.0
1529530200,6.0
1529533800,11.0
1529537400,-1.0
1529541000,7.0
1529544600,9.0
1529548200,6.0
1529551800,5.0
1529555400,1.0
1529559000,10.0
1529562600,14.0
1529566200,14.0
1529569800,12.0
1529573400,10.0
1529577000,9.0
1529580600,10.0
1529584200,7.0
1529587800,7.0
1529591400,8.0
1529595000,5.0
1529598600,11.0
1529602200,16.0
1529605800,17.0
1529609400,11.0
1529613000,12.0
1529616600,12.0
1529620200,10.0
1529623800,15.0
1529627400,8.0
1529631000,11.0
1529634600,17.0
1529638200,10.0
1529641800,10.0
1529645400,4.0
1529649000,7.0
1529652600,8.0
1529656200,10.0
1529659800,8.0
1529663400,10.0
1529667000,8.0
1529670600,2.0
1529674200,5.0
1529677800,6.0
1529681400,9.0
1529685000,11.0
1529688600,8.0
1529692200,7.0
1529695800,6.0
1529699400,7.0
1529703000,1.0
1529706600,0.0
1529710200,6.0
1529713800,5.0
1529717400,2.0
1529721000,6.0
1529724600,5.0
1529728200,1.0
1529731800,1.0
1529735400,0.0
1529739000,0.0
1529742600,0.0
1529746200,0.0
1529749800,3.0
1529753400,1.0
1529757000,-1.0
1529760600,3.0
1529764200,8.0
1529767800,12.0
1529771400,9.0
1529775000,6.0
1529778600,13.0
1529782200,11.0
1529789400,0.0
1529793000,9.0
1529796600,3.0
1529800200,4.0
1529803800,9.0
1529807400,6.0
1529811000,9.0
1529814600,8.0
1529818200,11.0
1529821800,7.0
1529825400,12.0
1529829000,11.0
1529832600,7.0
1529836200,8.0
1529839800,7.0
1529843400,5.0
1529847000,12.0
1529850600,15.0
1529854200,7.0
1529857800,7.0
1529861400,4.0
1529865000,7.0
1529868600,9.0
1529872200,9.0
1529875800,2.0
1529879400,4.0
1529883000,15.0
1529886600,8.0
1529890200,11.0
1529893800,12.0
1529897400,12.0
1529901000,11.0
1529904600,6.0
1529908200,5.0
1529911800,3.0
1529915400,5.0
1529919000,5.0
1529922600,6.0
1529926200,3.0
1529929800,5.0
1529933400,9.0
1529937000,3.0
1529940600,6.0
1529944200,8.0
1529947800,7.0
1529951400,8.0
1529955000,9.0
1529958600,7.0
1529962200,13.0
1529965800,8.0
1529969400,4.0
1529973000,11.0
1529976600,10.0
1529980200,11.0
1529983800,12.0
1529987400,10.0
1529991000,8.0
1529994600,6.0
1529998200,8.0
1530001800,12.0
1530005400,9.0
1530009000,6.0
1530012600,9.0
1530016200,6.0
1530019800,5.0
1530023400,1.0
1530027000,6.0
1530030600,8.0
1530034200,8.0
1530037800,8.0
1530041400,8.0
1530045000,10.0
1530048600,9.0
1530052200,7.0
1530055800,12.0
1530059400,10.0
1530063000,8.0
1530066600,6.0
1530070200,11.0
1530073800,14.0
1530077400,6.0
1530081000,4.0
1530084600,11.0
1530088200,10.0
1530091800,5.0
1530095400,6.0
1530099000,6.0
1530102600,2.0
1530106200,4.0
1530109800,5.0
1530113400,2.0
1530117000,5.0
1530120600,6.0
1530124200,9.0
1530127800,8.0
1530131400,1.0
1530135000,6.0
1530138600,5.0
1530142200,7.0
1530145800,10.0
1530149400,10.0
1530153000,8.0
1530156600,8.0
1530160200,2.0
1530163800,4.0
1530167400,4.0
1530171000,10.0
1530174600,9.0
1530178200,8.0
1530181800,10.0
1530185400,8.0
1530189000,6.0
1530192600,11.0
1530196200,11.0
1530199800,12.0
1530203400,9.0
1530207000,7.0
1530210600,8.0
1530214200,11.0
1530217800,10.0
1530221400,8.0
1530225000,7.0
1530228600,14.0
1530232200,16.0
1530235800,12.0
1530239400,13.0
1530243000,12.0
1530246600,15.0
1530250200,14.0
1530253800,14.0
1530257400,15.0
1530261000,15.0
1530264600,16.0
1530268200,14.0
1530271800,8.0
1530275400,15.0
1530279000,17.0
1530282600,17.0
1530286200,23.0
1530289800,18.0
1530293400,16.0
1530297000,12.0
1530300600,12.0
1530304200,14.0
1530307800,14.0
1530311400,14.0
1530315000,13.0
1530318600,13.0
1530322200,17.0
1530325800,24.0
1530329400,22.0
1530333000,22.0
1530336600,24.0
1530340200,25.0
1530343800,32.0
1530347400,25.0
1530351000,24.0
1530354600,20.0
1530358200,19.0
1530361800,22.0
1530365400,22.0
1530369000,17.0
1530372600,18.0
1530376200,24.0
1530379800,15.0
1530383400,11.0
1530387000,12.0
1530390600,19.0
1530394200,5.0
1530397800,15.0
1530401400,11.0
1530405000,9.0
1530408600,18.0
1530412200,23.0
1530415800,54.0
1530419400,42.0
1530423000,29.0
1530426600,29.0
1530430200,33.0
1530433800,32.0
1530437400,32.0
1530441000,25.0
1530444600,23.0
1530448200,21.0
1530451800,28.0
1530455400,21.0
1530459000,17.0
1530462600,16.0
1530466200,16.0
1530469800,14.0
1530473400,15.0
1530477000,11.0
1530480600,15.0
1530484200,11.0
1530487800,14.0
1530491400,15.0
1530495000,9.0
1530498600,9.0
1530502200,19.0
1530505800,18.0
1530509400,21.0
1530513000,23.0
1530516600,29.0
1530520200,23.0
1530523800,18.0
1530527400,22.0
1530531000,21.0
1530534600,14.0
1530538200,12.0
1530541800,10.0
1530545400,9.0
1530549000,7.0
1530552600,13.0
1530556200,7.0
1530559800,12.0
1530563400,13.0
1530567000,10.0
1530570600,11.0
1530574200,15.0
1530577800,0.0
1530581400,2.0
1530585000,6.0
1530588600,7.0
1530592200,8.0
1530595800,5.0
1530599400,8.0
1530603000,7.0
1530606600,5.0
1530610200,12.0
1530613800,7.0
1530617400,4.0
1530621000,10.0
1530624600,11.0
1530628200,11.0
1530631800,7.0
1530635400,4.0
1530639000,7.0
1530642600,9.0
1530646200,12.0
1530649800,14.0
1530653400,8.0
1530657000,9.0
1530660600,7.0
1530664200,8.0
1530667800,6.0
1530671400,12.0
1530675000,24.0
1530678600,25.0
1530682200,25.0
1530685800,15.0
1530689400,15.0
1530693000,10.0
1530696600,13.0
1530700200,10.0
1530703800,6.0
1530707400,9.0
1530711000,11.0
1530714600,8.0
1530718200,7.0
1530721800,10.0
1530725400,10.0
1530729000,14.0
1530732600,19.0
1530736200,18.0
1530739800,18.0
1530743400,18.0
1530747000,14.0
1530750600,21.0
1530754200,10.0
1530757800,18.0
1530761400,32.0
1530765000,37.0
1530768600,30.0
1530772200,23.0
1530775800,29.0
1530779400,33.0
1530783000,31.0
1530786600,22.0
1530790200,8.0
1530793800,7.0
1530797400,9.0
1530801000,9.0
1530804600,11.0
1530808200,16.0
1530811800,19.0
1530815400,17.0
1530819000,15.0
1530822600,10.0
1530826200,6.0
1530829800,6.0
1530833400,4.0
1530837000,11.0
1530840600,5.0
1530844200,9.0
1530847800,6.0
1530851400,9.0
1530855000,7.0
1530858600,6.0
1530862200,7.0
1530865800,9.0
1530869400,11.0
1530873000,7.0
1530876600,7.0
1530880200,8.0
1530883800,15.0
1530887400,10.0
1530891000,11.0
1530894600,4.0
1530898200,0.0
1530901800,7.0
1530905400,3.0
1530909000,3.0
1530912600,0.0
1530916200,4.0
1530919800,3.0
1530923400,9.0
1530927000,10.0
1530930600,7.0
1530934200,7.0
1530937800,6.0
1530941400,9.0
1530945000,8.0
1530948600,8.0
1530952200,7.0
1530955800,5.0
1530959400,3.0
1530963000,4.0
1530966600,8.0
1530970200,7.0
1530973800,3.0
1530981000,1.0
1530984600,3.0
1530988200,2.0
1530991800,2.0
1530995400,1.0
1530999000,3.0
1531002600,6.0
1531006200,2.0
1531009800,9.0
1531013400,13.0
1531017000,19.0
1531020600,28.0
1531024200,20.0
1531027800,15.0
1531031400,9.0
1531035000,9.0
1531038600,29.0
1531042200,77.0
1531045800,17.0
1531049400,8.0
1531053000,26.0
1531060200,0.0
1531063800,10.0
1531067400,7.0
1531071000,7.0
1531074600,5.0
1531078200,3.0
1531081800,2.0
1531085400,6.0
1531089000,5.0
1531092600,-1.0
1531096200,5.0
1531099800,5.0
1531103400,8.0
1531107000,10.0
1531110600,8.0
1531114200,14.0
1531117800,13.0
1531121400,12.0
1531125000,7.0
1531128600,10.0
1531132200,12.0
1531135800,12.0
1531139400,14.0
1531143000,17.0
1531146600,13.0
1531150200,24.0
1531153800,18.0
1531157400,12.0
1531161000,13.0
1531164600,6.0
1531168200,8.0
1531171800,6.0
1531175400,3.0
1531179000,4.0
1531182600,12.0
1531186200,10.0
1531189800,14.0
1531193400,9.0
1531197000,12.0
1531200600,14.0
1531204200,13.0
1531207800,21.0
1531211400,18.0
1531215000,16.0
1531218600,15.0
1531222200,8.0
1531225800,13.0
1531229400,23.0
1531233000,25.0
1531236600,25.0
1531240200,15.0
1531243800,16.0
1531247400,13.0
1531251000,15.0
1531254600,10.0
1531258200,13.0
1531261800,11.0
1531265400,8.0
1531269000,11.0
1531272600,15.0
1531276200,14.0
1531279800,18.0
1531283400,14.0
1531287000,9.0
1531290600,4.0
1531294200,3.0
1531297800,7.0
1531301400,8.0
1531305000,13.0
1531308600,6.0
1531312200,8.0
1531315800,7.0
1531319400,11.0
1531323000,9.0
1531326600,12.0
1531330200,12.0
1531333800,19.0
1531337400,15.0
1531341000,11.0
1531344600,10.0
1531348200,10.0
1531351800,9.0
1531355400,14.0
1531359000,10.0
1531362600,10.0
1531366200,10.0
1531369800,13.0
1531373400,9.0
1531377000,10.0
1531380600,6.0
1531384200,11.0
1531387800,11.0
1531391400,10.0
1531395000,11.0
1531398600,11.0
1531402200,15.0
1531405800,7.0
1531409400,2.0
1531413000,4.0
1531416600,6.0
1531420200,5.0
1531423800,7.0
1531427400,5.0
1531431000,7.0
1531434600,9.0
1531438200,10.0
1531441800,8.0
1531445400,8.0
1531449000,10.0
1531452600,10.0
1531456200,8.0
1531459800,12.0
1531463400,9.0
1531467000,13.0
1531470600,14.0
1531474200,8.0
1531477800,8.0
1531481400,12.0
1531485000,9.0
1531488600,10.0
1531495800,16.0
1531499400,16.0
1531503000,14.0
1531506600,17.0
1531510200,15.0
1531513800,19.0
1531517400,18.0
1531521000,17.0
1531524600,16.0
1531528200,18.0
1531531800,18.0
1531535400,26.0
1531539000,22.0
