EpochTime,3.feed_11067.CO_PPB..3.feed_43.CO_PPB,3.feed_11067.NO2_PPB..3.feed_43.NO2_PPB,3.feed_11067.NOX_PPB..3.feed_43.NOX_PPB,3.feed_11067.NO_PPB..3.feed_43.NO_PPB,3.feed_11067.PM25T_UG_M3..3.feed_43.PM25T_UG_M3,3.feed_11067.SIGTHETA_DEG..3.feed_43.SIGTHETA_DEG,3.feed_11067.SONICWD_DEG..3.feed_43.SONICWD_DEG,3.feed_11067.SONICWS_MPH..3.feed_43.SONICWS_MPH
1554852600,606.8,6.6,10.8,4.1,,39.7,351.0,6.3
1554856200,640.8,11.0,16.2,5.1,2.0,39.2,14.0,3.9
1554859800,682.0,16.1,24.5,8.3,5.0,40.9,18.0,2.8
1554863400,641.8,15.7,20.8,5.0,5.0,42.9,2.0,1.5
1554867000,526.9,18.2,20.0,1.7,4.0,38.2,312.0,1.1
1554870600,352.5,16.5,19.1,2.5,6.0,40.6,309.0,2.2
1554874200,248.8,9.1,10.4,1.3,5.0,25.7,316.0,3.3
1554877800,,10.7,14.1,3.3,4.0,25.1,319.0,2.7
1554881400,290.6,,,,4.0,42.4,343.0,1.3
1554885000,321.4,25.5,36.6,11.1,9.0,34.3,337.0,1.7
1554888600,328.9,12.6,16.8,4.2,7.0,28.4,17.0,3.7
1554892200,716.1,16.8,28.6,11.8,9.0,29.7,37.0,4.0
1554895800,865.5,17.3,36.8,19.6,9.0,43.3,1.0,2.7
1554899400,604.1,12.4,27.1,14.7,9.0,37.1,331.0,3.2
1554903000,425.4,10.1,23.5,13.3,6.0,28.9,321.0,4.7
1554906600,412.8,10.6,31.1,20.6,8.0,43.5,327.0,4.8
1554910200,354.0,10.5,22.0,11.4,9.0,40.2,318.0,5.6
1554913800,490.2,9.8,24.3,14.5,1.0,44.9,315.0,5.6
1554917400,419.2,7.6,16.1,8.5,2.0,34.7,340.0,6.3
1554921000,497.3,8.6,20.9,12.3,7.0,32.8,318.0,6.9
1554924600,473.9,7.1,17.1,10.0,5.0,33.0,305.0,7.5
1554928200,399.8,5.7,11.8,6.1,3.0,35.2,311.0,6.6
1554931800,598.6,7.9,14.5,6.5,1.0,41.7,14.0,4.6
1554935400,673.5,8.1,15.0,6.8,4.0,46.0,358.0,3.8
1554939000,732.7,11.5,20.1,8.6,2.0,36.7,8.0,3.0
1554942600,635.2,8.8,15.6,6.7,6.0,16.6,40.0,6.1
1554946200,445.0,6.0,13.7,7.6,7.0,15.2,44.0,7.7
1554949800,386.4,6.8,12.9,6.1,4.0,17.2,46.0,5.7
1554953400,349.1,7.4,13.8,6.3,8.0,22.7,45.0,5.1
1554957000,270.0,6.2,11.0,4.7,5.0,47.4,63.0,3.2
1554960600,187.7,4.6,7.0,2.3,5.0,40.6,52.0,2.8
1554964200,,7.6,13.6,6.0,7.0,25.1,47.0,4.9
1554967800,193.1,,,,5.0,31.7,67.0,4.2
1554971400,183.8,6.5,10.5,3.9,9.0,33.4,73.0,3.3
1554975000,233.3,6.3,9.7,3.4,8.0,35.1,78.0,3.2
1554978600,266.3,6.4,10.2,3.7,5.0,44.7,84.0,2.3
1554982200,294.8,7.1,11.3,4.1,4.0,57.1,105.0,1.8
1554985800,375.0,8.1,18.4,10.2,6.0,56.9,91.0,2.1
1554989400,307.9,9.9,46.2,36.3,5.0,73.6,107.0,2.2
1554993000,334.9,11.0,24.8,13.7,5.0,73.8,100.0,2.1
1554996600,269.2,8.3,17.3,9.0,7.0,70.7,127.0,2.7
1555000200,256.8,9.2,17.9,8.6,4.0,65.1,121.0,2.6
1555003800,304.4,8.3,15.3,7.0,6.0,71.9,122.0,2.7
1555007400,175.2,9.9,16.3,6.4,7.0,62.9,167.0,2.8
1555011000,171.0,6.6,11.1,4.5,10.0,47.7,154.0,2.5
1555014600,220.7,4.6,6.0,1.3,9.0,69.9,131.0,1.7
1555018200,251.0,5.7,7.5,1.7,7.0,67.1,127.0,1.8
1555021800,158.0,3.8,4.0,0.2,6.0,52.1,142.0,1.6
1555025400,157.3,4.2,4.3,0.1,5.0,39.2,151.0,2.0
1555029000,164.1,4.2,4.2,0.0,5.0,37.4,140.0,1.7
1555032600,170.2,4.7,4.8,0.1,3.0,31.8,141.0,1.5
1555036200,171.8,4.7,4.9,0.1,14.0,33.7,132.0,1.6
1555039800,158.7,4.0,4.0,0.0,9.0,23.4,136.0,1.7
1555043400,156.4,3.9,3.9,0.0,9.0,27.7,139.0,2.0
1555047000,153.4,3.3,3.3,0.0,11.0,29.4,143.0,2.6
1555050600,,2.4,2.5,0.1,8.0,27.1,134.0,2.3
1555054200,155.3,,,,6.0,28.4,134.0,2.0
1555057800,153.1,2.9,3.1,0.2,11.0,28.7,134.0,1.8
1555061400,177.1,3.7,4.2,0.5,9.0,28.6,126.0,1.6
1555065000,195.7,5.4,5.8,0.4,13.0,25.2,133.0,2.2
1555068600,159.2,4.5,4.7,0.2,10.0,31.5,161.0,4.7
1555072200,145.5,3.4,3.7,0.3,8.0,29.8,170.0,6.4
1555075800,141.1,2.8,3.3,0.4,8.0,29.2,180.0,7.4
1555079400,135.0,4.4,5.4,0.9,9.0,20.0,195.0,12.7
1555083000,128.2,5.2,6.4,1.2,5.0,16.5,201.0,13.7
1555086600,120.4,3.5,4.0,0.5,12.0,17.6,204.0,13.8
1555090200,163.4,3.5,4.5,0.9,7.0,23.6,216.0,11.8
1555093800,384.3,7.6,15.0,7.3,8.0,30.0,277.0,6.9
1555097400,164.1,5.1,5.3,0.2,13.0,24.8,198.0,6.9
1555101000,133.7,4.2,4.5,0.3,9.0,17.7,203.0,7.4
1555104600,153.5,9.4,11.1,1.6,5.0,17.4,201.0,7.8
1555108200,136.6,4.7,5.2,0.4,6.0,17.7,209.0,6.2
1555111800,142.5,6.2,6.4,0.1,7.0,19.3,194.0,4.7
1555115400,142.8,6.7,6.8,0.1,10.0,25.0,162.0,2.6
1555119000,169.3,9.1,9.4,0.2,15.0,23.2,162.0,2.0
1555122600,182.2,15.1,15.5,0.3,14.0,21.7,188.0,3.5
1555126200,227.7,10.7,11.6,0.9,11.0,21.1,228.0,5.1
1555129800,382.1,10.3,11.6,1.2,8.0,23.8,245.0,3.1
1555133400,414.2,7.6,9.3,1.7,8.0,29.2,274.0,3.8
1555137000,,6.5,8.5,2.0,2.0,31.4,281.0,4.7
1555140600,225.9,,,,4.0,37.3,267.0,3.3
1555144200,266.3,8.5,10.8,2.2,,31.7,299.0,3.1
1555147800,253.6,7.9,10.6,2.7,0.0,32.8,314.0,4.0
1555151400,367.1,12.5,14.6,2.1,3.0,45.6,241.0,1.3
1555155000,433.6,12.9,17.2,4.3,6.0,42.5,115.0,0.8
1555158600,389.8,10.8,13.7,2.9,6.0,24.3,197.0,2.1
1555162200,233.0,6.3,8.5,2.1,5.0,26.4,232.0,5.2
1555165800,449.5,5.8,10.7,4.8,8.0,39.9,274.0,4.9
1555169400,273.2,4.7,6.8,2.0,0.0,37.3,240.0,5.2
1555173000,444.9,6.4,9.5,3.1,7.0,29.4,249.0,5.9
1555176600,254.2,3.4,4.3,0.9,3.0,26.8,236.0,6.4
1555180200,255.1,3.4,4.2,0.8,4.0,25.1,239.0,7.1
1555183800,250.6,4.0,5.4,1.3,1.0,29.1,225.0,7.7
1555187400,363.8,4.0,5.8,1.7,4.0,34.5,245.0,7.4
1555191000,363.4,4.4,6.0,1.6,3.0,29.2,252.0,6.4
1555194600,663.0,6.5,10.2,3.6,3.0,35.3,260.0,3.8
1555198200,1029.3,11.8,15.2,3.3,3.0,45.0,275.0,2.2
1555201800,1233.3,20.7,23.7,2.9,7.0,66.2,341.0,1.1
1555205400,823.4,20.8,21.2,0.4,14.0,32.1,90.0,0.9
1555209000,1098.4,21.4,25.7,4.3,11.0,68.0,114.0,0.9
1555212600,674.5,13.2,17.8,4.5,12.0,30.7,30.0,3.2
1555216200,314.0,6.8,7.6,0.7,11.0,16.0,52.0,3.2
1555219800,304.6,5.2,5.8,0.5,7.0,18.1,52.0,3.0
1555223400,,5.0,5.2,0.2,7.0,20.8,58.0,2.9
1555227000,255.5,,,,12.0,15.9,51.0,4.2
1555230600,307.4,8.1,11.3,3.1,18.0,20.7,54.0,4.6
1555234200,217.9,6.0,7.7,1.6,14.0,55.7,77.0,2.9
1555237800,199.7,4.9,5.3,0.3,10.0,71.2,91.0,1.3
1555241400,181.0,5.2,5.6,0.4,12.0,60.3,193.0,1.3
1555245000,380.1,7.5,9.5,2.0,6.0,63.6,91.0,2.0
1555248600,685.1,9.8,16.7,6.9,10.0,31.4,340.0,4.1
1555252200,399.6,9.7,14.0,4.3,-1.0,45.5,3.0,3.0
1555255800,345.1,8.1,11.0,2.9,20.0,73.4,127.0,1.5
1555259400,322.4,9.0,10.9,1.9,31.0,63.6,149.0,2.6
1555263000,219.1,5.8,7.7,1.8,14.0,41.5,118.0,2.3
1555266600,143.7,3.3,3.8,0.5,12.0,31.5,155.0,4.4
1555270200,131.7,2.4,3.0,0.5,6.0,32.4,165.0,4.7
1555273800,113.7,1.9,2.4,0.5,2.0,32.6,166.0,5.3
1555277400,104.4,1.8,2.3,0.4,-2.0,34.1,171.0,7.1
1555281000,102.7,1.7,2.2,0.4,-2.0,30.9,172.0,7.6
1555284600,122.2,3.2,3.4,0.1,,23.4,193.0,9.5
1555288200,184.3,3.4,4.3,0.8,2.0,31.4,267.0,10.6
1555291800,216.3,4.8,5.8,1.0,16.0,31.7,263.0,4.3
1555295400,201.7,4.1,5.3,1.1,11.0,32.4,278.0,5.4
1555299000,246.7,4.9,7.1,2.2,7.0,27.8,299.0,3.6
1555302600,155.5,4.2,4.3,0.0,3.0,50.6,190.0,2.6
1555306200,138.9,3.8,3.8,0.0,5.0,17.7,213.0,8.4
1555309800,,3.3,4.4,1.1,3.0,28.5,252.0,9.1
1555313400,145.9,,,,6.0,29.7,260.0,12.3
1555317000,159.0,,,,2.0,29.4,268.0,11.6
1555320600,185.4,3.7,5.7,1.9,2.0,32.9,271.0,11.0
1555324200,250.8,4.7,8.8,4.1,0.0,32.0,281.0,11.3
1555327800,296.0,7.1,14.9,7.7,2.0,32.5,282.0,10.5
1555331400,324.4,6.1,13.5,7.3,0.0,32.4,278.0,10.1
1555335000,331.0,7.4,16.5,9.2,1.0,30.9,280.0,8.9
1555338600,313.3,8.9,17.4,8.3,1.0,32.7,267.0,8.7
1555342200,320.6,8.2,18.1,9.8,4.0,33.4,280.0,9.0
1555345800,308.2,8.3,15.1,6.8,7.0,29.8,293.0,9.1
1555349400,298.9,6.5,16.8,10.3,6.0,26.6,295.0,10.2
1555353000,332.7,6.8,15.4,8.6,3.0,30.4,294.0,8.9
1555356600,309.5,6.4,12.9,6.4,7.0,28.3,295.0,8.9
1555360200,343.5,7.5,13.3,5.7,7.0,30.6,309.0,9.3
1555363800,379.8,6.8,12.0,5.1,3.0,30.3,309.0,8.3
1555367400,414.7,6.6,12.0,5.3,6.0,27.4,307.0,8.1
1555371000,384.2,5.5,9.2,3.6,0.0,30.2,300.0,6.5
1555374600,684.5,13.9,20.2,6.3,12.0,31.5,300.0,3.6
1555378200,614.8,17.1,22.1,5.0,13.0,32.5,278.0,3.1
1555381800,432.6,11.4,14.8,3.4,8.0,39.0,269.0,4.0
1555385400,303.2,9.7,12.2,2.4,,34.0,271.0,4.4
1555389000,237.0,10.1,11.3,1.1,,28.8,251.0,4.0
1555392600,201.3,11.5,13.5,1.9,6.0,36.4,262.0,3.4
1555396200,,9.2,11.2,1.9,7.0,32.8,257.0,4.1
1555399800,180.0,,,,12.0,34.1,238.0,3.3
1555403400,158.1,11.1,11.5,0.3,-1.0,16.9,219.0,3.4
1555407000,209.4,13.0,14.0,0.9,5.0,22.1,222.0,2.9
1555410600,211.1,16.0,17.1,1.1,11.0,19.4,219.0,3.4
1555414200,212.5,14.4,16.2,1.8,9.0,16.5,217.0,4.5
1555417800,200.1,13.7,16.4,2.6,20.0,17.4,219.0,4.7
1555421400,181.5,11.7,15.4,3.7,30.0,16.3,204.0,5.1
1555425000,198.0,8.1,12.8,4.6,12.0,24.3,215.0,5.7
1555428600,180.5,6.3,9.8,3.4,7.0,24.7,220.0,7.1
1555432200,181.7,4.3,7.3,2.9,8.0,24.7,224.0,8.3
1555435800,177.5,4.4,6.2,1.8,5.0,25.8,223.0,8.3
1555439400,230.5,5.2,7.1,1.8,2.0,25.8,228.0,9.1
1555443000,203.4,4.0,5.1,1.1,4.0,21.1,224.0,9.4
1555446600,261.2,5.4,7.1,1.6,4.0,25.5,233.0,7.9
1555450200,267.8,4.6,5.6,1.0,2.0,24.2,232.0,7.4
1555453800,404.2,5.6,7.1,1.4,4.0,28.4,243.0,7.4
1555457400,371.0,9.2,10.3,1.0,1.0,23.7,229.0,4.4
1555461000,156.1,5.0,5.0,0.0,11.0,13.5,213.0,7.0
1555464600,162.2,4.5,4.5,0.0,18.0,14.6,213.0,5.3
1555468200,146.2,4.4,4.4,0.0,8.0,12.2,211.0,5.9
1555471800,168.3,5.5,5.6,0.0,6.0,16.6,221.0,5.2
1555475400,196.2,7.1,7.2,0.1,5.0,20.3,220.0,3.6
1555479000,196.8,6.9,6.9,0.0,8.0,19.8,215.0,3.6
1555482600,,11.8,13.6,1.7,4.0,28.1,272.0,3.2
1555486200,357.5,,,,12.0,52.1,70.0,0.9
1555489800,384.6,25.5,37.3,11.8,21.0,64.3,65.0,1.1
1555493400,251.4,13.3,14.1,0.7,17.0,47.6,118.0,1.4
1555497000,266.9,13.8,14.2,0.3,11.0,27.8,101.0,1.4
1555500600,419.1,17.9,23.5,5.5,15.0,62.8,96.0,1.3
1555504200,463.8,19.3,27.8,8.4,20.0,63.5,97.0,1.3
1555507800,428.8,20.8,32.2,11.4,27.0,34.9,208.0,2.6
1555511400,765.9,22.6,36.2,13.5,16.0,40.8,239.0,4.0
1555515000,531.4,15.4,28.3,12.7,13.0,46.3,228.0,4.1
1555518600,363.9,11.6,15.1,3.5,13.0,44.7,216.0,4.6
1555522200,390.0,10.1,15.7,5.5,12.0,36.0,248.0,6.6
1555525800,386.8,8.7,11.6,2.8,10.0,30.3,247.0,6.5
1555529400,302.7,7.0,9.0,2.0,7.0,26.2,230.0,7.0
1555533000,261.6,4.6,5.5,0.8,5.0,23.5,223.0,6.4
1555536600,284.7,5.2,6.0,0.8,10.0,27.3,214.0,5.0
1555540200,186.4,4.1,4.4,0.3,5.0,21.0,218.0,5.0
1555543800,160.9,4.7,4.8,0.0,,14.7,216.0,4.4
1555547400,161.4,4.1,4.2,0.0,10.0,19.8,190.0,2.5
1555551000,477.4,11.5,12.6,1.1,,57.0,123.0,1.0
1555554600,342.2,12.6,13.9,1.2,19.0,33.0,113.0,1.0
1555558200,192.0,7.8,8.1,0.3,12.0,19.7,138.0,1.6
1555561800,162.2,5.1,5.1,0.0,21.0,21.6,150.0,2.0
1555565400,168.2,5.0,5.1,0.0,18.0,15.6,155.0,2.1
1555569000,,5.2,5.3,0.1,14.0,17.9,156.0,2.2
1555572600,167.8,,,,1.0,20.7,141.0,1.6
1555576200,158.7,,4.0,,2.0,16.1,150.0,2.1
1555579800,153.1,4.6,4.6,0.0,10.0,18.1,144.0,2.3
1555583400,155.5,5.2,5.3,0.1,8.0,20.6,155.0,2.9
1555587000,164.7,5.5,5.7,0.2,5.0,25.9,155.0,3.0
1555590600,378.4,9.1,10.2,1.0,29.0,21.6,185.0,5.7
1555594200,847.1,21.4,31.3,9.8,27.0,20.1,197.0,6.8
1555597800,250.4,,,,18.0,18.9,202.0,8.4
1555601400,234.9,,,,,23.3,225.0,8.9
1555605000,,6.1,7.2,1.1,2.0,23.0,224.0,9.0
1555608600,253.8,7.9,10.1,2.2,14.0,21.8,225.0,11.2
1555612200,180.3,4.6,7.5,2.8,9.0,19.0,212.0,10.1
1555615800,208.6,5.1,6.5,1.4,11.0,21.5,210.0,9.6
1555619400,169.6,3.2,3.7,0.4,12.0,21.4,208.0,12.1
1555623000,195.4,3.1,3.5,0.4,12.0,20.4,217.0,9.9
1555626600,405.3,5.3,5.9,0.6,5.0,22.1,228.0,5.5
1555630200,987.2,14.5,19.7,5.0,5.0,39.5,256.0,2.4
1555633800,1283.1,26.5,29.9,3.4,11.0,37.9,26.0,1.1
1555637400,795.9,25.4,26.0,0.5,,37.8,73.0,1.1
1555641000,664.2,21.0,21.5,0.5,23.0,53.2,75.0,1.0
1555644600,414.1,9.7,10.1,0.4,17.0,50.0,126.0,1.0
1555648200,,,,,16.0,27.8,179.0,3.6
1555651800,,27.0,27.7,0.5,19.0,26.2,185.0,4.0
1555655400,,20.9,21.1,0.2,24.0,17.9,200.0,7.1
1555659000,,,,,13.0,16.2,204.0,9.0
1555662600,,8.3,8.4,0.1,15.0,19.4,198.0,6.8
1555666200,,15.2,15.4,0.1,13.0,31.3,181.0,3.7
1555669800,,8.6,8.7,0.1,12.0,34.0,178.0,4.6
1555673400,,6.5,6.7,0.2,13.0,32.9,170.0,4.1
1555677000,,4.8,5.2,0.4,3.0,27.0,183.0,6.7
1555680600,,8.8,9.9,1.1,32.0,17.9,201.0,10.7
1555684200,,6.5,7.5,1.0,18.0,18.7,202.0,12.1
1555687800,,,,,11.0,60.5,213.0,11.6
1555691400,703.0,4.8,5.4,0.5,9.0,24.2,199.0,8.3
1555695000,629.4,8.1,10.6,2.5,,48.9,162.0,2.0
1555698600,573.2,6.8,9.9,3.1,,65.1,139.0,0.9
1555702200,375.6,4.0,4.6,0.5,,36.7,172.0,1.5
1555705800,479.1,6.1,7.7,1.6,,26.8,215.0,3.1
1555709400,480.3,7.6,8.8,1.2,,52.4,160.0,1.1
1555713000,565.4,11.7,13.4,1.7,,47.5,139.0,1.2
1555716600,321.6,6.8,8.5,1.6,10.0,53.3,136.0,0.9
1555720200,315.3,5.5,6.0,0.5,17.0,46.1,142.0,1.2
1555723800,350.2,5.7,6.5,0.7,23.0,71.0,139.0,1.1
1555727400,766.9,10.3,16.1,5.8,24.0,47.9,298.0,2.3
1555731000,889.5,12.4,18.1,5.7,13.0,32.9,14.0,2.0
1555734600,541.3,7.3,12.8,5.5,17.0,25.1,316.0,3.3
1555738200,378.2,5.6,7.7,2.1,10.0,26.9,34.0,3.6
1555741800,,5.4,7.6,2.2,4.0,32.4,51.0,2.8
1555745400,465.3,,,,20.0,47.5,46.0,2.3
1555749000,195.0,3.8,4.2,0.4,58.0,62.6,137.0,1.9
1555752600,189.2,4.4,4.5,0.1,27.0,33.9,120.0,2.1
1555756200,357.9,6.1,6.7,0.6,17.0,36.6,73.0,1.8
1555759800,352.2,9.4,12.7,3.2,43.0,70.9,171.0,1.4
1555763400,281.4,5.6,7.4,1.7,52.0,41.2,189.0,4.1
1555767000,169.8,5.2,7.7,2.5,11.0,24.1,227.0,7.9
1555770600,173.4,4.3,6.2,1.9,1.0,26.4,231.0,8.6
1555774200,177.5,3.2,4.4,1.2,0.0,28.2,221.0,8.5
1555777800,207.8,4.1,5.8,1.6,0.0,26.4,230.0,7.9
1555781400,332.2,4.9,7.8,2.8,4.0,30.5,257.0,7.9
1555785000,416.9,4.3,7.7,3.4,4.0,38.7,277.0,7.7
1555788600,318.1,5.2,8.3,3.0,4.0,48.7,273.0,6.4
1555792200,137.0,2.8,3.8,0.9,0.0,65.3,132.0,2.9
1555795800,189.7,4.2,5.8,1.5,,54.3,178.0,4.4
1555799400,295.4,7.6,10.4,2.8,,58.1,130.0,4.5
1555803000,377.9,9.8,11.4,1.6,,54.3,231.0,5.1
1555806600,171.5,5.6,6.1,0.5,,25.7,224.0,4.4
1555810200,117.5,4.5,4.6,0.0,,13.6,203.0,5.8
1555813800,128.1,3.9,3.9,0.0,14.0,23.2,179.0,3.2
1555817400,220.4,5.5,5.5,0.0,16.0,29.4,160.0,2.1
1555821000,352.8,7.8,7.9,0.0,13.0,30.6,167.0,2.5
1555824600,220.9,7.4,7.5,0.0,6.0,15.6,209.0,4.3
1555828200,,4.3,4.3,0.0,11.0,17.0,210.0,4.5
1555831800,142.8,,,,3.0,20.6,226.0,4.3
1555835400,135.4,,2.2,,,14.1,208.0,5.2
1555839000,132.5,3.1,3.1,0.0,,16.8,207.0,5.2
1555842600,184.1,3.7,4.2,0.4,,26.6,245.0,4.4
1555846200,290.4,3.9,5.7,1.7,,30.1,287.0,4.5
1555849800,362.7,4.2,6.4,2.2,,34.5,251.0,5.0
1555853400,367.3,4.0,7.0,3.0,,37.4,280.0,4.9
1555857000,539.8,5.6,10.2,4.5,,28.7,306.0,4.8
1555860600,718.0,5.0,9.2,4.2,,32.6,294.0,4.3
1555864200,711.0,6.2,12.0,5.7,16.0,34.3,292.0,3.8
1555867800,664.8,6.5,12.7,6.1,15.0,33.5,277.0,3.4
1555871400,542.7,5.9,10.5,4.5,7.0,32.0,264.0,4.3
1555875000,700.6,6.3,11.6,5.2,6.0,50.1,282.0,3.2
1555878600,769.3,6.9,12.3,5.4,4.0,39.6,304.0,2.8
1555882200,711.9,6.2,12.6,6.4,4.0,27.0,305.0,3.8
1555885800,717.1,5.3,10.2,4.9,4.0,29.4,308.0,4.4
1555889400,627.6,6.1,11.9,5.8,,25.6,328.0,3.4
1555893000,804.1,8.9,16.5,7.5,,27.7,330.0,2.7
1555896600,658.8,10.3,14.9,4.5,,38.4,0.0,1.6
1555900200,648.6,10.9,12.3,1.4,,48.6,8.0,1.0
1555903800,586.6,13.6,16.0,2.3,9.0,60.8,50.0,0.7
1555907400,524.3,12.5,19.9,7.3,3.0,54.2,7.0,0.9
1555911000,694.1,20.2,32.2,11.9,7.0,31.2,13.0,1.2
1555914600,,20.6,49.4,28.8,10.0,26.5,49.0,1.0
1555918200,355.7,,,,9.0,33.9,41.0,0.8
1555921800,290.9,16.3,24.3,8.0,10.0,64.8,189.0,0.9
1555925400,679.8,18.0,31.5,13.6,10.0,59.8,357.0,1.4
1555929000,852.0,17.4,41.9,24.3,14.0,56.0,333.0,1.4
1555932600,1169.7,22.2,64.8,42.5,27.0,47.7,304.0,1.9
1555936200,1093.9,24.7,66.4,41.6,22.0,35.9,283.0,1.9
1555939800,713.9,21.8,50.8,28.8,59.0,33.7,294.0,2.5
1555943400,504.4,15.0,29.6,14.4,12.0,60.3,353.0,2.2
1555947000,376.1,,,,4.0,65.1,295.0,3.0
1555950600,356.8,,,,4.0,73.6,293.0,3.5
1555954200,482.0,11.6,24.1,12.4,6.0,67.7,315.0,3.6
1555957800,604.8,12.9,25.5,12.5,6.0,59.2,283.0,3.5
1555961400,548.5,9.8,16.7,6.8,4.0,67.1,315.0,3.9
1555965000,597.6,9.1,14.0,4.9,7.0,51.8,302.0,3.8
1555968600,375.3,6.9,9.2,2.2,6.0,49.5,242.0,3.1
1555972200,571.5,9.0,12.3,3.3,4.0,37.9,253.0,2.9
1555975800,263.7,6.4,7.5,1.0,6.0,32.5,209.0,2.5
1555979400,176.6,5.9,5.9,0.0,,36.8,179.0,1.6
1555983000,213.6,8.8,9.0,0.1,14.0,30.2,125.0,1.0
1555986600,197.9,7.9,8.1,0.1,6.0,29.7,123.0,1.2
1555990200,177.9,5.7,5.8,0.0,8.0,34.9,145.0,1.5
1555993800,197.7,6.0,6.1,0.0,16.0,24.2,123.0,1.4
1555997400,293.7,9.4,9.6,0.2,21.0,29.8,141.0,1.2
1556001000,,31.6,34.1,2.4,31.0,37.2,177.0,2.0
1556004600,859.5,,,,22.0,27.1,182.0,1.9
1556008200,648.0,,28.6,,35.0,34.7,171.0,1.6
1556011800,420.6,21.2,22.3,1.1,21.0,33.6,137.0,1.8
1556015400,180.2,11.8,12.1,0.3,6.0,30.1,129.0,1.8
1556019000,179.2,12.7,13.9,1.1,8.0,27.4,149.0,3.1
1556022600,259.4,13.0,16.8,3.7,48.0,22.7,193.0,5.3
1556026200,242.3,14.8,20.7,5.8,25.0,17.8,203.0,6.9
1556029800,186.1,8.8,11.1,2.2,9.0,18.2,201.0,7.6
1556033400,143.5,6.4,8.5,2.0,5.0,19.6,213.0,8.9
1556037000,171.0,5.4,9.4,4.0,7.0,22.9,223.0,10.7
1556040600,167.4,5.0,6.9,1.8,5.0,23.4,228.0,14.0
1556044200,339.8,6.1,8.9,2.8,5.0,27.6,244.0,11.3
1556047800,457.4,10.2,16.1,5.8,8.0,31.4,274.0,7.0
1556051400,470.2,8.2,11.5,3.3,,26.0,249.0,7.1
1556055000,319.2,6.2,8.5,2.3,34.0,27.1,246.0,10.1
1556058600,455.6,7.3,9.3,2.0,16.0,32.4,261.0,7.6
1556062200,468.5,8.0,10.5,2.5,12.0,32.5,260.0,5.5
1556065800,499.9,8.7,11.2,2.5,17.0,31.5,287.0,5.8
1556069400,265.5,4.3,6.4,2.0,,33.1,299.0,8.1
1556073000,269.1,3.5,5.1,1.5,,29.5,321.0,7.1
1556076600,222.6,3.5,5.3,1.7,13.0,38.8,339.0,6.6
1556080200,222.8,3.8,4.9,1.0,20.0,30.1,331.0,6.1
1556083800,173.5,3.4,4.4,0.9,3.0,45.2,354.0,4.8
1556087400,,2.9,3.7,0.8,0.0,28.5,332.0,5.9
1556091000,155.7,,,,13.0,27.0,329.0,6.2
1556094600,187.5,5.9,12.9,6.9,5.0,34.8,333.0,4.7
1556098200,326.7,7.2,13.4,6.1,-1.0,36.1,338.0,4.1
1556101800,677.5,12.2,32.1,19.9,5.0,29.6,322.0,3.0
1556105400,582.7,9.1,27.7,18.5,10.0,28.1,323.0,4.1
1556109000,504.1,8.4,21.3,12.9,51.0,32.0,321.0,4.7
1556112600,416.5,10.7,23.8,13.3,16.0,34.0,298.0,5.3
1556116200,347.3,10.1,24.6,14.5,7.0,38.1,288.0,5.6
1556119800,345.4,10.7,27.0,16.5,9.0,41.1,296.0,5.7
1556123400,485.2,10.5,25.0,14.6,7.0,36.4,297.0,5.7
1556127000,430.8,9.5,20.7,11.0,6.0,31.7,311.0,6.4
1556130600,524.5,8.3,16.5,8.1,3.0,34.5,306.0,5.7
1556134200,536.4,8.3,15.5,7.1,5.0,35.1,295.0,5.5
1556137800,560.9,8.9,14.7,5.9,3.0,39.6,317.0,5.5
1556141400,604.7,7.3,13.7,6.3,4.0,32.3,311.0,4.7
1556145000,711.7,11.0,20.0,9.0,2.0,55.8,343.0,3.2
1556148600,841.0,15.2,25.3,10.0,,42.4,3.0,2.2
1556152200,683.6,15.5,21.9,6.3,,31.3,30.0,2.5
1556155800,718.2,14.4,23.2,8.8,,31.8,27.0,2.2
1556159400,585.9,11.2,14.4,3.1,,29.1,41.0,2.4
1556163000,402.3,9.0,11.4,2.4,,43.0,56.0,1.4
1556166600,154.6,5.3,5.4,0.1,,60.5,113.0,0.8
1556170200,160.2,5.7,5.9,0.3,,42.6,97.0,0.7
1556173800,,5.2,5.2,0.0,,53.4,83.0,0.7
1556177400,150.7,,,,,67.9,92.0,0.9
1556181000,143.8,6.3,6.4,0.0,,54.8,124.0,0.7
1556184600,136.7,5.8,5.9,0.0,,62.5,120.0,0.7
1556188200,254.6,11.2,15.9,4.6,,68.4,120.0,1.0
1556191800,210.0,12.3,14.2,2.0,,32.8,93.0,1.4
1556195400,265.2,11.6,15.8,4.2,,46.7,97.0,1.0
1556199000,258.1,13.3,20.1,6.7,,67.6,142.0,0.9
1556202600,194.6,10.3,13.2,2.8,,61.2,151.0,0.8
1556206200,201.6,10.9,15.1,4.2,,63.2,159.0,1.1
1556209800,228.1,11.7,17.5,5.7,,65.2,187.0,1.3
1556213400,212.2,9.5,14.7,5.1,,58.4,191.0,1.8
1556217000,213.5,8.1,10.8,2.7,,53.6,200.0,2.0
1556220600,463.5,9.9,11.8,1.8,,21.6,216.0,3.0
1556224200,305.8,16.3,19.7,3.3,,55.7,177.0,1.5
1556227800,362.3,13.3,16.6,3.3,,65.3,140.0,1.0
